"target","role","label","label_families","proxy_kind","proxy_field","top_proxy_value","top_proxy_count","proxy_total_for_label","top_proxy_share"
"type","artifact_context_anchor","TAB:B","288","metadata","region","Inter-Riverine","238","288","0.826389"
"type","artifact_context_anchor","TAB:B","288","metadata","material","Faience","163","248","0.657258"
"type","artifact_context_anchor","TAB:B","288","metadata","shape","rectangular","132","286","0.461538"
"type","artifact_context_anchor","TAB:B","288","metadata","symbol","Mult","27","127","0.212598"
"type","artifact_context_anchor","TAB:B","288","metadata","cult","SAN","15","41","0.365854"
"type","artifact_context_anchor","TAB:B","288","metadata","period","3","122","144","0.847222"
"type","artifact_context_anchor","TAB:B","288","metadata","phase","B/C","77","198","0.388889"
"type","artifact_context_anchor","TAB:B","288","metadata","direction","R/L","257","288","0.892361"
"type","artifact_context_anchor","TAB:B","288","metadata","horizontal_bin","h_015_025","126","266","0.473684"
"type","artifact_context_anchor","TAB:B","288","metadata","vertical_bin","v_000_010","131","236","0.555085"
"type","artifact_context_anchor","TAB:B","288","metadata","thickness_bin","th_003_007","76","146","0.520548"
"type","artifact_context_anchor","TAB:B","288","metadata","area_bin","area_0000_0200","135","235","0.574468"
"type","artifact_context_anchor","TAB:B","288","metadata","aspect_bin","aspect_very_wide","117","235","0.497872"
"type","artifact_context_anchor","TAB:B","288","sign","first_sign","400","85","288","0.295139"
"type","artifact_context_anchor","TAB:B","288","sign","last_sign","240","12","288","0.041667"
"type","artifact_context_anchor","TAB:B","288","sign","edge_frame","740...240","5","288","0.017361"
"type","artifact_context_anchor","SEAL:R","201","metadata","length","3","35","201","0.174129"
"type","artifact_context_anchor","SEAL:R","201","metadata","site","Mohenjo-daro","118","201","0.587065"
"type","artifact_context_anchor","SEAL:R","201","metadata","region","Lower Indus","120","201","0.597015"
"type","artifact_context_anchor","SEAL:R","201","metadata","material","Steatite","155","163","0.95092"
"type","artifact_context_anchor","SEAL:R","201","metadata","shape","cuboid-convex","98","201","0.487562"
"type","artifact_context_anchor","SEAL:R","201","metadata","symbol","Bull1:W","2","8","0.25"
"type","artifact_context_anchor","SEAL:R","201","metadata","cult","SAN","4","4","1"
"type","artifact_context_anchor","SEAL:R","201","metadata","period","Late","32","82","0.390244"
"type","artifact_context_anchor","SEAL:R","201","metadata","phase","III","25","102","0.245098"
"type","artifact_context_anchor","SEAL:R","201","metadata","direction","R/L","197","201","0.9801"
"type","artifact_context_anchor","SEAL:R","201","metadata","horizontal_bin","h_025_035","73","197","0.370558"
"type","artifact_context_anchor","SEAL:R","201","metadata","vertical_bin","v_010_020","167","198","0.843434"
"type","artifact_context_anchor","SEAL:R","201","metadata","thickness_bin","th_007_012","54","94","0.574468"
"type","artifact_context_anchor","SEAL:R","201","metadata","area_bin","area_0200_0500","110","197","0.558376"
"type","artifact_context_anchor","SEAL:R","201","metadata","aspect_bin","aspect_very_wide","146","197","0.741117"
"type","artifact_context_anchor","SEAL:R","201","sign","first_sign","740","75","201","0.373134"
"type","artifact_context_anchor","SEAL:R","201","sign","last_sign","820","20","201","0.099502"
"type","artifact_context_anchor","SEAL:R","201","sign","edge_frame","740...820","10","201","0.049751"
"type","artifact_context_anchor","TAB:I","147","metadata","length","3","47","147","0.319728"
"type","artifact_context_anchor","TAB:I","147","metadata","site","Harappa","142","147","0.965986"
"type","artifact_context_anchor","TAB:I","147","metadata","region","Inter-Riverine","142","147","0.965986"
"type","artifact_context_anchor","TAB:I","147","metadata","material","Steatite","134","136","0.985294"
"type","artifact_context_anchor","TAB:I","147","metadata","shape","rectangular","91","146","0.623288"
"type","artifact_context_anchor","TAB:I","147","metadata","symbol","Bult","20","43","0.465116"
"type","artifact_context_anchor","TAB:I","147","metadata","cult","SAN","2","3","0.666667"
"type","artifact_context_anchor","TAB:I","147","metadata","period","3","71","75","0.946667"
"type","artifact_context_anchor","TAB:I","147","metadata","phase","B/C","36","128","0.28125"
"type","artifact_context_anchor","TAB:I","147","metadata","direction","R/L","131","147","0.891156"
"type","artifact_context_anchor","TAB:I","147","metadata","horizontal_bin","h_015_025","76","136","0.558824"
"type","artifact_context_anchor","TAB:I","147","metadata","vertical_bin","v_000_010","128","139","0.920863"
"type","artifact_context_anchor","TAB:I","147","metadata","thickness_bin","th_000_003","40","67","0.597015"
"type","artifact_context_anchor","TAB:I","147","metadata","area_bin","area_0000_0200","131","136","0.963235"
"type","artifact_context_anchor","TAB:I","147","metadata","aspect_bin","aspect_wide","83","136","0.610294"
"type","artifact_context_anchor","TAB:I","147","sign","first_sign","400","44","147","0.29932"
"type","artifact_context_anchor","TAB:I","147","sign","last_sign","240","10","147","0.068027"
"type","artifact_context_anchor","TAB:I","147","sign","edge_frame","740...240","5","147","0.034014"
"type","artifact_context_anchor","TAB:C","52","metadata","length","4","14","52","0.269231"
"type","artifact_context_anchor","TAB:C","52","metadata","site","Mohenjo-daro","51","52","0.980769"
"type","artifact_context_anchor","TAB:C","52","metadata","region","Lower Indus","51","52","0.980769"
"type","artifact_context_anchor","TAB:C","52","metadata","material","Copper","52","52","1"
"type","artifact_context_anchor","TAB:C","52","metadata","shape","rectangular","36","52","0.692308"
"type","artifact_context_anchor","TAB:C","52","metadata","symbol","Othr","14","34","0.411765"
"type","artifact_context_anchor","TAB:C","52","metadata","cult","Trough","18","20","0.9"
"type","artifact_context_anchor","TAB:C","52","metadata","period","Late","10","19","0.526316"
"type","artifact_context_anchor","TAB:C","52","metadata","phase","III","7","19","0.368421"
"type","artifact_context_anchor","TAB:C","52","metadata","direction","R/L","51","52","0.980769"
"type","artifact_context_anchor","TAB:C","52","metadata","horizontal_bin","h_025_035","26","51","0.509804"
"type","artifact_context_anchor","TAB:C","52","metadata","vertical_bin","v_020_030","39","51","0.764706"
"type","artifact_context_anchor","TAB:C","52","metadata","thickness_bin","th_000_003","11","19","0.578947"
"type","artifact_context_anchor","TAB:C","52","metadata","area_bin","area_0500_1000","40","51","0.784314"
"type","artifact_context_anchor","TAB:C","52","metadata","aspect_bin","aspect_wide","25","51","0.490196"
"type","artifact_context_anchor","TAB:C","52","sign","first_sign","740","23","52","0.442308"
"type","artifact_context_anchor","TAB:C","52","sign","last_sign","806","6","52","0.115385"
"type","artifact_context_anchor","TAB:C","52","sign","edge_frame","740...806","5","52","0.096154"
"type","artifact_context_anchor","POT:T:g","32","metadata","length","2","17","32","0.53125"
"type","artifact_context_anchor","POT:T:g","32","metadata","site","Harappa","10","32","0.3125"
"type","artifact_context_anchor","POT:T:g","32","metadata","region","Inter-Riverine","16","32","0.5"
"type","artifact_context_anchor","POT:T:g","32","metadata","material","Clay","28","29","0.965517"
"type","artifact_context_anchor","POT:T:g","32","metadata","shape","square","6","7","0.857143"
"type","artifact_context_anchor","POT:T:g","32","metadata","symbol","Bull1:W","2","7","0.285714"
"type","artifact_context_anchor","POT:T:g","32","metadata","cult","SAN","3","5","0.6"
"type","artifact_context_anchor","POT:T:g","32","metadata","period","3","5","14","0.357143"
"type","artifact_context_anchor","POT:T:g","32","metadata","phase","III","2","6","0.333333"
"type","artifact_context_anchor","POT:T:g","32","metadata","direction","R/L","24","32","0.75"
"type","artifact_context_anchor","POT:T:g","32","metadata","horizontal_bin","h_015_025","4","9","0.444444"
"type","artifact_context_anchor","POT:T:g","32","metadata","vertical_bin","v_010_020","3","8","0.375"
"type","artifact_context_anchor","POT:T:g","32","metadata","thickness_bin","th_003_007","3","6","0.5"
"type","artifact_context_anchor","POT:T:g","32","metadata","area_bin","area_0200_0500","3","8","0.375"
"type","artifact_context_anchor","POT:T:g","32","metadata","aspect_bin","aspect_squareish","7","8","0.875"
"type","artifact_context_anchor","POT:T:g","32","sign","first_sign","740","10","32","0.3125"
"type","artifact_context_anchor","POT:T:g","32","sign","last_sign","017","3","32","0.09375"
"type","artifact_context_anchor","POT:T:g","32","sign","edge_frame","740...861","2","32","0.0625"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","length","5","212","967","0.219235"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","type","SEAL:S","697","967","0.720786"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","region","Lower Indus","966","967","0.998966"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","material","Steatite","744","880","0.845455"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","shape","square","718","929","0.772874"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","symbol","Bull1:W","187","760","0.246053"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","cult","SAN","338","613","0.551387"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","period","Intermediate","246","481","0.511435"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","phase","III","184","480","0.383333"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","direction","R/L","951","967","0.983454"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","horizontal_bin","h_025_035","431","923","0.466956"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","vertical_bin","v_020_030","418","883","0.473386"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","thickness_bin","th_007_012","319","531","0.600753"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","area_bin","area_0500_1000","432","880","0.490909"
"site","archaeological_context_control","Mohenjo-daro","967","metadata","aspect_bin","aspect_squareish","672","880","0.763636"
"site","archaeological_context_control","Mohenjo-daro","967","sign","first_sign","740","381","967","0.394002"
"site","archaeological_context_control","Mohenjo-daro","967","sign","last_sign","820","73","967","0.075491"
"site","archaeological_context_control","Mohenjo-daro","967","sign","edge_frame","740...820","41","967","0.042399"
"site","archaeological_context_control","Harappa","646","metadata","length","3","170","646","0.263158"
"site","archaeological_context_control","Harappa","646","metadata","type","TAB:B","236","646","0.365325"
"site","archaeological_context_control","Harappa","646","metadata","region","Inter-Riverine","645","646","0.998452"
"site","archaeological_context_control","Harappa","646","metadata","material","Steatite","333","567","0.587302"
"site","archaeological_context_control","Harappa","646","metadata","shape","rectangular","223","625","0.3568"
"site","archaeological_context_control","Harappa","646","metadata","symbol","Bull1:W","88","320","0.275"
"site","archaeological_context_control","Harappa","646","metadata","cult","SAN","112","175","0.64"
"site","archaeological_context_control","Harappa","646","metadata","period","3","226","244","0.92623"
"site","archaeological_context_control","Harappa","646","metadata","phase","B/C","125","476","0.262605"
"site","archaeological_context_control","Harappa","646","metadata","direction","R/L","595","646","0.921053"
"site","archaeological_context_control","Harappa","646","metadata","horizontal_bin","h_015_025","288","594","0.484848"
"site","archaeological_context_control","Harappa","646","metadata","vertical_bin","v_000_010","268","566","0.473498"
"site","archaeological_context_control","Harappa","646","metadata","thickness_bin","th_003_007","115","231","0.497835"
"site","archaeological_context_control","Harappa","646","metadata","area_bin","area_0000_0200","276","561","0.491979"
"site","archaeological_context_control","Harappa","646","metadata","aspect_bin","aspect_wide","196","561","0.349376"
"site","archaeological_context_control","Harappa","646","sign","first_sign","740","191","646","0.295666"
"site","archaeological_context_control","Harappa","646","sign","last_sign","817","31","646","0.047988"
"site","archaeological_context_control","Harappa","646","sign","edge_frame","740...817","12","646","0.018576"
"site","archaeological_context_control","Lothal","56","metadata","length","3","11","56","0.196429"
"site","archaeological_context_control","Lothal","56","metadata","type","SEAL:S","25","56","0.446429"
"site","archaeological_context_control","Lothal","56","metadata","region","Gujarat/Kutch","56","56","1"
"site","archaeological_context_control","Lothal","56","metadata","material","Steatite","28","48","0.583333"
"site","archaeological_context_control","Lothal","56","metadata","shape","square","28","48","0.583333"
"site","archaeological_context_control","Lothal","56","metadata","symbol","Bull1","13","33","0.393939"
"site","archaeological_context_control","Lothal","56","metadata","cult","SAN","12","22","0.545455"
"site","archaeological_context_control","Lothal","56","metadata","period","Layer 2","8","37","0.216216"
"site","archaeological_context_control","Lothal","56","metadata","phase","III","22","43","0.511628"
"site","archaeological_context_control","Lothal","56","metadata","direction","R/L","51","56","0.910714"
"site","archaeological_context_control","Lothal","56","metadata","horizontal_bin","h_015_025","22","51","0.431373"
"site","archaeological_context_control","Lothal","56","metadata","vertical_bin","v_010_020","23","49","0.469388"
"site","archaeological_context_control","Lothal","56","metadata","thickness_bin","th_003_007","7","13","0.538462"
"site","archaeological_context_control","Lothal","56","metadata","area_bin","area_0200_0500","21","49","0.428571"
"site","archaeological_context_control","Lothal","56","metadata","aspect_bin","aspect_squareish","29","49","0.591837"
"site","archaeological_context_control","Lothal","56","sign","first_sign","740","16","56","0.285714"
"site","archaeological_context_control","Lothal","56","sign","last_sign","817","5","56","0.089286"
"site","archaeological_context_control","Lothal","56","sign","edge_frame","740...920","4","56","0.071429"
"site","archaeological_context_control","Kalibangan","37","metadata","length","2","9","37","0.243243"
"site","archaeological_context_control","Kalibangan","37","metadata","type","SEAL:S","22","37","0.594595"
"site","archaeological_context_control","Kalibangan","37","metadata","region","Inter-Riverine","37","37","1"
"site","archaeological_context_control","Kalibangan","37","metadata","material","Steatite","21","33","0.636364"
"site","archaeological_context_control","Kalibangan","37","metadata","shape","square","24","30","0.8"
"site","archaeological_context_control","Kalibangan","37","metadata","symbol","Bull1","6","29","0.206897"
"site","archaeological_context_control","Kalibangan","37","metadata","cult","SAN","5","18","0.277778"
"site","archaeological_context_control","Kalibangan","37","metadata","period","2","28","29","0.965517"
"site","archaeological_context_control","Kalibangan","37","metadata","phase","Late","21","25","0.84"
"site","archaeological_context_control","Kalibangan","37","metadata","direction","R/L","35","37","0.945946"
"site","archaeological_context_control","Kalibangan","37","metadata","horizontal_bin","h_025_035","16","32","0.5"
"site","archaeological_context_control","Kalibangan","37","metadata","vertical_bin","v_020_030","16","30","0.533333"
"site","archaeological_context_control","Kalibangan","37","metadata","thickness_bin","th_003_007","18","29","0.62069"
"site","archaeological_context_control","Kalibangan","37","metadata","area_bin","area_0500_1000","16","30","0.533333"
"site","archaeological_context_control","Kalibangan","37","metadata","aspect_bin","aspect_squareish","24","30","0.8"
"site","archaeological_context_control","Kalibangan","37","sign","first_sign","740","13","37","0.351351"
"site","archaeological_context_control","Kalibangan","37","sign","last_sign","003","2","37","0.054054"
"site","archaeological_context_control","Kalibangan","37","sign","edge_frame","740...820","2","37","0.054054"
"site","archaeological_context_control","Chanhu-daro","34","metadata","length","2","8","34","0.235294"
"site","archaeological_context_control","Chanhu-daro","34","metadata","type","SEAL:S","28","34","0.823529"
"site","archaeological_context_control","Chanhu-daro","34","metadata","region","Lower Indus","32","34","0.941176"
"site","archaeological_context_control","Chanhu-daro","34","metadata","material","Steatite","30","34","0.882353"
"site","archaeological_context_control","Chanhu-daro","34","metadata","shape","square","29","32","0.90625"
"site","archaeological_context_control","Chanhu-daro","34","metadata","symbol","Bull1:W","9","29","0.310345"
"site","archaeological_context_control","Chanhu-daro","34","metadata","cult","SAN","15","27","0.555556"
"site","archaeological_context_control","Chanhu-daro","34","metadata","period","Intermediate","1","3","0.333333"
"site","archaeological_context_control","Chanhu-daro","34","metadata","phase","II","1","4","0.25"
"site","archaeological_context_control","Chanhu-daro","34","metadata","direction","R/L","33","34","0.970588"
"site","archaeological_context_control","Chanhu-daro","34","metadata","horizontal_bin","h_025_035","14","31","0.451613"
"site","archaeological_context_control","Chanhu-daro","34","metadata","vertical_bin","v_020_030","14","32","0.4375"
"site","archaeological_context_control","Chanhu-daro","34","metadata","thickness_bin","th_003_007","4","9","0.444444"
"site","archaeological_context_control","Chanhu-daro","34","metadata","area_bin","area_0500_1000","15","31","0.483871"
"site","archaeological_context_control","Chanhu-daro","34","metadata","aspect_bin","aspect_squareish","29","31","0.935484"
"site","archaeological_context_control","Chanhu-daro","34","sign","first_sign","740","14","34","0.411765"
"site","archaeological_context_control","Chanhu-daro","34","sign","last_sign","817","4","34","0.117647"
"site","archaeological_context_control","Chanhu-daro","34","sign","edge_frame","151...240","2","34","0.058824"
"region","archaeological_context_control","Lower Indus","1025","metadata","length","5","226","1025","0.220488"
"region","archaeological_context_control","Lower Indus","1025","metadata","type","SEAL:S","743","1025","0.724878"
"region","archaeological_context_control","Lower Indus","1025","metadata","site","Mohenjo-daro","966","1025","0.942439"
"region","archaeological_context_control","Lower Indus","1025","metadata","material","Steatite","788","932","0.845494"
"region","archaeological_context_control","Lower Indus","1025","metadata","shape","square","765","982","0.779022"
"region","archaeological_context_control","Lower Indus","1025","metadata","symbol","Bull1:W","194","808","0.240099"
"region","archaeological_context_control","Lower Indus","1025","metadata","cult","SAN","361","656","0.550305"
"region","archaeological_context_control","Lower Indus","1025","metadata","period","Intermediate","247","498","0.495984"
"region","archaeological_context_control","Lower Indus","1025","metadata","phase","III","185","483","0.383023"
"region","archaeological_context_control","Lower Indus","1025","metadata","direction","R/L","1006","1025","0.981463"
"region","archaeological_context_control","Lower Indus","1025","metadata","horizontal_bin","h_025_035","455","974","0.467146"
"region","archaeological_context_control","Lower Indus","1025","metadata","vertical_bin","v_020_030","445","933","0.476956"
"region","archaeological_context_control","Lower Indus","1025","metadata","thickness_bin","th_007_012","325","551","0.589837"
"region","archaeological_context_control","Lower Indus","1025","metadata","area_bin","area_0500_1000","459","929","0.49408"
"region","archaeological_context_control","Lower Indus","1025","metadata","aspect_bin","aspect_squareish","717","929","0.771798"
"region","archaeological_context_control","Lower Indus","1025","sign","first_sign","740","406","1025","0.396098"
"region","archaeological_context_control","Lower Indus","1025","sign","last_sign","820","75","1025","0.073171"
"region","archaeological_context_control","Lower Indus","1025","sign","edge_frame","740...820","41","1025","0.04"
"region","archaeological_context_control","Inter-Riverine","689","metadata","length","3","175","689","0.253991"
"region","archaeological_context_control","Inter-Riverine","689","metadata","type","TAB:B","238","689","0.345428"
"region","archaeological_context_control","Inter-Riverine","689","metadata","site","Harappa","645","689","0.936139"
"region","archaeological_context_control","Inter-Riverine","689","metadata","material","Steatite","358","606","0.590759"
"region","archaeological_context_control","Inter-Riverine","689","metadata","shape","rectangular","223","661","0.337368"
"region","archaeological_context_control","Inter-Riverine","689","metadata","symbol","Bull1:W","94","353","0.266289"
"region","archaeological_context_control","Inter-Riverine","689","metadata","cult","SAN","120","196","0.612245"
"region","archaeological_context_control","Inter-Riverine","689","metadata","period","3","226","274","0.824818"
"region","archaeological_context_control","Inter-Riverine","689","metadata","phase","B/C","126","504","0.25"
"region","archaeological_context_control","Inter-Riverine","689","metadata","direction","R/L","634","689","0.920174"
"region","archaeological_context_control","Inter-Riverine","689","metadata","horizontal_bin","h_015_025","302","632","0.477848"
"region","archaeological_context_control","Inter-Riverine","689","metadata","vertical_bin","v_000_010","269","602","0.446844"
"region","archaeological_context_control","Inter-Riverine","689","metadata","thickness_bin","th_003_007","135","263","0.513308"
"region","archaeological_context_control","Inter-Riverine","689","metadata","area_bin","area_0000_0200","279","597","0.467337"
"region","archaeological_context_control","Inter-Riverine","689","metadata","aspect_bin","aspect_squareish","222","597","0.371859"
"region","archaeological_context_control","Inter-Riverine","689","sign","first_sign","740","205","689","0.297533"
"region","archaeological_context_control","Inter-Riverine","689","sign","last_sign","817","34","689","0.049347"
"region","archaeological_context_control","Inter-Riverine","689","sign","edge_frame","740...817","12","689","0.017417"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","length","3","13","63","0.206349"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","type","SEAL:S","29","63","0.460317"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","site","Lothal","56","63","0.888889"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","material","Steatite","29","49","0.591837"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","shape","square","31","55","0.563636"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","symbol","Bull1","14","36","0.388889"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","cult","SAN","12","25","0.48"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","period","Layer 2","8","38","0.210526"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","phase","III","22","44","0.5"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","direction","R/L","58","63","0.920635"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","horizontal_bin","h_015_025","27","58","0.465517"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","vertical_bin","v_010_020","25","56","0.446429"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","thickness_bin","th_003_007","9","18","0.5"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","area_bin","area_0200_0500","23","56","0.410714"
"region","archaeological_context_control","Gujarat/Kutch","63","metadata","aspect_bin","aspect_squareish","33","56","0.589286"
"region","archaeological_context_control","Gujarat/Kutch","63","sign","first_sign","740","19","63","0.301587"
"region","archaeological_context_control","Gujarat/Kutch","63","sign","last_sign","817","6","63","0.095238"
"region","archaeological_context_control","Gujarat/Kutch","63","sign","edge_frame","740...920","4","63","0.063492"
"period","chronological_context_control","Intermediate","255","metadata","length","5","50","255","0.196078"
"period","chronological_context_control","Intermediate","255","metadata","type","SEAL:S","194","255","0.760784"
"period","chronological_context_control","Intermediate","255","metadata","site","Mohenjo-daro","246","255","0.964706"
"period","chronological_context_control","Intermediate","255","metadata","region","Lower Indus","247","255","0.968627"
"period","chronological_context_control","Intermediate","255","metadata","material","Steatite","213","255","0.835294"
"period","chronological_context_control","Intermediate","255","metadata","shape","square","198","249","0.795181"
"period","chronological_context_control","Intermediate","255","metadata","symbol","Bull1:W","35","206","0.169903"
"period","chronological_context_control","Intermediate","255","metadata","cult","SAN","89","158","0.563291"
"period","chronological_context_control","Intermediate","255","metadata","phase","I","105","255","0.411765"
"period","chronological_context_control","Intermediate","255","metadata","direction","R/L","249","255","0.976471"
"period","chronological_context_control","Intermediate","255","metadata","horizontal_bin","h_015_025","118","253","0.466403"
"period","chronological_context_control","Intermediate","255","metadata","vertical_bin","v_020_030","123","244","0.504098"
"period","chronological_context_control","Intermediate","255","metadata","thickness_bin","th_007_012","150","252","0.595238"
"period","chronological_context_control","Intermediate","255","metadata","area_bin","area_0500_1000","112","244","0.459016"
"period","chronological_context_control","Intermediate","255","metadata","aspect_bin","aspect_squareish","196","244","0.803279"
"period","chronological_context_control","Intermediate","255","sign","first_sign","740","94","255","0.368627"
"period","chronological_context_control","Intermediate","255","sign","last_sign","820","20","255","0.078431"
"period","chronological_context_control","Intermediate","255","sign","edge_frame","740...820","10","255","0.039216"
"period","chronological_context_control","3","244","metadata","length","3","70","244","0.286885"
"period","chronological_context_control","3","244","metadata","type","TAB:B","122","244","0.5"
"period","chronological_context_control","3","244","metadata","site","Harappa","226","244","0.92623"
"period","chronological_context_control","3","244","metadata","region","Inter-Riverine","226","244","0.92623"
"period","chronological_context_control","3","244","metadata","material","Steatite","109","242","0.450413"
"period","chronological_context_control","3","244","metadata","shape","rectangular","116","237","0.489451"
"period","chronological_context_control","3","244","metadata","symbol","Bult","20","111","0.18018"
"period","chronological_context_control","3","244","metadata","cult","SAN","23","45","0.511111"
"period","chronological_context_control","3","244","metadata","phase","B/C","127","220","0.577273"
"period","chronological_context_control","3","244","metadata","direction","R/L","217","244","0.889344"
"period","chronological_context_control","3","244","metadata","horizontal_bin","h_015_025","107","226","0.473451"
"period","chronological_context_control","3","244","metadata","vertical_bin","v_000_010","150","226","0.663717"
"period","chronological_context_control","3","244","metadata","thickness_bin","th_003_007","91","192","0.473958"
"period","chronological_context_control","3","244","metadata","area_bin","area_0000_0200","150","222","0.675676"
"period","chronological_context_control","3","244","metadata","aspect_bin","aspect_wide","105","222","0.472973"
"period","chronological_context_control","3","244","sign","first_sign","740","58","244","0.237705"
"period","chronological_context_control","3","244","sign","last_sign","861","10","244","0.040984"
"period","chronological_context_control","3","244","sign","edge_frame","400...240","5","244","0.020492"
"period","chronological_context_control","Late","215","metadata","length","5","47","215","0.218605"
"period","chronological_context_control","Late","215","metadata","type","SEAL:S","159","215","0.739535"
"period","chronological_context_control","Late","215","metadata","site","Mohenjo-daro","208","215","0.967442"
"period","chronological_context_control","Late","215","metadata","region","Lower Indus","209","215","0.972093"
"period","chronological_context_control","Late","215","metadata","material","Steatite","192","214","0.897196"
"period","chronological_context_control","Late","215","metadata","shape","square","165","214","0.771028"
"period","chronological_context_control","Late","215","metadata","symbol","Bull1:W","48","178","0.269663"
"period","chronological_context_control","Late","215","metadata","cult","SAN","87","144","0.604167"
"period","chronological_context_control","Late","215","metadata","phase","III","108","213","0.507042"
"period","chronological_context_control","Late","215","metadata","direction","R/L","213","215","0.990698"
"period","chronological_context_control","Late","215","metadata","horizontal_bin","h_025_035","121","215","0.562791"
"period","chronological_context_control","Late","215","metadata","vertical_bin","v_020_030","99","204","0.485294"
"period","chronological_context_control","Late","215","metadata","thickness_bin","th_007_012","131","208","0.629808"
"period","chronological_context_control","Late","215","metadata","area_bin","area_0500_1000","107","204","0.52451"
"period","chronological_context_control","Late","215","metadata","aspect_bin","aspect_squareish","156","204","0.764706"
"period","chronological_context_control","Late","215","sign","first_sign","740","93","215","0.432558"
"period","chronological_context_control","Late","215","sign","last_sign","861","16","215","0.074419"
"period","chronological_context_control","Late","215","sign","edge_frame","740...861","9","215","0.04186"
"period","chronological_context_control","2","35","metadata","length","2","10","35","0.285714"
"period","chronological_context_control","2","35","metadata","type","SEAL:S","24","35","0.685714"
"period","chronological_context_control","2","35","metadata","site","Kalibangan","28","35","0.8"
"period","chronological_context_control","2","35","metadata","region","Inter-Riverine","33","35","0.942857"
"period","chronological_context_control","2","35","metadata","material","Steatite","23","32","0.71875"
"period","chronological_context_control","2","35","metadata","shape","square","25","30","0.833333"
"period","chronological_context_control","2","35","metadata","symbol","Bull1:W","7","27","0.259259"
"period","chronological_context_control","2","35","metadata","cult","SAF","5","17","0.294118"
"period","chronological_context_control","2","35","metadata","phase","Late","22","29","0.758621"
"period","chronological_context_control","2","35","metadata","direction","R/L","35","35","1"
"period","chronological_context_control","2","35","metadata","horizontal_bin","h_025_035","16","31","0.516129"
"period","chronological_context_control","2","35","metadata","vertical_bin","v_020_030","18","29","0.62069"
"period","chronological_context_control","2","35","metadata","thickness_bin","th_003_007","15","27","0.555556"
"period","chronological_context_control","2","35","metadata","area_bin","area_0500_1000","16","29","0.551724"
"period","chronological_context_control","2","35","metadata","aspect_bin","aspect_squareish","23","29","0.793103"
"period","chronological_context_control","2","35","sign","first_sign","740","10","35","0.285714"
"period","chronological_context_control","2","35","sign","last_sign","861","3","35","0.085714"
"period","chronological_context_control","2","35","sign","edge_frame","740...820","2","35","0.057143"
"phase","chronological_context_control","III","214","metadata","length","5","47","214","0.219626"
"phase","chronological_context_control","III","214","metadata","type","SEAL:S","162","214","0.757009"
"phase","chronological_context_control","III","214","metadata","site","Mohenjo-daro","184","214","0.859813"
"phase","chronological_context_control","III","214","metadata","region","Lower Indus","185","214","0.864486"
"phase","chronological_context_control","III","214","metadata","material","Steatite","171","213","0.802817"
"phase","chronological_context_control","III","214","metadata","shape","square","169","212","0.79717"
"phase","chronological_context_control","III","214","metadata","symbol","Bull1:W","41","181","0.226519"
"phase","chronological_context_control","III","214","metadata","cult","SAN","87","141","0.617021"
"phase","chronological_context_control","III","214","metadata","period","Late","108","211","0.511848"
"phase","chronological_context_control","III","214","metadata","direction","R/L","210","214","0.981308"
"phase","chronological_context_control","III","214","metadata","horizontal_bin","h_025_035","103","212","0.485849"
"phase","chronological_context_control","III","214","metadata","vertical_bin","v_020_030","91","199","0.457286"
"phase","chronological_context_control","III","214","metadata","thickness_bin","th_007_012","119","189","0.62963"
"phase","chronological_context_control","III","214","metadata","area_bin","area_0500_1000","93","199","0.467337"
"phase","chronological_context_control","III","214","metadata","aspect_bin","aspect_squareish","166","199","0.834171"
"phase","chronological_context_control","III","214","sign","first_sign","740","90","214","0.420561"
"phase","chronological_context_control","III","214","sign","last_sign","820","18","214","0.084112"
"phase","chronological_context_control","III","214","sign","edge_frame","740...820","10","214","0.046729"
"phase","chronological_context_control","I","166","metadata","length","5","30","166","0.180723"
