"control","iteration","stratum_kind","stratum_value","model","evaluated_rows","label_count","labels","majority_label","majority_share","accuracy","macro_f1","macro_recall"
"administrative_register_code","2","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"administrative_register_code","2","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"administrative_register_code","2","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.364407","0.333897","0.336967"
"administrative_register_code","2","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.440678","0.414552","0.412232"
"administrative_register_code","3","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"administrative_register_code","3","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"administrative_register_code","3","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.335537","0.244031","0.260232"
"administrative_register_code","3","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.309091","0.159658","0.173126"
"administrative_register_code","3","site","Mohenjo-daro","majority","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.18143","0.034126","0.111111"
"administrative_register_code","3","site","Mohenjo-daro","length","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.430096","0.308802","0.337802"
"administrative_register_code","3","site","Mohenjo-daro","edge_frame","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.415155","0.29615","0.314263"
"administrative_register_code","3","site","Mohenjo-daro","token_nb","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.259338","0.178139","0.196675"
"administrative_register_code","3","type","SEAL:R","majority","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.046703","0.142857"
"administrative_register_code","3","type","SEAL:R","length","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.275975","0.332357"
"administrative_register_code","3","type","SEAL:R","edge_frame","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.373563","0.299755","0.321423"
"administrative_register_code","3","type","SEAL:R","token_nb","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.258621","0.197288","0.224752"
"administrative_register_code","3","type","SEAL:S","majority","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.181913","0.034203","0.111111"
"administrative_register_code","3","type","SEAL:S","length","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.461538","0.289766","0.321252"
"administrative_register_code","3","type","SEAL:S","edge_frame","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.428274","0.289864","0.305323"
"administrative_register_code","3","type","SEAL:S","token_nb","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.275468","0.181318","0.194959"
"administrative_register_code","3","type","TAB:B","majority","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.076605","0.166667"
"administrative_register_code","3","type","TAB:B","length","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.205291","0.321242"
"administrative_register_code","3","type","TAB:B","edge_frame","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.209677","0.231083","0.254832"
"administrative_register_code","3","type","TAB:B","token_nb","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.229839","0.1298","0.141396"
"administrative_register_code","3","type","TAB:I","majority","122","3","MT;SC;SS","SC","0.442623","0.442623","0.204545","0.333333"
"administrative_register_code","3","type","TAB:I","length","122","3","MT;SC;SS","SC","0.442623","0.442623","0.327075","0.35264"
"administrative_register_code","3","type","TAB:I","edge_frame","122","3","MT;SC;SS","SC","0.442623","0.491803","0.458877","0.455739"
"administrative_register_code","3","type","TAB:I","token_nb","122","3","MT;SC;SS","SC","0.442623","0.385246","0.355345","0.351908"
"administrative_register_code","3","type_site","SEAL:R@Mohenjo-daro","majority","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0","0","0"
"administrative_register_code","3","type_site","SEAL:R@Mohenjo-daro","length","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.269172","0.277317"
"administrative_register_code","3","type_site","SEAL:R@Mohenjo-daro","edge_frame","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.319149","0.288161","0.297061"
"administrative_register_code","3","type_site","SEAL:R@Mohenjo-daro","token_nb","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.287234","0.239704","0.26391"
"administrative_register_code","3","type_site","SEAL:S@Harappa","majority","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.21519","0.059028","0.166667"
"administrative_register_code","3","type_site","SEAL:S@Harappa","length","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.481013","0.365044","0.416579"
"administrative_register_code","3","type_site","SEAL:S@Harappa","edge_frame","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.506329","0.486229","0.476169"
"administrative_register_code","3","type_site","SEAL:S@Harappa","token_nb","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.265823","0.21378","0.223109"
"administrative_register_code","3","type_site","SEAL:S@Mohenjo-daro","majority","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.209985","0.038565","0.111111"
"administrative_register_code","3","type_site","SEAL:S@Mohenjo-daro","length","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.474302","0.296337","0.326411"
"administrative_register_code","3","type_site","SEAL:S@Mohenjo-daro","edge_frame","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.43025","0.280869","0.298068"
"administrative_register_code","3","type_site","SEAL:S@Mohenjo-daro","token_nb","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.290749","0.188874","0.203453"
"administrative_register_code","3","type_site","TAB:B@Harappa","majority","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.098084","0.2"
"administrative_register_code","3","type_site","TAB:B@Harappa","length","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.226614","0.309311"
"administrative_register_code","3","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.172589","0.14915","0.156366"
"administrative_register_code","3","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.248731","0.166095","0.174166"
"administrative_register_code","3","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"administrative_register_code","3","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"administrative_register_code","3","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.474576","0.446874","0.44416"
"administrative_register_code","3","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.40678","0.386566","0.378882"
"administrative_register_code","4","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"administrative_register_code","4","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"administrative_register_code","4","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.361983","0.222419","0.243233"
"administrative_register_code","4","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.292562","0.158738","0.167737"
"administrative_register_code","4","site","Mohenjo-daro","majority","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.18143","0.034126","0.111111"
"administrative_register_code","4","site","Mohenjo-daro","length","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.430096","0.308802","0.337802"
"administrative_register_code","4","site","Mohenjo-daro","edge_frame","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.419424","0.324062","0.334365"
"administrative_register_code","4","site","Mohenjo-daro","token_nb","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.255069","0.191884","0.198671"
"administrative_register_code","4","type","SEAL:R","majority","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.046703","0.142857"
"administrative_register_code","4","type","SEAL:R","length","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.275975","0.332357"
"administrative_register_code","4","type","SEAL:R","edge_frame","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.402299","0.367822","0.366927"
"administrative_register_code","4","type","SEAL:R","token_nb","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.224138","0.197624","0.215838"
"administrative_register_code","4","type","SEAL:S","majority","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.181913","0.034203","0.111111"
"administrative_register_code","4","type","SEAL:S","length","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.461538","0.289766","0.321252"
"administrative_register_code","4","type","SEAL:S","edge_frame","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.438669","0.316601","0.3224"
"administrative_register_code","4","type","SEAL:S","token_nb","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.276507","0.183359","0.197099"
"administrative_register_code","4","type","TAB:B","majority","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.076605","0.166667"
"administrative_register_code","4","type","TAB:B","length","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.205291","0.321242"
"administrative_register_code","4","type","TAB:B","edge_frame","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.229839","0.202895","0.218922"
"administrative_register_code","4","type","TAB:B","token_nb","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.262097","0.148756","0.160871"
"administrative_register_code","4","type","TAB:I","majority","122","3","MT;SC;SS","SC","0.442623","0.442623","0.204545","0.333333"
"administrative_register_code","4","type","TAB:I","length","122","3","MT;SC;SS","SC","0.442623","0.442623","0.327075","0.35264"
"administrative_register_code","4","type","TAB:I","edge_frame","122","3","MT;SC;SS","SC","0.442623","0.368852","0.303896","0.310049"
"administrative_register_code","4","type","TAB:I","token_nb","122","3","MT;SC;SS","SC","0.442623","0.401639","0.305208","0.323614"
"administrative_register_code","4","type_site","SEAL:R@Mohenjo-daro","majority","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0","0","0"
"administrative_register_code","4","type_site","SEAL:R@Mohenjo-daro","length","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.269172","0.277317"
"administrative_register_code","4","type_site","SEAL:R@Mohenjo-daro","edge_frame","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.329787","0.313833","0.315648"
"administrative_register_code","4","type_site","SEAL:R@Mohenjo-daro","token_nb","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.223404","0.205412","0.206605"
"administrative_register_code","4","type_site","SEAL:S@Harappa","majority","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.21519","0.059028","0.166667"
"administrative_register_code","4","type_site","SEAL:S@Harappa","length","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.481013","0.365044","0.416579"
"administrative_register_code","4","type_site","SEAL:S@Harappa","edge_frame","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.493671","0.444103","0.44688"
"administrative_register_code","4","type_site","SEAL:S@Harappa","token_nb","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.28481","0.233166","0.242945"
"administrative_register_code","4","type_site","SEAL:S@Mohenjo-daro","majority","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.209985","0.038565","0.111111"
"administrative_register_code","4","type_site","SEAL:S@Mohenjo-daro","length","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.474302","0.296337","0.326411"
"administrative_register_code","4","type_site","SEAL:S@Mohenjo-daro","edge_frame","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.449339","0.329015","0.332683"
"administrative_register_code","4","type_site","SEAL:S@Mohenjo-daro","token_nb","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.268722","0.182274","0.189059"
"administrative_register_code","4","type_site","TAB:B@Harappa","majority","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.098084","0.2"
"administrative_register_code","4","type_site","TAB:B@Harappa","length","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.226614","0.309311"
"administrative_register_code","4","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.22335","0.161458","0.17515"
"administrative_register_code","4","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.279188","0.187617","0.197028"
"administrative_register_code","4","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"administrative_register_code","4","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"administrative_register_code","4","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.347458","0.289476","0.295884"
"administrative_register_code","4","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.398305","0.30307","0.32424"
"administrative_register_code","5","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"administrative_register_code","5","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"administrative_register_code","5","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.381818","0.243217","0.25695"
"administrative_register_code","5","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.279339","0.150938","0.157376"
"administrative_register_code","5","site","Mohenjo-daro","majority","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.18143","0.034126","0.111111"
"administrative_register_code","5","site","Mohenjo-daro","length","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.430096","0.308802","0.337802"
"administrative_register_code","5","site","Mohenjo-daro","edge_frame","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.41302","0.310712","0.322598"
"administrative_register_code","5","site","Mohenjo-daro","token_nb","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.267876","0.18203","0.196743"
"administrative_register_code","5","type","SEAL:R","majority","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.046703","0.142857"
"administrative_register_code","5","type","SEAL:R","length","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.275975","0.332357"
"administrative_register_code","5","type","SEAL:R","edge_frame","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.328384","0.361904"
"administrative_register_code","5","type","SEAL:R","token_nb","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.182488","0.187405"
"administrative_register_code","5","type","SEAL:S","majority","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.181913","0.034203","0.111111"
"administrative_register_code","5","type","SEAL:S","length","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.461538","0.289766","0.321252"
"administrative_register_code","5","type","SEAL:S","edge_frame","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.443867","0.312331","0.323945"
"administrative_register_code","5","type","SEAL:S","token_nb","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.297297","0.183078","0.205113"
"administrative_register_code","5","type","TAB:B","majority","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.076605","0.166667"
"administrative_register_code","5","type","TAB:B","length","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.205291","0.321242"
"administrative_register_code","5","type","TAB:B","edge_frame","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.270161","0.233742","0.264137"
"administrative_register_code","5","type","TAB:B","token_nb","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.28629","0.189501","0.192056"
"administrative_register_code","5","type","TAB:I","majority","122","3","MT;SC;SS","SC","0.442623","0.442623","0.204545","0.333333"
"administrative_register_code","5","type","TAB:I","length","122","3","MT;SC;SS","SC","0.442623","0.442623","0.327075","0.35264"
"administrative_register_code","5","type","TAB:I","edge_frame","122","3","MT;SC;SS","SC","0.442623","0.278689","0.20126","0.217231"
"administrative_register_code","5","type","TAB:I","token_nb","122","3","MT;SC;SS","SC","0.442623","0.270492","0.211538","0.218413"
"administrative_register_code","5","type_site","SEAL:R@Mohenjo-daro","majority","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0","0","0"
"administrative_register_code","5","type_site","SEAL:R@Mohenjo-daro","length","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.269172","0.277317"
"administrative_register_code","5","type_site","SEAL:R@Mohenjo-daro","edge_frame","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.382979","0.354661","0.36991"
"administrative_register_code","5","type_site","SEAL:R@Mohenjo-daro","token_nb","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.265957","0.238283","0.24857"
"administrative_register_code","5","type_site","SEAL:S@Harappa","majority","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.21519","0.059028","0.166667"
"administrative_register_code","5","type_site","SEAL:S@Harappa","length","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.481013","0.365044","0.416579"
"administrative_register_code","5","type_site","SEAL:S@Harappa","edge_frame","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.487342","0.419299","0.428878"
"administrative_register_code","5","type_site","SEAL:S@Harappa","token_nb","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.348101","0.294696","0.30385"
"administrative_register_code","5","type_site","SEAL:S@Mohenjo-daro","majority","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.209985","0.038565","0.111111"
"administrative_register_code","5","type_site","SEAL:S@Mohenjo-daro","length","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.474302","0.296337","0.326411"
"administrative_register_code","5","type_site","SEAL:S@Mohenjo-daro","edge_frame","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.472834","0.348932","0.354167"
"administrative_register_code","5","type_site","SEAL:S@Mohenjo-daro","token_nb","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.267254","0.158811","0.177335"
"administrative_register_code","5","type_site","TAB:B@Harappa","majority","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.098084","0.2"
"administrative_register_code","5","type_site","TAB:B@Harappa","length","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.226614","0.309311"
"administrative_register_code","5","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.304569","0.249224","0.244111"
"administrative_register_code","5","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.319797","0.225503","0.231543"
"administrative_register_code","5","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"administrative_register_code","5","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"administrative_register_code","5","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.262712","0.193388","0.208298"
"administrative_register_code","5","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.288136","0.227175","0.236431"
"emblem_formula_code","1","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"emblem_formula_code","1","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"emblem_formula_code","1","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.375207","0.245129","0.260157"
"emblem_formula_code","1","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.147177","0.154223"
"emblem_formula_code","1","site","Mohenjo-daro","majority","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.18143","0.034126","0.111111"
"emblem_formula_code","1","site","Mohenjo-daro","length","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.430096","0.308802","0.337802"
"emblem_formula_code","1","site","Mohenjo-daro","edge_frame","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.364995","0.272064","0.29085"
"emblem_formula_code","1","site","Mohenjo-daro","token_nb","937","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.18143","0.268943","0.200535","0.214289"
"emblem_formula_code","1","type","SEAL:R","majority","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.195402","0.046703","0.142857"
"emblem_formula_code","1","type","SEAL:R","length","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.408046","0.275975","0.332357"
"emblem_formula_code","1","type","SEAL:R","edge_frame","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.293103","0.238421","0.240876"
"emblem_formula_code","1","type","SEAL:R","token_nb","174","7","IT;LC;LP;MS;MT;SC;SS","SC","0.195402","0.206897","0.135362","0.166511"
"emblem_formula_code","1","type","SEAL:S","majority","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.181913","0.034203","0.111111"
"emblem_formula_code","1","type","SEAL:S","length","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.461538","0.289766","0.321252"
"emblem_formula_code","1","type","SEAL:S","edge_frame","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.413721","0.286722","0.305839"
"emblem_formula_code","1","type","SEAL:S","token_nb","962","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.181913","0.267152","0.17432","0.194351"
"emblem_formula_code","1","type","TAB:B","majority","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.076605","0.166667"
"emblem_formula_code","1","type","TAB:B","length","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.298387","0.205291","0.321242"
"emblem_formula_code","1","type","TAB:B","edge_frame","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.334677","0.332121","0.367105"
"emblem_formula_code","1","type","TAB:B","token_nb","248","6","IT;LC;MT;SC;SP;SS","SS","0.298387","0.290323","0.206238","0.20387"
"emblem_formula_code","1","type","TAB:I","majority","122","3","MT;SC;SS","SC","0.442623","0.442623","0.204545","0.333333"
"emblem_formula_code","1","type","TAB:I","length","122","3","MT;SC;SS","SC","0.442623","0.442623","0.327075","0.35264"
"emblem_formula_code","1","type","TAB:I","edge_frame","122","3","MT;SC;SS","SC","0.442623","0.467213","0.349896","0.371158"
"emblem_formula_code","1","type","TAB:I","token_nb","122","3","MT;SC;SS","SC","0.442623","0.401639","0.318737","0.328718"
"emblem_formula_code","1","type_site","SEAL:R@Mohenjo-daro","majority","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0","0","0"
"emblem_formula_code","1","type_site","SEAL:R@Mohenjo-daro","length","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.297872","0.269172","0.277317"
"emblem_formula_code","1","type_site","SEAL:R@Mohenjo-daro","edge_frame","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.340426","0.330711","0.327698"
"emblem_formula_code","1","type_site","SEAL:R@Mohenjo-daro","token_nb","94","6","IT;LC;LP;MT;SC;SS","LP","0.191489","0.191489","0.164621","0.181456"
"emblem_formula_code","1","type_site","SEAL:S@Harappa","majority","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.21519","0.059028","0.166667"
"emblem_formula_code","1","type_site","SEAL:S@Harappa","length","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.481013","0.365044","0.416579"
"emblem_formula_code","1","type_site","SEAL:S@Harappa","edge_frame","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.5","0.425578","0.438293"
"emblem_formula_code","1","type_site","SEAL:S@Harappa","token_nb","158","6","IT;LP;MT;SC;SP;SS","LP","0.21519","0.265823","0.200689","0.221504"
"emblem_formula_code","1","type_site","SEAL:S@Mohenjo-daro","majority","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.209985","0.038565","0.111111"
"emblem_formula_code","1","type_site","SEAL:S@Mohenjo-daro","length","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.474302","0.296337","0.326411"
"emblem_formula_code","1","type_site","SEAL:S@Mohenjo-daro","edge_frame","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.43025","0.301082","0.311735"
"emblem_formula_code","1","type_site","SEAL:S@Mohenjo-daro","token_nb","681","9","IM;IT;LC;LP;MS;MT;SC;SP;SS","IT","0.209985","0.26138","0.167532","0.187194"
"emblem_formula_code","1","type_site","TAB:B@Harappa","majority","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.324873","0.098084","0.2"
"emblem_formula_code","1","type_site","TAB:B@Harappa","length","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.294416","0.226614","0.309311"
"emblem_formula_code","1","type_site","TAB:B@Harappa","edge_frame","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.360406","0.297294","0.300841"
"emblem_formula_code","1","type_site","TAB:B@Harappa","token_nb","197","5","IT;MT;SC;SP;SS","SC","0.324873","0.360406","0.233702","0.249332"
"emblem_formula_code","1","type_site","TAB:I@Harappa","majority","118","3","MT;SC;SS","SC","0.432203","0.432203","0.201183","0.333333"
"emblem_formula_code","1","type_site","TAB:I@Harappa","length","118","3","MT;SC;SS","SC","0.432203","0.423729","0.315102","0.341006"
"emblem_formula_code","1","type_site","TAB:I@Harappa","edge_frame","118","3","MT;SC;SS","SC","0.432203","0.415254","0.307687","0.331628"
"emblem_formula_code","1","type_site","TAB:I@Harappa","token_nb","118","3","MT;SC;SS","SC","0.432203","0.423729","0.342218","0.351764"
"emblem_formula_code","2","site","Harappa","majority","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.277686","0.043467","0.1"
"emblem_formula_code","2","site","Harappa","length","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.393388","0.201493","0.264066"
"emblem_formula_code","2","site","Harappa","edge_frame","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.32562","0.185818","0.204027"
"emblem_formula_code","2","site","Harappa","token_nb","605","10","IM;IT;LC;LP;MS;MT;SC;SP;SS;VX","SC","0.277686","0.276033","0.105164","0.122845"
