source_a,source_a_sign,source_b,top_source_b_sign,mapping_state,candidate_grade,total_aligned_positions,top_count,top_share,runner_up_sign,runner_up_count,distinct_candidate_count,position_counts,evidence_types,evidence_refs,example_artifacts,review_status,confidence,counterexamples
mayig_parpola,P358,lipi_numeric,794,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-36;M-89,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P359,lipi_numeric,853,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,terminal:2,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-104;M-184,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P368,lipi_numeric,832,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:1;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-139;M-150,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P384,lipi_numeric,880,uncertain,sparse_singleton_or_doubleton,2,2,1.000000,,0,1,medial:1;terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-6;M-145,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P007,lipi_numeric,107,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-35,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P010,lipi_numeric,101,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-184,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P014,lipi_numeric,093,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-123,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P020,lipi_numeric,104,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-87,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P022,lipi_numeric,136,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-142,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P023,lipi_numeric,095,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-71,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P032,lipi_numeric,144,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-130,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P038,lipi_numeric,119,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-99,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P040,lipi_numeric,111,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-95,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P041,lipi_numeric,112,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-33,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P048,lipi_numeric,243,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-160,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P053,lipi_numeric,222,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-82,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P054,lipi_numeric,940,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-107,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P061,lipi_numeric,236,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-139,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P065,lipi_numeric,244,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-6,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P070,lipi_numeric,272,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-85,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P071,lipi_numeric,260,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-107,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P084,lipi_numeric,287,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-109,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P089,lipi_numeric,391,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-40,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P094,lipi_numeric,521,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-3,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P099,lipi_numeric,413,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-108,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P103,lipi_numeric,374,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-34,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P127,lipi_numeric,017,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-30,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P136,lipi_numeric,048,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-159,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P151,lipi_numeric,035,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-16,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P156,lipi_numeric,920,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-113,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P166,lipi_numeric,250,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-159,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P170,lipi_numeric,252,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-143,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P172,lipi_numeric,904,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-52,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P177,lipi_numeric,908,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-136,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P178,lipi_numeric,890,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-87,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P180,lipi_numeric,796,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-83,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P186,lipi_numeric,475,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-40,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P193,lipi_numeric,175,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-181,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P195,lipi_numeric,484,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-119,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P207,lipi_numeric,502,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-181,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P208,lipi_numeric,500,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-128,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P211,lipi_numeric,504,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-52,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P228,lipi_numeric,531,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-26,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P231,lipi_numeric,556,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-148,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P232,lipi_numeric,560,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-17,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P251,lipi_numeric,081,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-85,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P253,lipi_numeric,084,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-92,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P254,lipi_numeric,684,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-112,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P258,lipi_numeric,693,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-57,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P272,lipi_numeric,362,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-21,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P275,lipi_numeric,511,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-31,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P280,lipi_numeric,595,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-74,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P281,lipi_numeric,611,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-56,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P285,lipi_numeric,572,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-112,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P290,lipi_numeric,579,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-159,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P293,lipi_numeric,360,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-129,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P294,lipi_numeric,361,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-139,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P296,lipi_numeric,317,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-44,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P300,lipi_numeric,002,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-154,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P303,lipi_numeric,320,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-173,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P307,lipi_numeric,329,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-36,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P310,lipi_numeric,700,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-86,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P313,lipi_numeric,734,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-89,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P326,lipi_numeric,742,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-59,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P327,lipi_numeric,745,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-9,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P335,lipi_numeric,765,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-84,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P341,lipi_numeric,932,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-18,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P342,lipi_numeric,165,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-95,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P346,lipi_numeric,171,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-16,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P352,lipi_numeric,844,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-115,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P360,lipi_numeric,373,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-43,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P366,lipi_numeric,832,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-77,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P381,lipi_numeric,879,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-109,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P382,lipi_numeric,877,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-56,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P386,lipi_numeric,202,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,medial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-12,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P390,lipi_numeric,872,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,initial:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-134,needs_image_or_authoritative_sign_list_validation,very_low,
mayig_parpola,P393,lipi_numeric,864,uncertain,sparse_singleton_or_doubleton,1,1,1.000000,,0,1,terminal:1,same_artifact;count_matched;position_aligned;direction_R_L,data/open_prototype/reports/crosswalk_alignment_pairs.csv,M-151,needs_image_or_authoritative_sign_list_validation,very_low,
