"corpus","scope","control","iteration","rows","tokens","unique_signs_or_symbols","masked_tokens","masked_top1_accuracy","masked_top5_accuracy","masked_mrr"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","36","97","365","29","365","0.087671","0.536986","0.282189"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","37","97","365","29","365","0.09863","0.520548","0.294951"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","38","97","365","29","365","0.128767","0.545205","0.303254"
"Barn_stars_hex_signs","exact_collapsed_length_2_to_8","edge_frame_shuffle","39","97","365","29","365","0.10411","0.526027","0.2944"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","0","91","271","82","271","0.077491","0.269373","0.177953"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","1","91","271","82","271","0.110701","0.273063","0.198902"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","2","91","271","82","271","0.077491","0.280443","0.180253"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","3","91","271","82","271","0.070111","0.276753","0.173641"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","4","91","271","82","271","0.081181","0.269373","0.183489"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","5","91","271","82","271","0.092251","0.284133","0.196141"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","6","91","271","82","271","0.070111","0.280443","0.179342"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","7","91","271","82","271","0.092251","0.261993","0.188549"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","8","91","271","82","271","0.092251","0.261993","0.188422"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","9","91","271","82","271","0.070111","0.298893","0.184767"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","10","91","271","82","271","0.070111","0.276753","0.176511"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","11","91","271","82","271","0.066421","0.258303","0.169229"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","12","91","271","82","271","0.088561","0.280443","0.188287"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","13","91","271","82","271","0.125461","0.276753","0.212172"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","14","91","271","82","271","0.103321","0.284133","0.1954"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","15","91","271","82","271","0.092251","0.291513","0.197576"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","16","91","271","82","271","0.070111","0.261993","0.175766"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","17","91","271","82","271","0.095941","0.254613","0.187414"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","18","91","271","82","271","0.077491","0.295203","0.18605"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","19","91","271","82","271","0.051661","0.298893","0.177995"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","20","91","271","82","271","0.073801","0.232472","0.168652"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","21","91","271","82","271","0.073801","0.243542","0.169473"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","22","91","271","82","271","0.077491","0.258303","0.185574"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","23","91","271","82","271","0.103321","0.250923","0.194615"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","24","91","271","82","271","0.077491","0.250923","0.179925"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","25","91","271","82","271","0.081181","0.243542","0.180217"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","26","91","271","82","271","0.084871","0.254613","0.177942"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","27","91","271","82","271","0.077491","0.236162","0.170011"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","28","91","271","82","271","0.099631","0.247232","0.192778"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","29","91","271","82","271","0.103321","0.228782","0.189594"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","30","91","271","82","271","0.088561","0.273063","0.18826"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","31","91","271","82","271","0.107011","0.232472","0.200915"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","32","91","271","82","271","0.107011","0.298893","0.20656"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","33","91","271","82","271","0.084871","0.258303","0.177053"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","34","91","271","82","271","0.062731","0.228782","0.166111"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","35","91","271","82","271","0.092251","0.250923","0.182245"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","36","91","271","82","271","0.062731","0.239852","0.166101"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","37","91","271","82","271","0.066421","0.287823","0.17701"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","38","91","271","82","271","0.062731","0.306273","0.173105"
"Vinca_symbols","exact_collapsed_length_2_to_8","global_token_shuffle","39","91","271","82","271","0.092251","0.287823","0.189499"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","0","91","271","82","271","0.095941","0.228782","0.185852"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","1","91","271","82","271","0.088561","0.273063","0.180932"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","2","91","271","82","271","0.066421","0.269373","0.165144"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","3","91","271","82","271","0.114391","0.273063","0.197606"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","4","91","271","82","271","0.095941","0.309963","0.204631"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","5","91","271","82","271","0.088561","0.261993","0.191023"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","6","91","271","82","271","0.099631","0.273063","0.190922"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","7","91","271","82","271","0.081181","0.298893","0.178947"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","8","91","271","82","271","0.099631","0.273063","0.193785"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","9","91","271","82","271","0.081181","0.258303","0.179057"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","10","91","271","82","271","0.073801","0.269373","0.17413"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","11","91","271","82","271","0.092251","0.291513","0.191762"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","12","91","271","82","271","0.077491","0.280443","0.181891"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","13","91","271","82","271","0.070111","0.247232","0.172228"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","14","91","271","82","271","0.092251","0.269373","0.19225"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","15","91","271","82","271","0.084871","0.276753","0.184767"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","16","91","271","82","271","0.092251","0.291513","0.18879"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","17","91","271","82","271","0.084871","0.217712","0.175259"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","18","91","271","82","271","0.073801","0.258303","0.173302"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","19","91","271","82","271","0.088561","0.258303","0.179186"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","20","91","271","82","271","0.081181","0.265683","0.180315"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","21","91","271","82","271","0.081181","0.265683","0.185082"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","22","91","271","82","271","0.092251","0.269373","0.180666"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","23","91","271","82","271","0.125461","0.306273","0.220947"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","24","91","271","82","271","0.103321","0.273063","0.196601"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","25","91","271","82","271","0.092251","0.269373","0.187753"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","26","91","271","82","271","0.073801","0.261993","0.179633"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","27","91","271","82","271","0.051661","0.258303","0.163905"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","28","91","271","82","271","0.095941","0.295203","0.189704"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","29","91","271","82","271","0.092251","0.239852","0.185548"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","30","91","271","82","271","0.055351","0.247232","0.160356"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","31","91","271","82","271","0.107011","0.258303","0.193342"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","32","91","271","82","271","0.077491","0.284133","0.182959"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","33","91","271","82","271","0.081181","0.261993","0.181042"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","34","91","271","82","271","0.073801","0.287823","0.182849"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","35","91","271","82","271","0.073801","0.265683","0.183314"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","36","91","271","82","271","0.070111","0.284133","0.182943"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","37","91","271","82","271","0.114391","0.269373","0.195171"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","38","91","271","82","271","0.099631","0.269373","0.186479"
"Vinca_symbols","exact_collapsed_length_2_to_8","row_internal_shuffle","39","91","271","82","271","0.066421","0.317343","0.17941"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","0","91","271","82","271","0.095941","0.280443","0.187302"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","1","91","271","82","271","0.092251","0.306273","0.194824"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","2","91","271","82","271","0.092251","0.298893","0.192791"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","3","91","271","82","271","0.092251","0.287823","0.189314"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","4","91","271","82","271","0.088561","0.254613","0.184101"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","5","91","271","82","271","0.099631","0.284133","0.196433"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","6","91","271","82","271","0.103321","0.280443","0.200578"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","7","91","271","82","271","0.088561","0.295203","0.193491"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","8","91","271","82","271","0.099631","0.295203","0.200546"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","9","91","271","82","271","0.077491","0.280443","0.175663"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","10","91","271","82","271","0.099631","0.321033","0.203789"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","11","91","271","82","271","0.110701","0.287823","0.204935"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","12","91","271","82","271","0.084871","0.276753","0.182117"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","13","91","271","82","271","0.088561","0.295203","0.192604"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","14","91","271","82","271","0.092251","0.295203","0.197809"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","15","91","271","82","271","0.081181","0.273063","0.183735"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","16","91","271","82","271","0.084871","0.261993","0.181815"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","17","91","271","82","271","0.092251","0.280443","0.185701"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","18","91","271","82","271","0.095941","0.306273","0.202943"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","19","91","271","82","271","0.103321","0.280443","0.192331"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","20","91","271","82","271","0.110701","0.284133","0.204517"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","21","91","271","82","271","0.095941","0.295203","0.192047"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","22","91","271","82","271","0.084871","0.276753","0.178616"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","23","91","271","82","271","0.092251","0.265683","0.186184"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","24","91","271","82","271","0.088561","0.287823","0.193506"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","25","91","271","82","271","0.092251","0.265683","0.188712"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","26","91","271","82","271","0.107011","0.291513","0.201001"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","27","91","271","82","271","0.095941","0.291513","0.194614"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","28","91","271","82","271","0.095941","0.284133","0.192078"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","29","91","271","82","271","0.084871","0.250923","0.177124"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","30","91","271","82","271","0.095941","0.313653","0.197668"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","31","91","271","82","271","0.103321","0.287823","0.194939"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","32","91","271","82","271","0.110701","0.284133","0.206681"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","33","91","271","82","271","0.099631","0.269373","0.192946"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","34","91","271","82","271","0.095941","0.291513","0.198406"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","35","91","271","82","271","0.066421","0.273063","0.16682"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","36","91","271","82","271","0.081181","0.273063","0.177131"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","37","91","271","82","271","0.070111","0.284133","0.174488"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","38","91","271","82","271","0.095941","0.276753","0.192273"
"Vinca_symbols","exact_collapsed_length_2_to_8","position_slot_shuffle","39","91","271","82","271","0.081181","0.291513","0.187339"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","0","91","271","82","271","0.092251","0.291513","0.19386"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","1","91","271","82","271","0.088561","0.273063","0.191435"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","2","91","271","82","271","0.092251","0.284133","0.188995"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","3","91","271","82","271","0.088561","0.250923","0.178874"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","4","91","271","82","271","0.107011","0.317343","0.20525"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","5","91","271","82","271","0.095941","0.287823","0.193953"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","6","91","271","82","271","0.103321","0.276753","0.195943"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","7","91","271","82","271","0.062731","0.254613","0.167293"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","8","91","271","82","271","0.070111","0.273063","0.179754"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","9","91","271","82","271","0.077491","0.269373","0.173985"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","10","91","271","82","271","0.088561","0.269373","0.18466"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","11","91","271","82","271","0.062731","0.250923","0.163424"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","12","91","271","82","271","0.103321","0.273063","0.198642"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","13","91","271","82","271","0.092251","0.295203","0.196871"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","14","91","271","82","271","0.103321","0.243542","0.189754"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","15","91","271","82","271","0.107011","0.284133","0.197861"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","16","91","271","82","271","0.103321","0.284133","0.201548"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","17","91","271","82","271","0.107011","0.276753","0.198239"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","18","91","271","82","271","0.103321","0.317343","0.210632"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","19","91","271","82","271","0.088561","0.265683","0.185168"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","20","91","271","82","271","0.088561","0.284133","0.18684"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","21","91","271","82","271","0.095941","0.291513","0.196462"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","22","91","271","82","271","0.084871","0.287823","0.187145"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","23","91","271","82","271","0.077491","0.273063","0.179857"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","24","91","271","82","271","0.110701","0.276753","0.202267"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","25","91","271","82","271","0.081181","0.276753","0.181622"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","26","91","271","82","271","0.084871","0.239852","0.175308"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","27","91","271","82","271","0.092251","0.287823","0.191089"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","28","91","271","82","271","0.107011","0.273063","0.197588"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","29","91","271","82","271","0.081181","0.232472","0.171433"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","30","91","271","82","271","0.088561","0.265683","0.185744"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","31","91","271","82","271","0.084871","0.291513","0.183584"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","32","91","271","82","271","0.095941","0.258303","0.181848"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","33","91","271","82","271","0.081181","0.243542","0.172226"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","34","91","271","82","271","0.114391","0.276753","0.204715"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","35","91","271","82","271","0.092251","0.313653","0.195822"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","36","91","271","82","271","0.088561","0.280443","0.191389"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","37","91","271","82","271","0.088561","0.284133","0.188315"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","38","91","271","82","271","0.099631","0.302583","0.200177"
"Vinca_symbols","exact_collapsed_length_2_to_8","edge_frame_shuffle","39","91","271","82","271","0.095941","0.269373","0.188222"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","0","4018","20090","16","1500","0.183333","0.728","0.401731"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","1","4018","20090","16","1500","0.153333","0.722","0.37802"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","2","4018","20090","16","1500","0.172667","0.712667","0.387842"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","3","4018","20090","16","1500","0.166667","0.712667","0.388805"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","4","4018","20090","16","1500","0.176","0.708","0.391697"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","5","4018","20090","16","1500","0.180667","0.723333","0.399677"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","6","4018","20090","16","1500","0.174667","0.719333","0.392351"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","7","4018","20090","16","1500","0.174667","0.719333","0.393082"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","8","4018","20090","16","1500","0.165333","0.713333","0.384683"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","9","4018","20090","16","1500","0.175333","0.718","0.394201"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","10","4018","20090","16","1500","0.172667","0.693333","0.387849"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","11","4018","20090","16","1500","0.182","0.720667","0.394623"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","12","4018","20090","16","1500","0.184","0.702","0.394549"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","13","4018","20090","16","1500","0.166","0.701333","0.386298"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","14","4018","20090","16","1500","0.161333","0.731333","0.384081"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","15","4018","20090","16","1500","0.177333","0.728","0.397829"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","16","4018","20090","16","1500","0.174","0.733333","0.399626"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","17","4018","20090","16","1500","0.163333","0.716667","0.384819"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","18","4018","20090","16","1500","0.151333","0.694667","0.376709"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","19","4018","20090","16","1500","0.167333","0.711333","0.387917"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","20","4018","20090","16","1500","0.17","0.730667","0.393793"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","21","4018","20090","16","1500","0.161333","0.700667","0.38002"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","22","4018","20090","16","1500","0.148667","0.698","0.375358"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","23","4018","20090","16","1500","0.172667","0.739333","0.39756"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","24","4018","20090","16","1500","0.158667","0.712","0.37833"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","25","4018","20090","16","1500","0.168667","0.7","0.3848"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","26","4018","20090","16","1500","0.188667","0.702667","0.399743"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","27","4018","20090","16","1500","0.172667","0.709333","0.38793"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","28","4018","20090","16","1500","0.176","0.703333","0.390198"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","29","4018","20090","16","1500","0.177333","0.73","0.398713"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","30","4018","20090","16","1500","0.173333","0.7","0.390088"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","31","4018","20090","16","1500","0.174667","0.725333","0.394438"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","32","4018","20090","16","1500","0.168667","0.714667","0.389271"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","33","4018","20090","16","1500","0.176","0.705333","0.3873"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","34","4018","20090","16","1500","0.166667","0.698","0.383893"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","35","4018","20090","16","1500","0.181333","0.713333","0.39432"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","36","4018","20090","16","1500","0.180667","0.709333","0.396248"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","37","4018","20090","16","1500","0.172667","0.712","0.391393"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","38","4018","20090","16","1500","0.176667","0.697333","0.390632"
"Weather_icons","exact_collapsed_length_2_to_8","global_token_shuffle","39","4018","20090","16","1500","0.176667","0.703333","0.388776"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","0","4018","20090","16","1500","0.222","0.768","0.439773"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","1","4018","20090","16","1500","0.249333","0.792667","0.461198"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","2","4018","20090","16","1500","0.217333","0.768","0.435419"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","3","4018","20090","16","1500","0.242","0.788","0.453651"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","4","4018","20090","16","1500","0.239333","0.754667","0.447897"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","5","4018","20090","16","1500","0.234","0.780667","0.449527"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","6","4018","20090","16","1500","0.231333","0.770667","0.444841"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","7","4018","20090","16","1500","0.234","0.771333","0.448801"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","8","4018","20090","16","1500","0.224","0.760667","0.440287"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","9","4018","20090","16","1500","0.221333","0.772667","0.442067"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","10","4018","20090","16","1500","0.235333","0.765333","0.442575"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","11","4018","20090","16","1500","0.238","0.778667","0.452636"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","12","4018","20090","16","1500","0.237333","0.763333","0.451814"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","13","4018","20090","16","1500","0.210667","0.745333","0.428366"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","14","4018","20090","16","1500","0.227333","0.762","0.437424"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","15","4018","20090","16","1500","0.220667","0.766","0.440325"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","16","4018","20090","16","1500","0.236667","0.766667","0.449179"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","17","4018","20090","16","1500","0.226","0.773333","0.440336"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","18","4018","20090","16","1500","0.232667","0.76","0.445796"
"Weather_icons","exact_collapsed_length_2_to_8","row_internal_shuffle","19","4018","20090","16","1500","0.238","0.753333","0.444712"
