context,sign,context_rows,a,b,c,d,share,background_share,relative_rate,fisher_p
within_mohenjo_complete_only_material_copper_and_type_tab_c,167,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,168,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,169,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,171,66,0,66,10,1039,0,0.009532888465204958,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,173,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,175,66,0,66,6,1043,0,0.005719733079122974,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,179,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,190,66,0,66,8,1041,0,0.0076263107721639654,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,191,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,192,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,194,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,195,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,200,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,201,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,202,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,204,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,205,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,207,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,208,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,209,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,215,66,0,66,6,1043,0,0.005719733079122974,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,219,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,221,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,224,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,226,66,0,66,16,1033,0,0.015252621544327931,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,228,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,230,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,232,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,234,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,236,66,0,66,9,1040,0,0.008579599618684462,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,241,66,0,66,10,1039,0,0.009532888465204958,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,242,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,243,66,0,66,9,1040,0,0.008579599618684462,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,244,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,250,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,251,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,252,66,0,66,6,1043,0,0.005719733079122974,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,256,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,257,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,260,66,0,66,7,1042,0,0.00667302192564347,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,261,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,262,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,263,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,264,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,267,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,268,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,269,66,0,66,6,1043,0,0.005719733079122974,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,270,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,272,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,277,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,278,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,279,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,285,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,286,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,287,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,290,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,291,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,292,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,294,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,295,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,296,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,297,66,0,66,8,1041,0,0.0076263107721639654,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,298,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,299,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,300,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,301,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,302,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,304,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,307,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,308,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,309,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,311,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,315,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,317,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,319,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,320,66,0,66,7,1042,0,0.00667302192564347,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,322,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,323,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,324,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,325,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,329,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,335,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,336,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,337,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,338,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,342,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,344,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,345,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,346,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,347,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,350,66,0,66,25,1024,0,0.023832221163012392,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,351,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,353,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,360,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,361,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,362,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,363,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,367,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,370,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,371,66,0,66,6,1043,0,0.005719733079122974,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,372,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,373,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,374,66,0,66,9,1040,0,0.008579599618684462,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,376,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,380,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,381,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,382,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,383,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,385,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,386,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,389,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,391,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,393,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,401,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,402,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,403,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,406,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,412,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,413,66,0,66,6,1043,0,0.005719733079122974,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,416,66,0,66,13,1036,0,0.012392755004766444,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,417,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,420,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,426,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,427,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,428,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,436,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,440,66,0,66,16,1033,0,0.015252621544327931,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,444,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,450,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,451,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,455,66,0,66,18,1031,0,0.017159199237368923,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,456,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,457,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,458,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,461,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,463,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,465,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,466,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,467,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,468,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,472,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,473,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,474,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,475,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,480,66,0,66,8,1041,0,0.0076263107721639654,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,481,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,482,66,0,66,12,1037,0,0.011439466158245948,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,483,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,484,66,0,66,6,1043,0,0.005719733079122974,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,491,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,492,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,493,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,494,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,500,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,501,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,502,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,504,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,505,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,506,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,510,66,0,66,6,1043,0,0.005719733079122974,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,511,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,513,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,515,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,518,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,519,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,521,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,525,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,526,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,527,66,0,66,28,1021,0,0.02669208770257388,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,530,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,531,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,533,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,534,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,535,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,540,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,541,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,543,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,544,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,545,66,0,66,7,1042,0,0.00667302192564347,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,550,66,0,66,39,1010,0,0.037178265014299335,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,552,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,554,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,555,66,0,66,10,1039,0,0.009532888465204958,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,556,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,560,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,561,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,563,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,564,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,565,66,0,66,7,1042,0,0.00667302192564347,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,570,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,571,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,572,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,573,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,575,66,0,66,27,1022,0,0.025738798856053385,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,577,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,579,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,586,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,592,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,600,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,603,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,604,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,605,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,610,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,611,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,620,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,621,66,0,66,16,1033,0,0.015252621544327931,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,625,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,626,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,627,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,630,66,0,66,5,1044,0,0.004766444232602479,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,631,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,632,66,0,66,10,1039,0,0.009532888465204958,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,633,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,635,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,636,66,0,66,3,1046,0,0.002859866539561487,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,637,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,643,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,645,66,0,66,7,1042,0,0.00667302192564347,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,679,66,0,66,11,1038,0,0.010486177311725452,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,680,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,683,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,684,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,685,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,686,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,688,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,689,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,692,66,0,66,27,1022,0,0.025738798856053385,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,693,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,694,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,697,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,698,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,699,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,702,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,703,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,704,66,0,66,4,1045,0,0.0038131553860819827,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,707,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,710,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,718,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,720,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,721,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,723,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,727,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,729,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,731,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,732,66,0,66,2,1047,0,0.0019065776930409914,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,734,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,741,66,0,66,88,961,0,0.08388941849380362,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,742,66,0,66,20,1029,0,0.019065776930409915,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,743,66,0,66,1,1048,0,0.0009532888465204957,0,1
within_mohenjo_complete_only_material_copper_and_type_tab_c,745,66,0,66,10,1039,0,0.009532888465204958,0,1
