policy,sign,token_count,inscription_count,provisional_class,class_evidence,counterevidence,initial_count,medial_count,terminal_count,single_count,initial_share,medial_share,terminal_share,single_share,initial_lift_vs_global,medial_lift_vs_global,terminal_lift_vs_global,mean_normalized_position,left_neighbor_count,right_neighbor_count,left_neighbor_entropy,right_neighbor_entropy,top_left_neighbors,top_right_neighbors,example_records,review_status
mayig_observed_parpola,P035,3,3,sparse_unclassified,token_count_below_5,,0,2,1,0,0,0.666667,0.333333,0,0,1.054961,1.811273,0.796296,2,2,0.918296,0.918296,P086:2;P205:1,P270:2;</s>:1,M-13;M-38;M-119,structural_profile_only_not_semantic
mayig_observed_parpola,P076,3,3,sparse_unclassified,token_count_below_5,,0,1,2,0,0,0.333333,0.666667,0,0,0.52748,3.622551,0.916667,2,2,0.918296,0.918296,P205:2;P026:1,</s>:2;P154:1,M-53;M-115;M-153,structural_profile_only_not_semantic
mayig_observed_parpola,P091,3,3,sparse_unclassified,token_count_below_5,,1,2,0,0,0.333333,0.666667,0,0,1.811273,1.054961,0,0.309524,2,3,0.918296,1.584963,P215:2;<s>:1,P060:1;P121:1;P122:1,M-21;M-51;M-92,structural_profile_only_not_semantic
mayig_observed_parpola,P095,3,3,sparse_unclassified,token_count_below_5,,0,0,3,0,0,0,1,0,0,0,5.433824,1,3,1,1.584963,0,P073:1;P205:1;P324:1,</s>:3,M-91;M-114;M-182,structural_profile_only_not_semantic
mayig_observed_parpola,P096,3,3,sparse_unclassified,token_count_below_5,,0,3,0,0,0,1,0,0,0,1.582441,0,0.225397,1,3,0,1.584963,P324:3,P062:1;P122:1;P147:1,M-5;M-118;M-152,structural_profile_only_not_semantic
mayig_observed_parpola,P098,3,3,sparse_unclassified,token_count_below_5,,2,1,0,0,0.666667,0.333333,0,0,3.622551,0.52748,0,0.111111,2,3,0.918296,1.584963,<s>:2;P324:1,P014:1;P031:1;P178:1,M-87;M-123;M-145,structural_profile_only_not_semantic
mayig_observed_parpola,P110,3,3,sparse_unclassified,token_count_below_5,,0,2,1,0,0,0.666667,0.333333,0,0,1.054961,1.811273,0.583333,3,3,1.584963,1.584963,P174:1;P301:1;P324:1,</s>:1;P058:1;P160:1,M-88;M-133;M-173,structural_profile_only_not_semantic
mayig_observed_parpola,P160,3,3,sparse_unclassified,token_count_below_5,,0,2,1,0,0,0.666667,0.333333,0,0,1.054961,1.811273,0.666667,3,3,1.584963,1.584963,P073:1;P110:1;P120:1,</s>:1;P120:1;P303:1,M-59;M-146;M-173,structural_profile_only_not_semantic
mayig_observed_parpola,P174,3,3,sparse_unclassified,token_count_below_5,,0,3,0,0,0,1,0,0,0,1.582441,0,0.855159,3,3,1.584963,1.584963,P122:1;P202:1;P369:1,P011:1;P110:1;P307:1,M-24;M-36;M-133,structural_profile_only_not_semantic
mayig_observed_parpola,P204,3,3,sparse_unclassified,token_count_below_5,,0,3,0,0,0,1,0,0,0,1.582441,0,0.357143,2,3,0.918296,1.584963,P086:2;P031:1,P114:1;P122:1;P324:1,M-164;M-170;M-171,structural_profile_only_not_semantic
mayig_observed_parpola,P221,3,3,sparse_unclassified,token_count_below_5,,0,2,1,0,0,0.666667,0.333333,0,0,1.054961,1.811273,0.891667,2,3,0.918296,1.584963,P050:2;P283:1,</s>:1;P210:1;P217:1,M-29;M-140;M-147,structural_profile_only_not_semantic
mayig_observed_parpola,P283,3,3,sparse_unclassified,token_count_below_5,,0,3,0,0,0,1,0,0,0,1.582441,0,0.577778,2,3,0.918296,1.584963,P332:2;P201:1,P120:1;P122:1;P221:1,M-114;M-140;M-149,structural_profile_only_not_semantic
mayig_observed_parpola,P309,3,3,sparse_unclassified,token_count_below_5,,0,3,0,0,0,1,0,0,0,1.582441,0,0.148148,2,3,0.918296,1.584963,P324:2;P001:1,P145:1;P194:1;P195:1,M-34;M-119;M-140,structural_profile_only_not_semantic
mayig_observed_parpola,P369,3,3,sparse_unclassified,token_count_below_5,,0,3,0,0,0,1,0,0,0,1.582441,0,0.765873,2,3,0.918296,1.584963,P122:2;P073:1,P174:1;P232:1;P253:1,M-17;M-92;M-133,structural_profile_only_not_semantic
mayig_observed_parpola,P003,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.4,1,2,0,1,P324:2,P050:1;P122:1,M-101;M-130,structural_profile_only_not_semantic
mayig_observed_parpola,P026,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.416667,2,2,1,1,P067:1;P378:1,P076:1;P151:1,M-16;M-153,structural_profile_only_not_semantic
mayig_observed_parpola,P043,2,2,sparse_unclassified,token_count_below_5,,0,1,1,0,0,0.5,0.5,0,0,0.791221,2.716912,0.666667,2,2,1,1,P324:1;P325:1,</s>:1;P145:1,M-78;M-93,structural_profile_only_not_semantic
mayig_observed_parpola,P067,2,2,sparse_unclassified,token_count_below_5,,1,1,0,0,0.5,0.5,0,0,2.716912,0.791221,0,0.1,2,2,1,1,<s>:1;P324:1,P026:1;P275:1,M-31;M-153,structural_profile_only_not_semantic
mayig_observed_parpola,P082,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.4,2,2,1,1,P122:1;P324:1,P122:1;P230:1,M-82;M-143,structural_profile_only_not_semantic
mayig_observed_parpola,P111,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.535714,2,2,1,1,P126:1;P175:1,P058:1;P325:1,M-33;M-112,structural_profile_only_not_semantic
mayig_observed_parpola,P114,2,2,sparse_unclassified,token_count_below_5,,0,1,1,0,0,0.5,0.5,0,0,0.791221,2.716912,0.785714,2,2,1,1,P202:1;P204:1,</s>:1;P145:1,M-123;M-170,structural_profile_only_not_semantic
mayig_observed_parpola,P117,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.525,2,2,1,1,P050:1;P324:1,P210:1;P355:1,M-14;M-172,structural_profile_only_not_semantic
mayig_observed_parpola,P125,2,2,sparse_unclassified,token_count_below_5,,0,0,2,0,0,0,1,0,0,0,5.433824,1,2,1,1,0,P154:1;P186:1,</s>:2,M-40;M-138,structural_profile_only_not_semantic
mayig_observed_parpola,P128,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.35,1,2,0,1,P086:2,P121:1;P180:1,M-83;M-172,structural_profile_only_not_semantic
mayig_observed_parpola,P139,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.533333,1,2,0,1,P349:2,P122:1;P144:1,M-90;M-116,structural_profile_only_not_semantic
mayig_observed_parpola,P182,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.854167,2,2,1,1,P300:1;P386:1,P108:1;P265:1,M-12;M-154,structural_profile_only_not_semantic
mayig_observed_parpola,P188,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.333333,2,1,1,0,P004:1;P256:1,P073:2,M-38;M-97,structural_profile_only_not_semantic
mayig_observed_parpola,P238,2,2,sparse_unclassified,token_count_below_5,,1,1,0,0,0.5,0.5,0,0,2.716912,0.791221,0,0.1,2,2,1,1,<s>:1;P324:1,P058:1;P324:1,M-107;M-127,structural_profile_only_not_semantic
mayig_observed_parpola,P265,2,2,sparse_unclassified,token_count_below_5,,0,0,2,0,0,0,1,0,0,0,5.433824,1,2,1,1,0,P182:1;P324:1,</s>:2,M-154;M-180,structural_profile_only_not_semantic
mayig_observed_parpola,P289,2,2,sparse_unclassified,token_count_below_5,,0,1,1,0,0,0.5,0.5,0,0,0.791221,2.716912,0.666667,2,2,1,1,P280:1;P316:1,</s>:1;P316:1,M-65;M-74,structural_profile_only_not_semantic
mayig_observed_parpola,P320,2,2,sparse_unclassified,token_count_below_5,,1,0,1,0,0.5,0,0.5,0,2.716912,0,2.716912,0.5,2,2,1,1,<s>:1;P211:1,</s>:1;P145:1,M-3;M-52,structural_profile_only_not_semantic
mayig_observed_parpola,P353,2,2,sparse_unclassified,token_count_below_5,,0,1,1,0,0,0.5,0.5,0,0,0.791221,2.716912,0.625,2,2,1,1,P201:1;P324:1,</s>:1;P122:1,M-46;M-99,structural_profile_only_not_semantic
mayig_observed_parpola,P358,2,2,sparse_unclassified,token_count_below_5,,0,2,0,0,0,1,0,0,0,1.582441,0,0.1875,1,2,0,1,P324:2,P270:1;P313:1,M-36;M-89,structural_profile_only_not_semantic
mayig_observed_parpola,P359,2,2,sparse_unclassified,token_count_below_5,,0,0,2,0,0,0,1,0,0,0,5.433824,1,2,1,1,0,P010:1;P060:1,</s>:2,M-104;M-184,structural_profile_only_not_semantic
mayig_observed_parpola,P368,2,2,sparse_unclassified,token_count_below_5,,0,1,1,0,0,0.5,0.5,0,0,0.791221,2.716912,0.625,2,2,1,1,P147:1;P324:1,</s>:1;P061:1,M-139;M-150,structural_profile_only_not_semantic
mayig_observed_parpola,P384,2,2,sparse_unclassified,token_count_below_5,,0,1,1,0,0,0.5,0.5,0,0,0.791221,2.716912,0.666667,2,2,1,1,P031:1;P378:1,</s>:1;P201:1,M-6;M-145,structural_profile_only_not_semantic
mayig_observed_parpola,P007,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P122:1,</s>:1,M-35,structural_profile_only_not_semantic
mayig_observed_parpola,P010,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.666667,1,1,0,0,P324:1,P359:1,M-184,structural_profile_only_not_semantic
mayig_observed_parpola,P014,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.333333,1,1,0,0,P098:1,P202:1,M-123,structural_profile_only_not_semantic
mayig_observed_parpola,P020,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P178:1,</s>:1,M-87,structural_profile_only_not_semantic
mayig_observed_parpola,P022,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,P011:1,M-142,structural_profile_only_not_semantic
mayig_observed_parpola,P023,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P086:1,</s>:1,M-71,structural_profile_only_not_semantic
mayig_observed_parpola,P032,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P122:1,</s>:1,M-130,structural_profile_only_not_semantic
mayig_observed_parpola,P038,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P202:1,</s>:1,M-99,structural_profile_only_not_semantic
mayig_observed_parpola,P040,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.75,1,1,0,0,P122:1,P342:1,M-95,structural_profile_only_not_semantic
mayig_observed_parpola,P041,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P122:1,</s>:1,M-33,structural_profile_only_not_semantic
mayig_observed_parpola,P048,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.2,1,1,0,0,P001:1,P144:1,M-160,structural_profile_only_not_semantic
mayig_observed_parpola,P053,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.2,1,1,0,0,P324:1,P122:1,M-82,structural_profile_only_not_semantic
mayig_observed_parpola,P054,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.8,1,1,0,0,P122:1,P071:1,M-107,structural_profile_only_not_semantic
mayig_observed_parpola,P061,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,P368:1,P325:1,M-139,structural_profile_only_not_semantic
mayig_observed_parpola,P065,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P201:1,</s>:1,M-6,structural_profile_only_not_semantic
mayig_observed_parpola,P070,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P251:1,</s>:1,M-85,structural_profile_only_not_semantic
mayig_observed_parpola,P071,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P054:1,</s>:1,M-107,structural_profile_only_not_semantic
mayig_observed_parpola,P084,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.833333,1,1,0,0,P122:1,P011:1,M-109,structural_profile_only_not_semantic
mayig_observed_parpola,P089,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,P122:1,M-40,structural_profile_only_not_semantic
mayig_observed_parpola,P094,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P145:1,</s>:1,M-3,structural_profile_only_not_semantic
mayig_observed_parpola,P099,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,P378:1,M-108,structural_profile_only_not_semantic
mayig_observed_parpola,P103,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P108:1,</s>:1,M-34,structural_profile_only_not_semantic
mayig_observed_parpola,P127,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.333333,1,1,0,0,P332:1,P210:1,M-30,structural_profile_only_not_semantic
mayig_observed_parpola,P136,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.25,1,1,0,0,P324:1,P325:1,M-159,structural_profile_only_not_semantic
mayig_observed_parpola,P151,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.666667,1,1,0,0,P026:1,P346:1,M-16,structural_profile_only_not_semantic
mayig_observed_parpola,P156,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P120:1,</s>:1,M-113,structural_profile_only_not_semantic
mayig_observed_parpola,P166,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.75,1,1,0,0,P325:1,P290:1,M-159,structural_profile_only_not_semantic
mayig_observed_parpola,P170,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.8,1,1,0,0,P145:1,P349:1,M-143,structural_profile_only_not_semantic
mayig_observed_parpola,P172,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.111111,1,1,0,0,P324:1,P145:1,M-52,structural_profile_only_not_semantic
mayig_observed_parpola,P177,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.833333,1,1,0,0,P144:1,P226:1,M-136,structural_profile_only_not_semantic
mayig_observed_parpola,P178,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,P098:1,P020:1,M-87,structural_profile_only_not_semantic
mayig_observed_parpola,P180,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P128:1,</s>:1,M-83,structural_profile_only_not_semantic
mayig_observed_parpola,P186,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.75,1,1,0,0,P301:1,P125:1,M-40,structural_profile_only_not_semantic
mayig_observed_parpola,P193,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.25,1,1,0,0,P217:1,P122:1,M-181,structural_profile_only_not_semantic
mayig_observed_parpola,P195,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.222222,1,1,0,0,P309:1,P122:1,M-119,structural_profile_only_not_semantic
mayig_observed_parpola,P207,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P205:1,</s>:1,M-181,structural_profile_only_not_semantic
mayig_observed_parpola,P208,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.8,1,1,0,0,P324:1,P316:1,M-128,structural_profile_only_not_semantic
mayig_observed_parpola,P211,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.888889,1,1,0,0,P122:1,P320:1,M-52,structural_profile_only_not_semantic
mayig_observed_parpola,P228,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,P324:1,P120:1,M-26,structural_profile_only_not_semantic
mayig_observed_parpola,P231,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P385:1,</s>:1,M-148,structural_profile_only_not_semantic
mayig_observed_parpola,P232,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P369:1,</s>:1,M-17,structural_profile_only_not_semantic
mayig_observed_parpola,P251,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.75,1,1,0,0,P325:1,P070:1,M-85,structural_profile_only_not_semantic
mayig_observed_parpola,P253,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P369:1,</s>:1,M-92,structural_profile_only_not_semantic
mayig_observed_parpola,P254,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P285:1,</s>:1,M-112,structural_profile_only_not_semantic
mayig_observed_parpola,P258,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P122:1,</s>:1,M-57,structural_profile_only_not_semantic
mayig_observed_parpola,P272,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.428571,1,1,0,0,P324:1,P256:1,M-21,structural_profile_only_not_semantic
mayig_observed_parpola,P275,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.4,1,1,0,0,P067:1,P058:1,M-31,structural_profile_only_not_semantic
mayig_observed_parpola,P280,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,P289:1,M-74,structural_profile_only_not_semantic
mayig_observed_parpola,P281,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.857143,1,1,0,0,P230:1,P349:1,M-56,structural_profile_only_not_semantic
mayig_observed_parpola,P285,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.857143,1,1,0,0,P325:1,P254:1,M-112,structural_profile_only_not_semantic
mayig_observed_parpola,P290,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P166:1,</s>:1,M-159,structural_profile_only_not_semantic
mayig_observed_parpola,P293,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P325:1,</s>:1,M-129,structural_profile_only_not_semantic
mayig_observed_parpola,P294,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P325:1,</s>:1,M-139,structural_profile_only_not_semantic
mayig_observed_parpola,P296,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P154:1,</s>:1,M-44,structural_profile_only_not_semantic
mayig_observed_parpola,P300,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.666667,1,1,0,0,P122:1,P182:1,M-154,structural_profile_only_not_semantic
mayig_observed_parpola,P303,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.75,1,1,0,0,P160:1,P364:1,M-173,structural_profile_only_not_semantic
mayig_observed_parpola,P307,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P174:1,</s>:1,M-36,structural_profile_only_not_semantic
mayig_observed_parpola,P310,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P378:1,</s>:1,M-86,structural_profile_only_not_semantic
mayig_observed_parpola,P313,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,P358:1,P145:1,M-89,structural_profile_only_not_semantic
mayig_observed_parpola,P326,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.5,1,1,0,0,P123:1,P120:1,M-59,structural_profile_only_not_semantic
mayig_observed_parpola,P327,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P205:1,</s>:1,M-9,structural_profile_only_not_semantic
mayig_observed_parpola,P335,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.2,1,1,0,0,P324:1,P062:1,M-84,structural_profile_only_not_semantic
mayig_observed_parpola,P341,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,P324:1,M-18,structural_profile_only_not_semantic
mayig_observed_parpola,P342,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P040:1,</s>:1,M-95,structural_profile_only_not_semantic
mayig_observed_parpola,P346,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P151:1,</s>:1,M-16,structural_profile_only_not_semantic
mayig_observed_parpola,P352,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.142857,1,1,0,0,P086:1,P011:1,M-115,structural_profile_only_not_semantic
mayig_observed_parpola,P360,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P142:1,</s>:1,M-43,structural_profile_only_not_semantic
mayig_observed_parpola,P366,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,P086:1,M-77,structural_profile_only_not_semantic
mayig_observed_parpola,P381,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.166667,1,1,0,0,P324:1,P050:1,M-109,structural_profile_only_not_semantic
mayig_observed_parpola,P382,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.142857,1,1,0,0,P324:1,P145:1,M-56,structural_profile_only_not_semantic
mayig_observed_parpola,P386,1,1,sparse_unclassified,token_count_below_5,,0,1,0,0,0,1,0,0,0,1.582441,0,0.75,1,1,0,0,P202:1,P182:1,M-12,structural_profile_only_not_semantic
mayig_observed_parpola,P390,1,1,sparse_unclassified,token_count_below_5,,1,0,0,0,1,0,0,0,5.433824,0,0,0,1,1,0,0,<s>:1,P145:1,M-134,structural_profile_only_not_semantic
mayig_observed_parpola,P393,1,1,sparse_unclassified,token_count_below_5,,0,0,1,0,0,0,1,0,0,0,5.433824,1,1,1,0,0,P201:1,</s>:1,M-151,structural_profile_only_not_semantic
