"label_filter","shuffle_block","iteration","model","evaluated_rows","label_count","accuracy","macro_f1","macro_recall"
"source_proxy_ge_0_65_removed","type","3","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","3","length","1230","7","0.306504","0.122917","0.157313"
"source_proxy_ge_0_65_removed","type","3","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","3","site","1230","7","0.297561","0.068371","0.140712"
"source_proxy_ge_0_65_removed","type","3","type_site","1230","7","0.211382","0.078557","0.108893"
"source_proxy_ge_0_65_removed","type","3","length_type_site","1230","7","0.295935","0.144404","0.162653"
"source_proxy_ge_0_65_removed","type","3","edge_frame","1230","7","0.282927","0.105863","0.143944"
"source_proxy_ge_0_65_removed","type","3","token_nb","1230","7","0.263415","0.127972","0.142086"
"source_proxy_ge_0_65_removed","type","4","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","4","length","1230","7","0.297561","0.100874","0.145098"
"source_proxy_ge_0_65_removed","type","4","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","4","site","1230","7","0.305691","0.080664","0.146411"
"source_proxy_ge_0_65_removed","type","4","type_site","1230","7","0.279675","0.113804","0.145387"
"source_proxy_ge_0_65_removed","type","4","length_type_site","1230","7","0.270732","0.125667","0.143508"
"source_proxy_ge_0_65_removed","type","4","edge_frame","1230","7","0.3","0.163496","0.189599"
"source_proxy_ge_0_65_removed","type","4","token_nb","1230","7","0.245528","0.124222","0.135248"
"source_proxy_ge_0_65_removed","type","5","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","5","length","1230","7","0.313821","0.112031","0.156777"
"source_proxy_ge_0_65_removed","type","5","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","5","site","1230","7","0.304878","0.097664","0.154507"
"source_proxy_ge_0_65_removed","type","5","type_site","1230","7","0.25935","0.119782","0.140223"
"source_proxy_ge_0_65_removed","type","5","length_type_site","1230","7","0.257724","0.167044","0.167284"
"source_proxy_ge_0_65_removed","type","5","edge_frame","1230","7","0.280488","0.104266","0.144316"
"source_proxy_ge_0_65_removed","type","5","token_nb","1230","7","0.266667","0.130838","0.14515"
"source_proxy_ge_0_65_removed","type","6","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","6","length","1230","7","0.301626","0.113651","0.149879"
"source_proxy_ge_0_65_removed","type","6","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","6","site","1230","7","0.296748","0.078716","0.141067"
"source_proxy_ge_0_65_removed","type","6","type_site","1230","7","0.299187","0.127914","0.15525"
"source_proxy_ge_0_65_removed","type","6","length_type_site","1230","7","0.281301","0.128569","0.147345"
"source_proxy_ge_0_65_removed","type","6","edge_frame","1230","7","0.279675","0.101917","0.143121"
"source_proxy_ge_0_65_removed","type","6","token_nb","1230","7","0.249593","0.126493","0.138036"
"source_proxy_ge_0_65_removed","type","7","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","7","length","1230","7","0.306504","0.087122","0.150467"
"source_proxy_ge_0_65_removed","type","7","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","7","site","1230","7","0.303252","0.075563","0.144276"
"source_proxy_ge_0_65_removed","type","7","type_site","1230","7","0.304065","0.130924","0.157955"
"source_proxy_ge_0_65_removed","type","7","length_type_site","1230","7","0.255285","0.140358","0.145865"
"source_proxy_ge_0_65_removed","type","7","edge_frame","1230","7","0.277236","0.10052","0.141111"
"source_proxy_ge_0_65_removed","type","7","token_nb","1230","7","0.260976","0.131234","0.143573"
"source_proxy_ge_0_65_removed","type","8","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","8","length","1230","7","0.302439","0.119335","0.155012"
"source_proxy_ge_0_65_removed","type","8","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","8","site","1230","7","0.305691","0.094421","0.15122"
"source_proxy_ge_0_65_removed","type","8","type_site","1230","7","0.307317","0.13321","0.161944"
"source_proxy_ge_0_65_removed","type","8","length_type_site","1230","7","0.253659","0.12637","0.13952"
"source_proxy_ge_0_65_removed","type","8","edge_frame","1230","7","0.290244","0.112285","0.149168"
"source_proxy_ge_0_65_removed","type","8","token_nb","1230","7","0.260163","0.120494","0.137746"
"source_proxy_ge_0_65_removed","type","9","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","9","length","1230","7","0.233333","0.071223","0.117878"
"source_proxy_ge_0_65_removed","type","9","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","9","site","1230","7","0.301626","0.075093","0.143508"
"source_proxy_ge_0_65_removed","type","9","type_site","1230","7","0.28374","0.14916","0.162407"
"source_proxy_ge_0_65_removed","type","9","length_type_site","1230","7","0.317886","0.178443","0.184441"
"source_proxy_ge_0_65_removed","type","9","edge_frame","1230","7","0.282114","0.108245","0.143169"
"source_proxy_ge_0_65_removed","type","9","token_nb","1230","7","0.256911","0.130029","0.141438"
"source_proxy_ge_0_65_removed","type","10","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","10","length","1230","7","0.303252","0.114997","0.151122"
"source_proxy_ge_0_65_removed","type","10","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","10","site","1230","7","0.301626","0.076433","0.143107"
"source_proxy_ge_0_65_removed","type","10","type_site","1230","7","0.27561","0.115465","0.141272"
"source_proxy_ge_0_65_removed","type","10","length_type_site","1230","7","0.297561","0.165739","0.178275"
"source_proxy_ge_0_65_removed","type","10","edge_frame","1230","7","0.274797","0.100269","0.137562"
"source_proxy_ge_0_65_removed","type","10","token_nb","1230","7","0.262602","0.14355","0.149972"
"source_proxy_ge_0_65_removed","type","11","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","11","length","1230","7","0.277236","0.081808","0.136748"
"source_proxy_ge_0_65_removed","type","11","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","11","site","1230","7","0.289431","0.072765","0.137241"
"source_proxy_ge_0_65_removed","type","11","type_site","1230","7","0.28374","0.115646","0.144099"
"source_proxy_ge_0_65_removed","type","11","length_type_site","1230","7","0.290244","0.168408","0.17493"
"source_proxy_ge_0_65_removed","type","11","edge_frame","1230","7","0.289431","0.118178","0.152291"
"source_proxy_ge_0_65_removed","type","11","token_nb","1230","7","0.243902","0.108265","0.127285"
"source_proxy_ge_0_65_removed","type","12","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","12","length","1230","7","0.29187","0.065835","0.137865"
"source_proxy_ge_0_65_removed","type","12","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","12","site","1230","7","0.309756","0.100322","0.157481"
"source_proxy_ge_0_65_removed","type","12","type_site","1230","7","0.255285","0.116813","0.13949"
"source_proxy_ge_0_65_removed","type","12","length_type_site","1230","7","0.265854","0.142061","0.150852"
"source_proxy_ge_0_65_removed","type","12","edge_frame","1230","7","0.287805","0.112754","0.152019"
"source_proxy_ge_0_65_removed","type","12","token_nb","1230","7","0.25935","0.13191","0.143439"
"source_proxy_ge_0_65_removed","type","13","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","13","length","1230","7","0.31626","0.114917","0.158541"
"source_proxy_ge_0_65_removed","type","13","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","13","site","1230","7","0.281301","0.064782","0.132873"
"source_proxy_ge_0_65_removed","type","13","type_site","1230","7","0.294309","0.125681","0.152417"
"source_proxy_ge_0_65_removed","type","13","length_type_site","1230","7","0.255285","0.13466","0.1433"
"source_proxy_ge_0_65_removed","type","13","edge_frame","1230","7","0.290244","0.108757","0.148729"
"source_proxy_ge_0_65_removed","type","13","token_nb","1230","7","0.278049","0.135411","0.151306"
"source_proxy_ge_0_65_removed","type","14","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","14","length","1230","7","0.30813","0.118365","0.156907"
"source_proxy_ge_0_65_removed","type","14","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","14","site","1230","7","0.300813","0.084908","0.147019"
"source_proxy_ge_0_65_removed","type","14","type_site","1230","7","0.260163","0.111529","0.137586"
"source_proxy_ge_0_65_removed","type","14","length_type_site","1230","7","0.288618","0.151465","0.166919"
"source_proxy_ge_0_65_removed","type","14","edge_frame","1230","7","0.28374","0.124389","0.158914"
"source_proxy_ge_0_65_removed","type","14","token_nb","1230","7","0.266667","0.128797","0.143652"
"source_proxy_ge_0_65_removed","type","15","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","15","length","1230","7","0.313008","0.117632","0.157661"
"source_proxy_ge_0_65_removed","type","15","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","15","site","1230","7","0.304878","0.08229","0.145172"
"source_proxy_ge_0_65_removed","type","15","type_site","1230","7","0.265041","0.106751","0.137744"
"source_proxy_ge_0_65_removed","type","15","length_type_site","1230","7","0.271545","0.121064","0.141159"
"source_proxy_ge_0_65_removed","type","15","edge_frame","1230","7","0.280488","0.103988","0.143414"
"source_proxy_ge_0_65_removed","type","15","token_nb","1230","7","0.264228","0.130247","0.143707"
"source_proxy_ge_0_65_removed","type","16","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","16","length","1230","7","0.308943","0.122428","0.157734"
"source_proxy_ge_0_65_removed","type","16","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","16","site","1230","7","0.303252","0.080747","0.144794"
"source_proxy_ge_0_65_removed","type","16","type_site","1230","7","0.236585","0.103962","0.124496"
"source_proxy_ge_0_65_removed","type","16","length_type_site","1230","7","0.273984","0.133045","0.149802"
"source_proxy_ge_0_65_removed","type","16","edge_frame","1230","7","0.278862","0.112044","0.147643"
"source_proxy_ge_0_65_removed","type","16","token_nb","1230","7","0.292683","0.139864","0.156976"
"source_proxy_ge_0_65_removed","type","17","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","17","length","1230","7","0.222764","0.070403","0.108548"
"source_proxy_ge_0_65_removed","type","17","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","17","site","1230","7","0.293496","0.065488","0.138633"
"source_proxy_ge_0_65_removed","type","17","type_site","1230","7","0.304878","0.150602","0.168685"
"source_proxy_ge_0_65_removed","type","17","length_type_site","1230","7","0.266667","0.132668","0.145821"
"source_proxy_ge_0_65_removed","type","17","edge_frame","1230","7","0.269106","0.106557","0.142981"
"source_proxy_ge_0_65_removed","type","17","token_nb","1230","7","0.270732","0.125115","0.143459"
"source_proxy_ge_0_65_removed","type","18","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","18","length","1230","7","0.218699","0.068268","0.105311"
"source_proxy_ge_0_65_removed","type","18","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","18","site","1230","7","0.295935","0.073303","0.141221"
"source_proxy_ge_0_65_removed","type","18","type_site","1230","7","0.304878","0.124271","0.156511"
"source_proxy_ge_0_65_removed","type","18","length_type_site","1230","7","0.27561","0.153023","0.159133"
"source_proxy_ge_0_65_removed","type","18","edge_frame","1230","7","0.276423","0.10589","0.144764"
"source_proxy_ge_0_65_removed","type","18","token_nb","1230","7","0.264228","0.145754","0.151459"
"source_proxy_ge_0_65_removed","type","19","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type","19","length","1230","7","0.312195","0.109329","0.153437"
"source_proxy_ge_0_65_removed","type","19","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type","19","site","1230","7","0.296748","0.084675","0.145377"
"source_proxy_ge_0_65_removed","type","19","type_site","1230","7","0.26748","0.125362","0.145509"
"source_proxy_ge_0_65_removed","type","19","length_type_site","1230","7","0.263415","0.12779","0.142235"
"source_proxy_ge_0_65_removed","type","19","edge_frame","1230","7","0.282927","0.100064","0.142144"
"source_proxy_ge_0_65_removed","type","19","token_nb","1230","7","0.253659","0.126879","0.138779"
"source_proxy_ge_0_65_removed","site","0","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","0","length","1230","7","0.312195","0.101384","0.151059"
"source_proxy_ge_0_65_removed","site","0","type","1230","7","0.309756","0.119824","0.158109"
"source_proxy_ge_0_65_removed","site","0","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","0","type_site","1230","7","0.250407","0.088777","0.123406"
"source_proxy_ge_0_65_removed","site","0","length_type_site","1230","7","0.274797","0.122824","0.144239"
"source_proxy_ge_0_65_removed","site","0","edge_frame","1230","7","0.28374","0.099876","0.141976"
"source_proxy_ge_0_65_removed","site","0","token_nb","1230","7","0.279675","0.123446","0.145658"
"source_proxy_ge_0_65_removed","site","1","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","1","length","1230","7","0.308943","0.100235","0.14947"
"source_proxy_ge_0_65_removed","site","1","type","1230","7","0.3","0.094733","0.144612"
"source_proxy_ge_0_65_removed","site","1","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","1","type_site","1230","7","0.265041","0.088744","0.12986"
"source_proxy_ge_0_65_removed","site","1","length_type_site","1230","7","0.273984","0.125708","0.145522"
"source_proxy_ge_0_65_removed","site","1","edge_frame","1230","7","0.282114","0.111949","0.147803"
"source_proxy_ge_0_65_removed","site","1","token_nb","1230","7","0.252846","0.116623","0.133738"
"source_proxy_ge_0_65_removed","site","2","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","2","length","1230","7","0.304878","0.097119","0.147233"
"source_proxy_ge_0_65_removed","site","2","type","1230","7","0.301626","0.10436","0.147313"
"source_proxy_ge_0_65_removed","site","2","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","2","type_site","1230","7","0.293496","0.103967","0.143548"
"source_proxy_ge_0_65_removed","site","2","length_type_site","1230","7","0.280488","0.140993","0.154832"
"source_proxy_ge_0_65_removed","site","2","edge_frame","1230","7","0.28374","0.115996","0.151402"
"source_proxy_ge_0_65_removed","site","2","token_nb","1230","7","0.272358","0.127885","0.145153"
"source_proxy_ge_0_65_removed","site","3","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","3","length","1230","7","0.258537","0.091663","0.127457"
"source_proxy_ge_0_65_removed","site","3","type","1230","7","0.301626","0.107211","0.148551"
"source_proxy_ge_0_65_removed","site","3","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","3","type_site","1230","7","0.294309","0.118783","0.1507"
"source_proxy_ge_0_65_removed","site","3","length_type_site","1230","7","0.263415","0.112458","0.134041"
"source_proxy_ge_0_65_removed","site","3","edge_frame","1230","7","0.286179","0.102243","0.143045"
"source_proxy_ge_0_65_removed","site","3","token_nb","1230","7","0.263415","0.114687","0.136224"
"source_proxy_ge_0_65_removed","site","4","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","4","length","1230","7","0.308943","0.085149","0.148506"
"source_proxy_ge_0_65_removed","site","4","type","1230","7","0.300813","0.104733","0.15043"
"source_proxy_ge_0_65_removed","site","4","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","4","type_site","1230","7","0.265854","0.100492","0.13329"
"source_proxy_ge_0_65_removed","site","4","length_type_site","1230","7","0.266667","0.126613","0.143631"
"source_proxy_ge_0_65_removed","site","4","edge_frame","1230","7","0.256911","0.081723","0.126683"
"source_proxy_ge_0_65_removed","site","4","token_nb","1230","7","0.285366","0.129783","0.150174"
"source_proxy_ge_0_65_removed","site","5","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","5","length","1230","7","0.302439","0.105815","0.148036"
"source_proxy_ge_0_65_removed","site","5","type","1230","7","0.292683","0.074562","0.138936"
"source_proxy_ge_0_65_removed","site","5","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","5","type_site","1230","7","0.282927","0.114325","0.144713"
"source_proxy_ge_0_65_removed","site","5","length_type_site","1230","7","0.291057","0.156694","0.167305"
"source_proxy_ge_0_65_removed","site","5","edge_frame","1230","7","0.273171","0.103546","0.140677"
"source_proxy_ge_0_65_removed","site","5","token_nb","1230","7","0.244715","0.102899","0.125223"
"source_proxy_ge_0_65_removed","site","6","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","6","length","1230","7","0.25122","0.067747","0.120194"
"source_proxy_ge_0_65_removed","site","6","type","1230","7","0.304878","0.111035","0.152873"
"source_proxy_ge_0_65_removed","site","6","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","6","type_site","1230","7","0.273984","0.091607","0.135437"
"source_proxy_ge_0_65_removed","site","6","length_type_site","1230","7","0.199187","0.101308","0.109917"
"source_proxy_ge_0_65_removed","site","6","edge_frame","1230","7","0.272358","0.100498","0.13986"
"source_proxy_ge_0_65_removed","site","6","token_nb","1230","7","0.266667","0.126054","0.142514"
"source_proxy_ge_0_65_removed","site","7","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","7","length","1230","7","0.303252","0.103999","0.148367"
"source_proxy_ge_0_65_removed","site","7","type","1230","7","0.299187","0.110088","0.147874"
"source_proxy_ge_0_65_removed","site","7","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","7","type_site","1230","7","0.296748","0.109855","0.146002"
"source_proxy_ge_0_65_removed","site","7","length_type_site","1230","7","0.219512","0.112994","0.122245"
"source_proxy_ge_0_65_removed","site","7","edge_frame","1230","7","0.274797","0.095947","0.137243"
"source_proxy_ge_0_65_removed","site","7","token_nb","1230","7","0.265041","0.119754","0.139075"
"source_proxy_ge_0_65_removed","site","8","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","8","length","1230","7","0.300813","0.070971","0.143473"
"source_proxy_ge_0_65_removed","site","8","type","1230","7","0.258537","0.07347","0.125802"
"source_proxy_ge_0_65_removed","site","8","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","8","type_site","1230","7","0.242276","0.090185","0.122365"
"source_proxy_ge_0_65_removed","site","8","length_type_site","1230","7","0.25935","0.127642","0.141181"
"source_proxy_ge_0_65_removed","site","8","edge_frame","1230","7","0.273984","0.098999","0.138542"
"source_proxy_ge_0_65_removed","site","8","token_nb","1230","7","0.285366","0.121807","0.14631"
"source_proxy_ge_0_65_removed","site","9","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","9","length","1230","7","0.304878","0.098162","0.148783"
"source_proxy_ge_0_65_removed","site","9","type","1230","7","0.3","0.104529","0.14662"
"source_proxy_ge_0_65_removed","site","9","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","9","type_site","1230","7","0.243089","0.092086","0.122466"
"source_proxy_ge_0_65_removed","site","9","length_type_site","1230","7","0.236585","0.111958","0.12771"
"source_proxy_ge_0_65_removed","site","9","edge_frame","1230","7","0.281301","0.106589","0.144057"
"source_proxy_ge_0_65_removed","site","9","token_nb","1230","7","0.25122","0.120805","0.135257"
"source_proxy_ge_0_65_removed","site","10","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","10","length","1230","7","0.308943","0.098577","0.149259"
"source_proxy_ge_0_65_removed","site","10","type","1230","7","0.22439","0.056169","0.106603"
"source_proxy_ge_0_65_removed","site","10","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","10","type_site","1230","7","0.186992","0.05743","0.090162"
"source_proxy_ge_0_65_removed","site","10","length_type_site","1230","7","0.294309","0.143136","0.159443"
"source_proxy_ge_0_65_removed","site","10","edge_frame","1230","7","0.280488","0.107017","0.144629"
"source_proxy_ge_0_65_removed","site","10","token_nb","1230","7","0.264228","0.123248","0.14019"
"source_proxy_ge_0_65_removed","site","11","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","11","length","1230","7","0.304878","0.097473","0.147233"
"source_proxy_ge_0_65_removed","site","11","type","1230","7","0.29187","0.096325","0.142956"
"source_proxy_ge_0_65_removed","site","11","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","11","type_site","1230","7","0.252846","0.08287","0.12386"
"source_proxy_ge_0_65_removed","site","11","length_type_site","1230","7","0.269106","0.145544","0.152531"
"source_proxy_ge_0_65_removed","site","11","edge_frame","1230","7","0.285366","0.1069","0.146643"
"source_proxy_ge_0_65_removed","site","11","token_nb","1230","7","0.26748","0.113987","0.137422"
"source_proxy_ge_0_65_removed","site","12","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","12","length","1230","7","0.172358","0.050339","0.081942"
"source_proxy_ge_0_65_removed","site","12","type","1230","7","0.294309","0.092082","0.141954"
"source_proxy_ge_0_65_removed","site","12","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","12","type_site","1230","7","0.278862","0.113593","0.141971"
"source_proxy_ge_0_65_removed","site","12","length_type_site","1230","7","0.245528","0.126639","0.1385"
"source_proxy_ge_0_65_removed","site","12","edge_frame","1230","7","0.278049","0.108199","0.147744"
"source_proxy_ge_0_65_removed","site","12","token_nb","1230","7","0.231707","0.108454","0.12321"
"source_proxy_ge_0_65_removed","site","13","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","13","length","1230","7","0.297561","0.065934","0.140553"
"source_proxy_ge_0_65_removed","site","13","type","1230","7","0.296748","0.091626","0.142547"
"source_proxy_ge_0_65_removed","site","13","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","13","type_site","1230","7","0.242276","0.098852","0.127966"
"source_proxy_ge_0_65_removed","site","13","length_type_site","1230","7","0.274797","0.133725","0.149996"
"source_proxy_ge_0_65_removed","site","13","edge_frame","1230","7","0.281301","0.102215","0.141703"
"source_proxy_ge_0_65_removed","site","13","token_nb","1230","7","0.260163","0.11248","0.134204"
"source_proxy_ge_0_65_removed","site","14","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","14","length","1230","7","0.298374","0.099255","0.145112"
"source_proxy_ge_0_65_removed","site","14","type","1230","7","0.293496","0.105048","0.145256"
"source_proxy_ge_0_65_removed","site","14","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","14","type_site","1230","7","0.225203","0.075551","0.111114"
"source_proxy_ge_0_65_removed","site","14","length_type_site","1230","7","0.25122","0.118434","0.139355"
"source_proxy_ge_0_65_removed","site","14","edge_frame","1230","7","0.277236","0.095269","0.138049"
"source_proxy_ge_0_65_removed","site","14","token_nb","1230","7","0.274797","0.125061","0.144357"
"source_proxy_ge_0_65_removed","site","15","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","15","length","1230","7","0.261789","0.090421","0.128095"
"source_proxy_ge_0_65_removed","site","15","type","1230","7","0.264228","0.091748","0.131123"
"source_proxy_ge_0_65_removed","site","15","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","15","type_site","1230","7","0.280488","0.115164","0.143953"
"source_proxy_ge_0_65_removed","site","15","length_type_site","1230","7","0.25935","0.117083","0.135189"
"source_proxy_ge_0_65_removed","site","15","edge_frame","1230","7","0.279675","0.104518","0.145581"
"source_proxy_ge_0_65_removed","site","15","token_nb","1230","7","0.25122","0.122928","0.13656"
"source_proxy_ge_0_65_removed","site","16","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","16","length","1230","7","0.301626","0.069032","0.142632"
"source_proxy_ge_0_65_removed","site","16","type","1230","7","0.282114","0.102698","0.139887"
"source_proxy_ge_0_65_removed","site","16","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","16","type_site","1230","7","0.302439","0.107052","0.150447"
"source_proxy_ge_0_65_removed","site","16","length_type_site","1230","7","0.247967","0.106031","0.129214"
"source_proxy_ge_0_65_removed","site","16","edge_frame","1230","7","0.278049","0.103566","0.142321"
"source_proxy_ge_0_65_removed","site","16","token_nb","1230","7","0.269106","0.121748","0.141316"
"source_proxy_ge_0_65_removed","site","17","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","17","length","1230","7","0.303252","0.075742","0.146009"
"source_proxy_ge_0_65_removed","site","17","type","1230","7","0.278049","0.087286","0.134369"
"source_proxy_ge_0_65_removed","site","17","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","17","type_site","1230","7","0.25935","0.087291","0.126258"
"source_proxy_ge_0_65_removed","site","17","length_type_site","1230","7","0.253659","0.128345","0.143374"
"source_proxy_ge_0_65_removed","site","17","edge_frame","1230","7","0.278862","0.109966","0.146262"
"source_proxy_ge_0_65_removed","site","17","token_nb","1230","7","0.257724","0.119061","0.136398"
"source_proxy_ge_0_65_removed","site","18","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","18","length","1230","7","0.246341","0.066107","0.11789"
"source_proxy_ge_0_65_removed","site","18","type","1230","7","0.302439","0.104329","0.148741"
"source_proxy_ge_0_65_removed","site","18","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","18","type_site","1230","7","0.261789","0.100592","0.131716"
"source_proxy_ge_0_65_removed","site","18","length_type_site","1230","7","0.243902","0.097418","0.12215"
"source_proxy_ge_0_65_removed","site","18","edge_frame","1230","7","0.281301","0.100829","0.142955"
"source_proxy_ge_0_65_removed","site","18","token_nb","1230","7","0.271545","0.122151","0.142337"
"source_proxy_ge_0_65_removed","site","19","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","site","19","length","1230","7","0.305691","0.101643","0.14841"
"source_proxy_ge_0_65_removed","site","19","type","1230","7","0.3","0.095016","0.150657"
"source_proxy_ge_0_65_removed","site","19","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","site","19","type_site","1230","7","0.287805","0.095291","0.146092"
"source_proxy_ge_0_65_removed","site","19","length_type_site","1230","7","0.250407","0.120424","0.135744"
"source_proxy_ge_0_65_removed","site","19","edge_frame","1230","7","0.281301","0.099049","0.140425"
"source_proxy_ge_0_65_removed","site","19","token_nb","1230","7","0.252033","0.108497","0.130014"
"source_proxy_ge_0_65_removed","type_site","0","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","0","length","1230","7","0.310569","0.108483","0.152405"
"source_proxy_ge_0_65_removed","type_site","0","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","0","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","0","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","0","length_type_site","1230","7","0.292683","0.158935","0.16774"
"source_proxy_ge_0_65_removed","type_site","0","edge_frame","1230","7","0.278862","0.109522","0.144916"
"source_proxy_ge_0_65_removed","type_site","0","token_nb","1230","7","0.271545","0.140814","0.151859"
