unit,id,cisi,site,type,symbol,direction,text,unit_index,prev1,prev2,next1,unit_terminal,after_861,after_002_861,source_visible_tailed_focus
000,3977.1,H-1144,Harappa,TAB:B,Scene,R/L,+000-000-590-000-000+,0,<START>,<START>,000,false,false,false,false
000,3977.1,H-1144,Harappa,TAB:B,Scene,R/L,+000-000-590-000-000+,1,000,000,590,false,false,false,false
000,3977.1,H-1144,Harappa,TAB:B,Scene,R/L,+000-000-590-000-000+,3,590,000 590,000,false,false,false,false
000,3977.1,H-1144,Harappa,TAB:B,Scene,R/L,+000-000-590-000-000+,4,000,590 000,<END>,true,false,false,false
000,3981.1,H-1151,Harappa,TAB:B,Phyt,R/L,+400-740-840-000+,3,840,740 840,<END>,true,false,false,false
000,3982.1,H-1153,Harappa,TAB:B,Bult,L/R,+740-000-000-000-000+,1,740,740,000,false,false,false,false
000,3982.1,H-1153,Harappa,TAB:B,Bult,L/R,+740-000-000-000-000+,2,000,740 000,000,false,false,false,false
000,3982.1,H-1153,Harappa,TAB:B,Bult,L/R,+740-000-000-000-000+,3,000,000 000,000,false,false,false,false
000,3982.1,H-1153,Harappa,TAB:B,Bult,L/R,+740-000-000-000-000+,4,000,000 000,<END>,true,false,false,false
000,3986.1,M-1754,Mohenjo-daro,SEAL:S,Bull1,R/L,+000-000-002-820+,0,<START>,<START>,000,false,false,false,false
000,3986.1,M-1754,Mohenjo-daro,SEAL:S,Bull1,R/L,+000-000-002-820+,1,000,000,002,false,false,false,false
000,3989.1,M-1788,Mohenjo-daro,SEAL:S,Bull1:I,R/L,+000-220-032-002-817+,0,<START>,<START>,220,false,false,false,false
000,3994.1,M-1840,Mohenjo-daro,SEAL:S,Bull1:I,R/L,+000-000-033-033+,0,<START>,<START>,000,false,false,false,false
000,3994.1,M-1840,Mohenjo-daro,SEAL:S,Bull1:I,R/L,+000-000-033-033+,1,000,000,033,false,false,false,false
000,3998.1,M-1866,Mohenjo-daro,SEAL:S,Bull1,R/L,+000-233-743-000+,0,<START>,<START>,233,false,false,false,false
000,3998.1,M-1866,Mohenjo-daro,SEAL:S,Bull1,R/L,+000-233-743-000+,3,743,233 743,<END>,true,false,false,false
000,4000.1,M-1878,Mohenjo-daro,SEAL:S,Gaur,R/L,+740-000-031-000-820+,1,740,740,031,false,false,false,false
000,4000.1,M-1878,Mohenjo-daro,SEAL:S,Gaur,R/L,+740-000-031-000-820+,3,031,000 031,820,false,false,false,false
000,4006.1,M-1959,Mohenjo-daro,SEAL:R,None,R/L,+740-100-000-002-820+,2,100,740 100,002,false,false,false,false
000,4021.1,M-2032,Mohenjo-daro,TAB:B,None,R/L,+000-060-692+,0,<START>,<START>,060,false,false,false,false
000,4024.1,M-2045,Mohenjo-daro,TAB:C,Gaur,R/L,+740-752-000-503+,2,752,740 752,503,false,false,false,false
000,4026.1,M-2047,Mohenjo-daro,TAB:C,Tigr,R/L,+420-000+,1,420,420,<END>,true,false,false,false
000,4027.1,M-2048,Mohenjo-daro,TAB:C,Gaur,R/L,+407-061-845-000-000+,3,845,061 845,000,false,false,false,false
000,4027.1,M-2048,Mohenjo-daro,TAB:C,Gaur,R/L,+407-061-845-000-000+,4,000,845 000,<END>,true,false,false,false
000,4028.1,M-2049,Mohenjo-daro,TAB:C,Comp,R/L,+000-142-597-032-905+,0,<START>,<START>,142,false,false,false,false
000,4034.1,M-2087,Mohenjo-daro,ROD,None,R/L,+820-000-032-740-904-002-861+,1,820,820,032,false,false,false,false
000,4035.1,M-2096,Mohenjo-daro,ROD,None,R/L,+000-035-032+,0,<START>,<START>,035,false,false,false,false
000,4038.1,M-2100,Mohenjo-daro,ROD,None,R/L,+018-000+,1,018,018,<END>,true,false,false,false
000,4041.1,M-2103,Mohenjo-daro,ROD,None,R/L,+400-740-760-000-000+,3,760,740 760,000,false,false,false,false
000,4041.1,M-2103,Mohenjo-daro,ROD,None,R/L,+400-740-760-000-000+,4,000,760 000,<END>,true,false,false,false
000,4042.1,M-2109,Mohenjo-daro,ROD,None,R/L,+400-000-220-415+,1,400,400,220,false,false,false,false
000,4044.1,M-2111,Mohenjo-daro,ROD,None,R/L,+400-000-220-415+,1,400,400,220,false,false,false,false
000,4045.1,M-2112,Mohenjo-daro,ROD,None,R/L,+000-000-095-550-003-002-000+,0,<START>,<START>,000,false,false,false,false
000,4045.1,M-2112,Mohenjo-daro,ROD,None,R/L,+000-000-095-550-003-002-000+,1,000,000,095,false,false,false,false
000,4045.1,M-2112,Mohenjo-daro,ROD,None,R/L,+000-000-095-550-003-002-000+,6,002,003 002,<END>,true,false,false,false
000,4066.1,H-1270,Harappa,TAB:I,None,R/L,+368-000+,1,368,368,<END>,true,false,false,false
000,4074.1,H-1295,Harappa,TAB:I,None,-,+000-000-000+,0,<START>,<START>,000,false,false,false,false
000,4074.1,H-1295,Harappa,TAB:I,None,-,+000-000-000+,1,000,000,000,false,false,false,false
000,4074.1,H-1295,Harappa,TAB:I,None,-,+000-000-000+,2,000,000 000,<END>,true,false,false,false
000,4078.1,H-1305,Harappa,TAB:I,None,R/L,+400-000-705+,1,400,400,705,false,false,false,false
000,4078.2,H-1305,Harappa,TAB:I,None,R/L,+000-000+,0,<START>,<START>,000,false,false,false,false
000,4078.2,H-1305,Harappa,TAB:I,None,R/L,+000-000+,1,000,000,<END>,true,false,false,false
000,4081.1,H-1313,Harappa,TAB:I,None,R/L,+740-840-000+,2,840,740 840,<END>,true,false,false,false
000,4083.1,H-1334,Harappa,TAB:I,None,R/L,+740-000+,1,740,740,<END>,true,false,false,false
000,4091.1,H-1356,Harappa,TAB:I,-,R/L,+740-690-000-000+,2,690,740 690,000,false,false,false,false
000,4091.1,H-1356,Harappa,TAB:I,-,R/L,+740-690-000-000+,3,000,690 000,<END>,true,false,false,false
000,4115.1,H-1415,Harappa,POT:T:g,-,R/L,+032-000+,1,032,032,<END>,true,false,false,false
000,4143.1,H-1520,Harappa,IMPL,None,R/L,+000-000-368-999-645-003-900+,0,<START>,<START>,000,false,false,false,false
000,4143.1,H-1520,Harappa,IMPL,None,R/L,+000-000-368-999-645-003-900+,1,000,000,368,false,false,false,false
000,4148.1,-,Rakhigarhi,SEAL:S,Bull1,R/L,+740-690-435-255-002-267-000-033+,6,267,002 267,033,false,false,false,false
000,4151.1,-,Dholavira,SEAL:S,Bull1,R/L,+455-861-000-000-033+,2,861,455 861,000,false,true,false,false
000,4151.1,-,Dholavira,SEAL:S,Bull1,R/L,+455-861-000-000-033+,3,000,861 000,033,false,false,false,false
000,4152.1,H-2589,Harappa,MISC,None,R/L,+000-165-832-000+,0,<START>,<START>,165,false,false,false,false
000,4152.1,H-2589,Harappa,MISC,None,R/L,+000-165-832-000+,3,832,165 832,<END>,true,false,false,false
000,4156.1,-,Dholavira,TAG,Bull1,R/L,+520-000-002-820+,1,520,520,002,false,false,false,false
000,4156.2,-,Dholavira,TAG,Bull1,R/L,+000-000-002-820+,0,<START>,<START>,000,false,false,false,false
000,4156.2,-,Dholavira,TAG,Bull1,R/L,+000-000-002-820+,1,000,000,002,false,false,false,false
000,4163.1,-,Dholavira,SEAL:S,Bull1:W,R/L,+400-125-000+,2,125,400 125,<END>,true,false,false,false
000,4168.1,-,Dholavira,SEAL:R,None,R/L,+840-527-002-000+,3,002,527 002,<END>,true,false,false,false
000,4176.1,-,Dholavira,SEAL:S,Bull1:W,R/L,+148-632-031-741-000+,4,741,031 741,<END>,true,false,false,false
000,4177.1,-,Dholavira,SEAL:S,Bull1,R/L,+520-233-803-060-001-031-905-032-000+,8,032,905 032,<END>,true,false,false,false
000,4185.1,-,Dholavira,SEAL:S,Rhin,R/L,+000-000-000-740-000+,0,<START>,<START>,000,false,false,false,false
000,4185.1,-,Dholavira,SEAL:S,Rhin,R/L,+000-000-000-740-000+,1,000,000,000,false,false,false,false
000,4185.1,-,Dholavira,SEAL:S,Rhin,R/L,+000-000-000-740-000+,2,000,000 000,740,false,false,false,false
000,4185.1,-,Dholavira,SEAL:S,Rhin,R/L,+000-000-000-740-000+,4,740,000 740,<END>,true,false,false,false
000,4189.1,-,Dholavira,SEAL:S,-,R/L,+400-392-631-000+,3,631,392 631,<END>,true,false,false,false
000,4192.1,-,Dholavira,SEAL:S,-,R/L,+740-000-000-235+,1,740,740,000,false,false,false,false
000,4192.1,-,Dholavira,SEAL:S,-,R/L,+740-000-000-235+,2,000,740 000,235,false,false,false,false
000,4197.1,-,Dholavira,SEAL:R,None,R/L,+001-000-000-832-904-002-817+,1,001,001,000,false,false,false,false
000,4197.1,-,Dholavira,SEAL:R,None,R/L,+001-000-000-832-904-002-817+,2,000,001 000,832,false,false,false,false
000,4205.1,-,Dholavira,SEAL:S,Elep,R/L,+740-740-000-742+,2,740,740 740,742,false,false,false,false
000,4212.1,-,Dholavira,SEAL:S,Unknown,R/L,+001-111-000+,2,111,001 111,<END>,true,false,false,false
000,4216.1,-,Dholavira,SEAL:S,None,R/L,+520-000-235+,1,520,520,235,false,false,false,false
000,4219.1,-,Dholavira,SEAL:S,Bull1:J,R/L,+032-820-000-900+,2,820,032 820,900,false,false,false,false
000,4228.1,-,Dholavira,SEAL:S,Bull1,R/L,+740-000-000-000-590+,1,740,740,000,false,false,false,false
000,4228.1,-,Dholavira,SEAL:S,Bull1,R/L,+740-000-000-000-590+,2,000,740 000,000,false,false,false,false
000,4228.1,-,Dholavira,SEAL:S,Bull1,R/L,+740-000-000-000-590+,3,000,000 000,590,false,false,false,false
000,4231.1,-,Dholavira,SEAL:S,Bull1:S,R/L,+000-798-701+,0,<START>,<START>,798,false,false,false,false
000,4247.1,-,Dholavira,SEAL:C,Gaur,R/L,+806-091-001-368-255-000+,5,255,368 255,<END>,true,false,false,false
000,4249.1,-,Dholavira,SEAL:S,Gaur,R/L,+705-000-000+,1,705,705,000,false,false,false,false
000,4249.1,-,Dholavira,SEAL:S,Gaur,R/L,+705-000-000+,2,000,705 000,<END>,true,false,false,false
000,4251.1,-,Dholavira,SEAL:S,-,R/L,+255-014-000+,2,014,255 014,<END>,true,false,false,false
000,4267.1,-,Dholavira,TAB:I,None,R/L,+000-000+,0,<START>,<START>,000,false,false,false,false
000,4267.1,-,Dholavira,TAB:I,None,R/L,+000-000+,1,000,000,<END>,true,false,false,false
000,4299.1,-,Dholavira,TAG,Bull1,R/L,+368-900-000-741-000+,2,900,368 900,741,false,false,false,false
000,4299.1,-,Dholavira,TAG,Bull1,R/L,+368-900-000-741-000+,4,741,000 741,<END>,true,false,false,false
000,4304.2,-,Dholavira,TAG,None,-,+000-032-515+,0,<START>,<START>,032,false,false,false,false
000,4314.2,-,Dholavira,TAG,Bull1,R/L,+520-000-002-000+,1,520,520,002,false,false,false,false
000,4314.2,-,Dholavira,TAG,Bull1,R/L,+520-000-002-000+,3,002,000 002,<END>,true,false,false,false
000,4345.1,-,Dholavira,TAG,Bull1,R/L,+000-705-002-861+,0,<START>,<START>,705,false,false,false,false
000,4431.1,H-1288,Harappa,TAB:I,None,L/R,+400-000+,1,400,400,<END>,true,false,false,false
000,4432.1,H-1171,Harappa,TAB:I,Bult,R/L,+400-000+,1,400,400,<END>,true,false,false,false
000,4436.1,-,Harappa,SEAL:S,Zebu,-,+000-000+,0,<START>,<START>,000,false,false,false,false
000,4436.1,-,Harappa,SEAL:S,Zebu,-,+000-000+,1,000,000,<END>,true,false,false,false
000,4438.1,H-1509,Harappa,TAB:B,-,R/L,+000-590+,0,<START>,<START>,590,false,false,false,false
000,4532.2,H-1127,Harappa,TAB:I,-,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,4533.1,-,Harappa,TAB:I,-,-,+000-000+,0,<START>,<START>,000,false,false,false,false
000,4533.1,-,Harappa,TAB:I,-,-,+000-000+,1,000,000,<END>,true,false,false,false
000,4558.1,H-575,Harappa,SEAL,-,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,4578.1,H-732,Harappa,TAB:B,Phyt,-,+000-000-000-000+,0,<START>,<START>,000,false,false,false,false
000,4578.1,H-732,Harappa,TAB:B,Phyt,-,+000-000-000-000+,1,000,000,000,false,false,false,false
000,4578.1,H-732,Harappa,TAB:B,Phyt,-,+000-000-000-000+,2,000,000 000,000,false,false,false,false
000,4578.1,H-732,Harappa,TAB:B,Phyt,-,+000-000-000-000+,3,000,000 000,<END>,true,false,false,false
000,4599.1,H-1125,Harappa,TAB:I,-,-,+000-032+,0,<START>,<START>,032,false,false,false,false
000,4602.1,H-980,Harappa,TAB:I,Bult,-,+000-740+,0,<START>,<START>,740,false,false,false,false
000,4602.2,H-980,Harappa,TAB:I,Bult,-,+700-000+,1,700,700,<END>,true,false,false,false
000,4606.1,H-1013,Harappa,MISC,None,NR,+000+,0,<START>,<START>,<END>,true,false,false,false
000,4673.1,H-1015,Harappa,ROD,None,R/L,+740-000+,1,740,740,<END>,true,false,false,false
000,4946.1,H-1139,Harappa,TAB:B,Fish,R/L,+740-000-000+,1,740,740,000,false,false,false,false
000,4946.1,H-1139,Harappa,TAB:B,Fish,R/L,+740-000-000+,2,000,740 000,<END>,true,false,false,false
000,4952.1,-,Mohenjo-daro,TAG:C,Mult,-,+034-000+,1,034,034,<END>,true,false,false,false
000,5146.1,M-1487,Mohenjo-daro,TAB:C,-,R/L,+000-000-033-000+,0,<START>,<START>,000,false,false,false,false
000,5146.1,M-1487,Mohenjo-daro,TAB:C,-,R/L,+000-000-033-000+,1,000,000,033,false,false,false,false
000,5146.1,M-1487,Mohenjo-daro,TAB:C,-,R/L,+000-000-033-000+,3,033,000 033,<END>,true,false,false,false
000,5191.1,M-654,Mohenjo-daro,SEAL:S,Bull1:U,-,+368-000-091-031+,1,368,368,091,false,false,false,false
000,5203.1,M-1877,Mohenjo-daro,SEAL:S,Gaur,R/L,+000-000-000-000+,0,<START>,<START>,000,false,false,false,false
000,5203.1,M-1877,Mohenjo-daro,SEAL:S,Gaur,R/L,+000-000-000-000+,1,000,000,000,false,false,false,false
000,5203.1,M-1877,Mohenjo-daro,SEAL:S,Gaur,R/L,+000-000-000-000+,2,000,000 000,000,false,false,false,false
000,5203.1,M-1877,Mohenjo-daro,SEAL:S,Gaur,R/L,+000-000-000-000+,3,000,000 000,<END>,true,false,false,false
000,5217.1,-,Gola Dhoro (Bagasra),SEAL:S,Bull1,R/L,+000-000-000+,0,<START>,<START>,000,false,false,false,false
000,5217.1,-,Gola Dhoro (Bagasra),SEAL:S,Bull1,R/L,+000-000-000+,1,000,000,000,false,false,false,false
000,5217.1,-,Gola Dhoro (Bagasra),SEAL:S,Bull1,R/L,+000-000-000+,2,000,000 000,<END>,true,false,false,false
000,5222.1,-,Girsu,SEAL:C,Gaur,R/L,+740-000-744-013-255+,1,740,740,744,false,false,false,false
000,5223.1,-,Unknown,SEAL:C,Gaur,R/L,+000-090-001-133-384-160+,0,<START>,<START>,090,false,false,false,false
000,5224.1,-,Unknown,SEAL:C,Gaur,R/L,+000-061-032-001-220-033-000+,0,<START>,<START>,061,false,false,false,false
000,5224.1,-,Unknown,SEAL:C,Gaur,R/L,+000-061-032-001-220-033-000+,6,033,220 033,<END>,true,false,false,false
000,5243.1,-,Lakhanjo-daro,TAG,None,R/L,+740-705-000-000+,2,705,740 705,000,false,false,false,false
000,5243.1,-,Lakhanjo-daro,TAG,None,R/L,+740-705-000-000+,3,000,705 000,<END>,true,false,false,false
000,5260.1,L-6,Lothal,SEAL:S,Bull1,R/L,+000-000-000-002-000+,0,<START>,<START>,000,false,false,false,false
000,5260.1,L-6,Lothal,SEAL:S,Bull1,R/L,+000-000-000-002-000+,1,000,000,000,false,false,false,false
000,5260.1,L-6,Lothal,SEAL:S,Bull1,R/L,+000-000-000-002-000+,2,000,000 000,002,false,false,false,false
000,5260.1,L-6,Lothal,SEAL:S,Bull1,R/L,+000-000-000-002-000+,4,002,000 002,<END>,true,false,false,false
000,5261.1,L-24,Lothal,SEAL:S,Bull1,-,+000-000-000+,0,<START>,<START>,000,false,false,false,false
000,5261.1,L-24,Lothal,SEAL:S,Bull1,-,+000-000-000+,1,000,000,000,false,false,false,false
000,5261.1,L-24,Lothal,SEAL:S,Bull1,-,+000-000-000+,2,000,000 000,<END>,true,false,false,false
000,5275.1,K-147,Kalibangan,SEAL:S,Bull1,R/L,+151-176-000+,2,176,151 176,<END>,true,false,false,false
000,5283.1,K-157,Kalibangan,TAB:B,Gavi,R/L,+740-000-000-002-820+,1,740,740,000,false,false,false,false
000,5283.1,K-157,Kalibangan,TAB:B,Gavi,R/L,+740-000-000-002-820+,2,000,740 000,002,false,false,false,false
000,5347.1,K-443,Kalibangan,POT:T:g,-,R/L,+740-000+,1,740,740,<END>,true,false,false,false
000,5366.1,Ns-65,Nausharo,POT:T:g,-,-,+740-090-413-000+,3,413,090 413,<END>,true,false,false,false
000,5367.1,Ns-66,Nausharo,POT:T:g,None,R/L,+033-999-400-090-740-100-000-002-892-000-002+,6,100,740 100,002,false,false,false,false
000,5367.1,Ns-66,Nausharo,POT:T:g,None,R/L,+033-999-400-090-740-100-000-002-892-000-002+,9,892,002 892,002,false,false,false,false
000,5392.1,M-493,Mohenjo-daro,TAB:B,Mult,-,+004-740-000-503-000-625+,2,740,004 740,503,false,false,false,false
000,5392.1,M-493,Mohenjo-daro,TAB:B,Mult,-,+004-740-000-503-000-625+,4,503,000 503,625,false,false,false,false
000,5398.1,-,Harappa,POT:T:g,-,L/R,+740-000-000+,1,740,740,000,false,false,false,false
000,5398.1,-,Harappa,POT:T:g,-,L/R,+740-000-000+,2,000,740 000,<END>,true,false,false,false
000,5401.1,L-100,Lothal,SEAL:R,Bult,-,+555-000-000-000+,1,555,555,000,false,false,false,false
000,5401.1,L-100,Lothal,SEAL:R,Bult,-,+555-000-000-000+,2,000,555 000,000,false,false,false,false
000,5401.1,L-100,Lothal,SEAL:R,Bult,-,+555-000-000-000+,3,000,000 000,<END>,true,false,false,false
000,5402.1,-,Lothal,SEAL:S,-,-,+000-176+,0,<START>,<START>,176,false,false,false,false
000,5438.1,-,Tigrana,TAG,Bull1,R/L,+740-000-032-000-000+,1,740,740,032,false,false,false,false
000,5438.1,-,Tigrana,TAG,Bull1,R/L,+740-000-032-000-000+,3,032,000 032,000,false,false,false,false
000,5438.1,-,Tigrana,TAG,Bull1,R/L,+740-000-032-000-000+,4,000,032 000,<END>,true,false,false,false
000,5447.1,M-1428,Mohenjo-daro,TAB:B,Scene,-,+000-000-000-000+,0,<START>,<START>,000,false,false,false,false
000,5447.1,M-1428,Mohenjo-daro,TAB:B,Scene,-,+000-000-000-000+,1,000,000,000,false,false,false,false
000,5447.1,M-1428,Mohenjo-daro,TAB:B,Scene,-,+000-000-000-000+,2,000,000 000,000,false,false,false,false
000,5447.1,M-1428,Mohenjo-daro,TAB:B,Scene,-,+000-000-000-000+,3,000,000 000,<END>,true,false,false,false
000,5450.1,M-1185,Mohenjo-daro,SEAL:S,T-A-T,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5460.1,H-2247,Harappa,TAB:I,Othr,-,+740-000+,1,740,740,<END>,true,false,false,false
000,5464.1,-,Unknown,SEAL:S,Elep,R/L,+000-840-140-002-817+,0,<START>,<START>,840,false,false,false,false
000,5468.1,-,Rakhigarhi,SEAL:CY,Gavi,R/L,+361-002-000-317-688+,2,002,361 002,317,false,false,false,false
000,5471.1,H-1351,Harappa,TAB:I,Bult,-,+000-000+,0,<START>,<START>,000,false,false,false,false
000,5471.1,H-1351,Harappa,TAB:I,Bult,-,+000-000+,1,000,000,<END>,true,false,false,false
000,5473.1,H-1519,Harappa,MISC,None,R/L,+740-032-000+,2,032,740 032,<END>,true,false,false,false
000,5476.1,H-2248,Harappa,TAB:I,None,-,+000-066-064+,0,<START>,<START>,066,false,false,false,false
000,5478.1,H-2559,Harappa,MISC,None,-,+301-354-000+,2,354,301 354,<END>,true,false,false,false
000,5480.1,K-35,Kalibangan,SEAL:S,Goat:1,NR,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5497.1,K-456,Kalibangan,MISC,None,NR,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5498.1,K-466,Kalibangan,MISC,None,NR,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5499.1,K-467,Kalibangan,MISC,None,NR,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5500.1,K-468,Kalibangan,MISC,None,NR,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5502.1,K-471,Kalibangan,MISC,None,NR,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5503.1,K-472,Kalibangan,MISC,None,-,+000-999-000+,0,<START>,<START>,999,false,false,false,false
000,5503.1,K-472,Kalibangan,MISC,None,-,+000-999-000+,2,999,000 999,<END>,true,false,false,false
000,5504.1,K-474,Kalibangan,MISC,None,-,+839-000+,1,839,839,<END>,true,false,false,false
000,5506.1,L-54,Lothal,SEAL:S,None,R/L,+000-060-031-575+,0,<START>,<START>,060,false,false,false,false
000,5512.1,M-596,Mohenjo-daro,TAB:C,None,R/L,+740-000-000+,1,740,740,000,false,false,false,false
000,5512.1,M-596,Mohenjo-daro,TAB:C,None,R/L,+740-000-000+,2,000,740 000,<END>,true,false,false,false
000,5516.1,M-1182,Mohenjo-daro,SEAL:S,T-M-T,R/L,+400-000-480-000+,1,400,400,480,false,false,false,false
000,5516.1,M-1182,Mohenjo-daro,SEAL:S,T-M-T,R/L,+400-000-480-000+,3,480,000 480,<END>,true,false,false,false
000,5518.1,M-1373,Mohenjo-daro,POT:T:s,None,R/L,+424-000+,1,424,424,<END>,true,false,false,false
000,5521.1,M-1455,Mohenjo-daro,TAB:C,-,R/L,+740-384-000-000+,2,384,740 384,000,false,false,false,false
000,5521.1,M-1455,Mohenjo-daro,TAB:C,-,R/L,+740-384-000-000+,3,000,384 000,<END>,true,false,false,false
000,5531.1,M-2035,Mohenjo-daro,TAG:C,Mult,-,+000-000-000+,0,<START>,<START>,000,false,false,false,false
000,5531.1,M-2035,Mohenjo-daro,TAG:C,Mult,-,+000-000-000+,1,000,000,000,false,false,false,false
000,5531.1,M-2035,Mohenjo-daro,TAG:C,Mult,-,+000-000-000+,2,000,000 000,<END>,true,false,false,false
000,5532.1,M-2066,Mohenjo-daro,POT:T:g,None,L/R,+000-004-033+,0,<START>,<START>,004,false,false,false,false
000,5556.1,-,Murda Sang,POT:T:g,-,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5557.1,-,Unknown,SEAL:CY,Scene,-,+145-139-000-000+,2,139,145 139,000,false,false,false,false
000,5557.1,-,Unknown,SEAL:CY,Scene,-,+145-139-000-000+,3,000,139 000,<END>,true,false,false,false
000,5574.1,-,Unknown,SEAL:S,Bull:i:J,R/L,+740-861-877-741-000+,4,741,877 741,<END>,true,false,false,false
000,5581.1,-,Dholavira,TAG,-,-,+000+,0,<START>,<START>,<END>,true,false,false,false
000,5585.1,-,Unknown,SEAL:S,Bull:i,R/L,+000-176-142+,0,<START>,<START>,176,false,false,false,false
