date,repair_id,cisi,role,route_rank,queue_rank,volume,page_index,source_url,match_text,source_grade_status,source_page,source_page_sha256,image_width,image_height,xml_width,xml_height,ocr_label_coords_xml,label_box_image_coords,label_box_width,label_box_height,label_match_compactness_status,method,candidate_rank,crop_box_xyxy,crop_width,crop_height,crop_aspect_ratio,dark_pixel_fraction,component_area_downsampled,component_bbox_image_coords,component_centroid_image_coords,component_score,ocr_word_overlap_count,label_box_overlap_fraction,label_exclusion_status,candidate_preflight_status,source_crop,enhanced_crop,source_crop_sha256,enhanced_crop_sha256,notes,accepted_claims_increment
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,1,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_1.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,903|2976|1027|3016,903|2976|1027|3016,124,40,compact_label_match_candidate,component_above_high_score,5,211|1631|1609|3021,1398,1390,1.005755,0.546182,79356,256|1676|1564|2976,887|2332,118431.219327,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r1_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r1_5_component_above_high_score_enhanced_x2.png,d79b59597698fc64b6fbe375613742b80fc4878a758e07ba2bd9d265d9d59330,bea7cab11555b8f8cb71744afb48c223e33989ef1e6d06d135bf03c14e2e518c,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,1,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_1.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,903|2976|1027|3016,903|2976|1027|3016,124,40,compact_label_match_candidate,component_below_high_score,6,287|3283|909|4129,622,846,0.735225,0.549425,22986,332|3328|864|4084,601|3699,28980.051093,2,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r1_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r1_6_component_below_high_score_enhanced_x2.png,2bf8a4c43f43485ae16beaa3aeed7cec40847ac9be43dcad5de51a76db910efc,26f0343d7eac19bc59cefd715c9ef22c0d8b7d30ad72f9439f7757e605f61959,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,1,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_1.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,903|2976|1027|3016,903|2976|1027|3016,124,40,compact_label_match_candidate,component_largest_in_search,7,211|1631|1609|3021,1398,1390,1.005755,0.546182,79356,256|1676|1564|2976,887|2332,118431.219327,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r1_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r1_7_component_largest_in_search_enhanced_x2.png,d79b59597698fc64b6fbe375613742b80fc4878a758e07ba2bd9d265d9d59330,bea7cab11555b8f8cb71744afb48c223e33989ef1e6d06d135bf03c14e2e518c,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,2,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_2.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,2051|2952|2175|2992,2051|2952|2175|2992,124,40,compact_label_match_candidate,above_label_wide,1,1491|1972|2735|2882,1244,910,1.367033,0.726025,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_1_above_label_wide_enhanced_x2.png,b794a68eb2a2c6c2ec6ac9dc435b7d46a9fda679740e385bab07419ccb661f2f,ee118ee5b4e1941242e4f486a014069f7bb0c75d3f8e6baa32e90489bbcf0337,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,2,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_2.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,2051|2952|2175|2992,2051|2952|2175|2992,124,40,compact_label_match_candidate,below_label_wide,2,1491|3062|2735|3972,1244,910,1.367033,0.395885,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_2_below_label_wide_enhanced_x2.png,d30af393e03e15e9ff16156f4f0766a342062fe7c31e0fa062e55a6ebbcc73bf,3a0727be5db00b886f28c3273d3b79ca844c49dd59260a19d22f7ff03f6a643f,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,2,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_2.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,2051|2952|2175|2992,2051|2952|2175|2992,124,40,compact_label_match_candidate,around_label_without_center_label,3,1491|2392|2735|3552,1244,1160,1.072414,0.400437,,,,,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_3_around_label_without_center_label_enhanced_x2.png,cb03e0796a826df6fad95a340c97466e59ac519216ea05c35bd08924e53f8176,d7224f7f441eb45faf30d1ee1682018fa93f3a34b05e3426b9d54ed4d0a410f4,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,2,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_2.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,2051|2952|2175|2992,2051|2952|2175|2992,124,40,compact_label_match_candidate,component_nearest_high_score,4,1624|1607|3275|4337,1651,2730,0.604762,0.371656,116455,1669|1652|3273|4292,2510|2443,175812.039823,5,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_4_component_nearest_high_score_enhanced_x2.png,c47f75da8cddd3459bfdd6678b56416404a79cd5a3d2d555daf49e56c22c61f4,334a9050c88989111f536696a67231a5cb4349a60ff67da9d335a401b1d31433,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,2,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_2.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,2051|2952|2175|2992,2051|2952|2175|2992,124,40,compact_label_match_candidate,component_above_high_score,5,1624|1607|3275|4337,1651,2730,0.604762,0.371656,116455,1669|1652|3273|4292,2510|2443,175812.039823,5,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_5_component_above_high_score_enhanced_x2.png,c47f75da8cddd3459bfdd6678b56416404a79cd5a3d2d555daf49e56c22c61f4,334a9050c88989111f536696a67231a5cb4349a60ff67da9d335a401b1d31433,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,2,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_2.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,2051|2952|2175|2992,2051|2952|2175|2992,124,40,compact_label_match_candidate,component_below_high_score,6,2192|3243|2862|4113,670,870,0.770115,0.547946,25302,2237|3288|2817|4068,2539|3673,30796.582483,2,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_6_component_below_high_score_enhanced_x2.png,ff2cec69139b70a2c2364e2683b2c72cb904a46c5632a346bea3b80f24528bff,1d9e671c717b1b9de792ceb2a2a52996d3b50adc204db5d6ff8eda5090f87380,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-421,reserve_route_negative_candidate,2,43,cisi_pakistan,305,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n305_w2000.jpg,H421,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/43_H_421_cisi_pakistan_n305_2.jpg,4654f06c3aa933bbf607fbe252945ec5d184044ad59c897444f9c14aba4858ec,3275,4544,3275,4544,2051|2952|2175|2992,2051|2952|2175|2992,124,40,compact_label_match_candidate,component_largest_in_search,7,1624|1607|3275|4337,1651,2730,0.604762,0.371656,116455,1669|1652|3273|4292,2510|2443,175812.039823,5,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_421_cisi_pakistan_n305_r2_7_component_largest_in_search_enhanced_x2.png,c47f75da8cddd3459bfdd6678b56416404a79cd5a3d2d555daf49e56c22c61f4,334a9050c88989111f536696a67231a5cb4349a60ff67da9d335a401b1d31433,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-611,reserve_route_negative_candidate,1,49,cisi_pakistan,335,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n335_w2000.jpg,H 611,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/49_H_611_cisi_pakistan_n335_1.jpg,325526d6a990febab1db4f92e80a77ff695fdcbd5a6789df608ce5d9a74670f3,3252,4536,3252,4536,664|4320|788|4356,664|4320|788|4356,124,36,compact_label_match_candidate,above_label_wide,1,104|3340|1348|4250,1244,910,1.367033,0.476022,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_1_above_label_wide_enhanced_x2.png,3e77fbbc8facb8dc432832da127996bf9edb5f25d89e58132f9c60259cf9a28a,55f2e46985abd09364a40f547c01c4e5428a44b13cf4f66724c96e65053baa09,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-611,reserve_route_negative_candidate,1,49,cisi_pakistan,335,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n335_w2000.jpg,H 611,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/49_H_611_cisi_pakistan_n335_1.jpg,325526d6a990febab1db4f92e80a77ff695fdcbd5a6789df608ce5d9a74670f3,3252,4536,3252,4536,664|4320|788|4356,664|4320|788|4356,124,36,compact_label_match_candidate,below_label_wide,2,104|4426|1348|4536,1244,110,11.309091,0.0,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_2_below_label_wide_enhanced_x2.png,0a1fe721dd827daae01e800eaa2c481c6727076b3c1fbc5c4a1a5333c0d20160,130e46161d6a33b9d35c487e82e5621a127cce017477e22149087d3155849b80,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-611,reserve_route_negative_candidate,1,49,cisi_pakistan,335,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n335_w2000.jpg,H 611,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/49_H_611_cisi_pakistan_n335_1.jpg,325526d6a990febab1db4f92e80a77ff695fdcbd5a6789df608ce5d9a74670f3,3252,4536,3252,4536,664|4320|788|4356,664|4320|788|4356,124,36,compact_label_match_candidate,around_label_without_center_label,3,104|3760|1348|4536,1244,776,1.603093,0.316544,,,,,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_3_around_label_without_center_label_enhanced_x2.png,9f11a73c9cb90ee12a49d0d7561ac3d88f9ea14fdc761d463395e2c761491a37,bb185bece6f2d9cbea2e08bf78d9f88eb5c113223f15d1c1d8c909fc979cf576,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-611,reserve_route_negative_candidate,1,49,cisi_pakistan,335,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n335_w2000.jpg,H 611,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/49_H_611_cisi_pakistan_n335_1.jpg,325526d6a990febab1db4f92e80a77ff695fdcbd5a6789df608ce5d9a74670f3,3252,4536,3252,4536,664|4320|788|4356,664|4320|788|4356,124,36,compact_label_match_candidate,component_nearest_high_score,4,431|2975|1085|4373,654,1398,0.467811,0.485683,37194,476|3020|1040|4328,754|3706,58671.559534,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_4_component_nearest_high_score_enhanced_x2.png,691ff4daeaa56d254eb335a35f8babc05b965d8e9467b23b11bdd6957a3d7a13,3bbe07523e3b345ddae08f2e0d995c92ece995563f3ea6c5728d530b3f02332e,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-611,reserve_route_negative_candidate,1,49,cisi_pakistan,335,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n335_w2000.jpg,H 611,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/49_H_611_cisi_pakistan_n335_1.jpg,325526d6a990febab1db4f92e80a77ff695fdcbd5a6789df608ce5d9a74670f3,3252,4536,3252,4536,664|4320|788|4356,664|4320|788|4356,124,36,compact_label_match_candidate,component_above_high_score,5,431|2975|1085|4373,654,1398,0.467811,0.485683,37194,476|3020|1040|4328,754|3706,58671.559534,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_5_component_above_high_score_enhanced_x2.png,691ff4daeaa56d254eb335a35f8babc05b965d8e9467b23b11bdd6957a3d7a13,3bbe07523e3b345ddae08f2e0d995c92ece995563f3ea6c5728d530b3f02332e,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-611,reserve_route_negative_candidate,1,49,cisi_pakistan,335,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n335_w2000.jpg,H 611,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/49_H_611_cisi_pakistan_n335_1.jpg,325526d6a990febab1db4f92e80a77ff695fdcbd5a6789df608ce5d9a74670f3,3252,4536,3252,4536,664|4320|788|4356,664|4320|788|4356,124,36,compact_label_match_candidate,component_largest_in_search,6,431|2975|1085|4373,654,1398,0.467811,0.485683,37194,476|3020|1040|4328,754|3706,58671.559534,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_6_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_611_cisi_pakistan_n335_r1_6_component_largest_in_search_enhanced_x2.png,691ff4daeaa56d254eb335a35f8babc05b965d8e9467b23b11bdd6957a3d7a13,3bbe07523e3b345ddae08f2e0d995c92ece995563f3ea6c5728d530b3f02332e,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-654,primary_target_route_candidate,1,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_1.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,3252,4538,3252,4538,648|2230|776|2270,648|2230|776|2270,128,40,compact_label_match_candidate,above_label_wide,1,88|1250|1336|2160,1248,910,1.371429,0.42039,,,,,4,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_654_cisi_pakistan_n342_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_654_cisi_pakistan_n342_r1_1_above_label_wide_enhanced_x2.png,567811448c0e67831fcfbe73a47383fbd909d75bc23d1a6b41317c8290c91bf6,7c6c65ef56b4e95f7cb612c428ea4283727102a248e4eb615fa40558fb854ee5,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-654,primary_target_route_candidate,1,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_1.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,3252,4538,3252,4538,648|2230|776|2270,648|2230|776|2270,128,40,compact_label_match_candidate,below_label_wide,2,88|2340|1336|3250,1248,910,1.371429,0.323544,,,,,2,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_654_cisi_pakistan_n342_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_654_cisi_pakistan_n342_r1_2_below_label_wide_enhanced_x2.png,0ecec0b86cf0d9a3547a53dc15c615d72cc8462db66366cd8d1beede0915e11f,a87c2fafba1cfa5e681de2cc45b6dd4db6e22fba29171c3e1b934fae1fce5e3b,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,H-654,primary_target_route_candidate,1,9,cisi_pakistan,342,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n342_w2000.jpg,H-654,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/9_H_654_cisi_pakistan_n342_1.jpg,78be7db8dacec3dafdf430e8e63a4ef2acbaa9975d96c44200f5b548ff27b11a,3252,4538,3252,4538,648|2230|776|2270,648|2230|776|2270,128,40,compact_label_match_candidate,around_label_without_center_label,3,88|1670|1336|2830,1248,1160,1.075862,0.419763,,,,,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_654_cisi_pakistan_n342_r1_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/H_654_cisi_pakistan_n342_r1_3_around_label_without_center_label_enhanced_x2.png,c1037622e3289654ae844fbd9cef570b67003d4619bdae0b23313ee436f9ca9b,c25f2347735c7fbbcbb55cb66bbec5d52350778ee919cfc69f869179a51eb74b,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
