"tokenization","scope","control","iteration","rows","tokens","unique_tokens","exact_sequence_groups","exact_duplicate_groups","exact_duplicate_rows","top_sequence_count","collapsed_rows","stored_higher_share","frequency_top1_accuracy","position_top1_accuracy","length_position_top1_accuracy","bidirectional_top1_accuracy","bidirectional_top5_accuracy"
"sign_tokens","real_series_d_513_all_lengths","observed","observed","513","4202","100","490","17","40","5","490","0.995918","0.09917","0.127504","0.170738","0.4702","0.746458"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","1","513","4202","100","513","0","0","1","513","0.516569","0.101618","0.099952","0.081152","0.094479","0.26654"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","2","513","4202","100","513","0","0","1","513","0.54191","0.101618","0.099238","0.076154","0.091385","0.277487"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","3","513","4202","100","513","0","0","1","513","0.489279","0.101618","0.102094","0.07544","0.091861","0.26773"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","4","513","4202","100","512","1","2","2","512","0.525391","0.101691","0.101453","0.06954","0.090498","0.276494"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","5","513","4202","100","513","0","0","1","513","0.432749","0.101618","0.095907","0.062351","0.090671","0.270347"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","6","513","4202","100","513","0","0","1","513","0.536062","0.101618","0.100904","0.067825","0.097335","0.274631"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","7","513","4202","100","513","0","0","1","513","0.493177","0.101618","0.101142","0.072822","0.095193","0.275821"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","8","513","4202","100","513","0","0","1","513","0.500975","0.101618","0.097811","0.072584","0.098049","0.275583"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","9","513","4202","100","513","0","0","1","513","0.493177","0.101618","0.10019","0.067111","0.094717","0.286292"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","10","513","4202","100","513","0","0","1","513","0.463938","0.101618","0.101856","0.069491","0.097335","0.271061"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","11","513","4202","100","513","0","0","1","513","0.499025","0.101618","0.094479","0.073298","0.092813","0.270109"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","12","513","4202","100","513","0","0","1","513","0.471735","0.101618","0.096621","0.079962","0.092575","0.279391"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","13","513","4202","100","513","0","0","1","513","0.45809","0.101618","0.095193","0.086863","0.090195","0.26773"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","14","513","4202","100","513","0","0","1","513","0.532164","0.101618","0.10019","0.075678","0.091147","0.276297"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","15","513","4202","100","513","0","0","1","513","0.508772","0.101618","0.098762","0.07544","0.087339","0.280343"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","16","513","4202","100","513","0","0","1","513","0.522417","0.101618","0.095669","0.066635","0.090433","0.277963"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","17","513","4202","100","513","0","0","1","513","0.536062","0.101618","0.10019","0.063779","0.091623","0.269634"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","18","513","4202","100","513","0","0","1","513","0.510721","0.101618","0.10138","0.076154","0.093765","0.283674"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","19","513","4202","100","513","0","0","1","513","0.508772","0.101618","0.099952","0.065683","0.094717","0.269396"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","20","513","4202","100","513","0","0","1","513","0.516569","0.101618","0.097097","0.070919","0.093289","0.276773"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","21","513","4202","100","513","0","0","1","513","0.440546","0.101618","0.10257","0.074964","0.089481","0.269158"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","22","513","4202","100","513","0","0","1","513","0.506823","0.101618","0.101142","0.059495","0.093051","0.277487"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","23","513","4202","100","513","0","0","1","513","0.487329","0.101618","0.096859","0.073298","0.091147","0.26773"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","24","513","4202","100","513","0","0","1","513","0.481481","0.101618","0.100666","0.071395","0.092813","0.271299"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","25","513","4202","100","513","0","0","1","513","0.51462","0.101618","0.103522","0.074726","0.096383","0.270823"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","26","513","4202","100","513","0","0","1","513","0.475634","0.101618","0.101618","0.072822","0.093527","0.270823"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","27","513","4202","100","513","0","0","1","513","0.475634","0.101618","0.100428","0.064969","0.096145","0.272727"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","28","513","4202","100","513","0","0","1","513","0.512671","0.101618","0.10138","0.067111","0.090195","0.276297"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","29","513","4202","100","513","0","0","1","513","0.493177","0.101618","0.100666","0.062351","0.093765","0.266064"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","30","513","4202","100","513","0","0","1","513","0.536062","0.101618","0.099238","0.088529","0.097335","0.277963"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","31","513","4202","100","513","0","0","1","513","0.499025","0.101618","0.099952","0.075678","0.090195","0.272727"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","32","513","4202","100","513","0","0","1","513","0.530214","0.101618","0.100666","0.067349","0.091861","0.276297"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","33","513","4202","100","513","0","0","1","513","0.471735","0.101618","0.096145","0.069253","0.093527","0.274155"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","34","513","4202","100","513","0","0","1","513","0.512671","0.101618","0.101142","0.066159","0.096621","0.279867"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","35","513","4202","100","513","0","0","1","513","0.518519","0.101618","0.103046","0.070205","0.094003","0.284388"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","36","513","4202","100","513","0","0","1","513","0.469786","0.101618","0.097335","0.069253","0.091861","0.278201"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","37","513","4202","100","513","0","0","1","513","0.545809","0.101618","0.097573","0.071871","0.089957","0.276535"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","38","513","4202","100","513","0","0","1","513","0.500975","0.101618","0.098525","0.064969","0.093765","0.278201"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","39","513","4202","100","513","0","0","1","513","0.522417","0.101618","0.101856","0.066635","0.093765","0.277011"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","40","513","4202","100","513","0","0","1","513","0.475634","0.101618","0.094717","0.079962","0.093527","0.262256"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","41","513","4202","100","513","0","0","1","513","0.530214","0.101618","0.099238","0.073536","0.091147","0.273917"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","42","513","4202","100","513","0","0","1","513","0.518519","0.101618","0.102808","0.069015","0.089719","0.281057"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","43","513","4202","100","513","0","0","1","513","0.504873","0.101618","0.099714","0.07663","0.093527","0.270585"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","44","513","4202","100","513","0","0","1","513","0.520468","0.101618","0.102094","0.068063","0.091861","0.274155"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","45","513","4202","100","513","0","0","1","513","0.504873","0.101618","0.097811","0.086625","0.090195","0.279629"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","46","513","4202","100","513","0","0","1","513","0.493177","0.101618","0.098762","0.072584","0.098762","0.272251"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","47","513","4202","100","513","0","0","1","513","0.500975","0.101618","0.094241","0.071157","0.093527","0.278915"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","48","513","4202","100","513","0","0","1","513","0.538012","0.101618","0.099238","0.077106","0.090195","0.279153"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","49","513","4202","100","513","0","0","1","513","0.516569","0.101618","0.100666","0.067825","0.090909","0.282485"
"sign_tokens","real_series_d_513_all_lengths","length_frequency_shuffle","50","513","4202","100","513","0","0","1","513","0.434698","0.101618","0.094955","0.082342","0.093765","0.266302"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","1","513","4202","100","512","1","2","2","512","0.984375","0.101453","0.115266","0.095975","0.108359","0.327459"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","2","513","4202","100","512","1","2","2","512","0.984375","0.101453","0.108835","0.099548","0.109312","0.326506"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","3","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.10138","0.101618","0.107092","0.326273"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","4","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.114469","0.093051","0.106378","0.324369"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","5","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.114231","0.106616","0.10376","0.321276"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","6","513","4202","100","512","1","2","2","512","0.988281","0.101215","0.11598","0.101691","0.105739","0.318647"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","7","513","4202","100","512","1","2","2","512","0.986328","0.101453","0.099786","0.103358","0.110741","0.32222"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","8","513","4202","100","512","1","2","2","512","0.980469","0.101215","0.112884","0.095499","0.109788","0.327459"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","9","513","4202","100","512","1","2","2","512","0.990234","0.101453","0.104072","0.103834","0.109312","0.318885"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","10","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.112803","0.097573","0.100666","0.31604"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","11","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.10495","0.104474","0.10614","0.330081"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","12","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.10019","0.103522","0.10733","0.320086"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","13","513","4202","100","512","1","2","2","512","0.988281","0.101453","0.107645","0.110503","0.11336","0.334842"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","14","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.114707","0.102332","0.10971","0.322465"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","15","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.095431","0.099952","0.104236","0.325559"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","16","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.117801","0.100666","0.10852","0.31961"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","17","513","4202","100","512","1","2","2","512","0.988281","0.101453","0.114551","0.104072","0.105263","0.322934"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","18","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.114945","0.098525","0.113993","0.333175"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","19","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.105902","0.106854","0.107806","0.321276"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","20","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.108758","0.093765","0.109472","0.327939"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","21","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.110662","0.10614","0.111614","0.327225"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","22","513","4202","100","512","1","2","2","512","0.990234","0.101453","0.10693","0.099548","0.107883","0.3196"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","23","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.116849","0.101142","0.105664","0.3208"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","24","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.112565","0.105426","0.113993","0.326511"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","25","513","4202","100","512","1","2","2","512","0.984375","0.101215","0.112646","0.103358","0.106454","0.321267"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","26","513","4202","100","512","1","2","2","512","0.982422","0.101453","0.098119","0.10955","0.108121","0.317933"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","27","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.113755","0.110186","0.105426","0.318182"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","28","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.114469","0.090433","0.107806","0.320086"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","29","513","4202","100","511","2","4","2","511","0.990215","0.101287","0.102002","0.114395","0.110343","0.325786"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","30","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.109472","0.105426","0.105664","0.320562"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","31","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.114707","0.10257","0.108996","0.3208"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","32","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.116611","0.111851","0.110424","0.333175"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","33","513","4202","100","512","1","2","2","512","0.992188","0.101453","0.118838","0.093117","0.10693","0.322696"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","34","513","4202","100","512","1","2","2","512","0.988281","0.101453","0.111455","0.104311","0.106216","0.319838"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","35","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.111851","0.103046","0.107568","0.319372"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","36","513","4202","100","512","1","2","2","512","0.982422","0.101453","0.107407","0.110026","0.101215","0.312455"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","37","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.104236","0.099952","0.105902","0.326749"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","38","513","4202","100","511","2","4","2","511","0.986301","0.101287","0.117255","0.10939","0.107245","0.326501"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","39","513","4202","100","512","1","2","2","512","0.986328","0.101453","0.116933","0.102882","0.110264","0.327221"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","40","513","4202","100","511","2","4","2","511","0.988258","0.101287","0.101764","0.108675","0.113918","0.326025"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","41","513","4202","100","512","1","2","2","512","0.978516","0.101215","0.110979","0.104311","0.107645","0.31698"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","42","513","4202","100","511","2","4","2","511","0.990215","0.101049","0.112726","0.100095","0.108198","0.317445"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","43","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.116135","0.095907","0.113755","0.325797"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","44","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.115183","0.096859","0.106854","0.325797"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","45","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.113279","0.103998","0.105902","0.328415"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","46","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.10733","0.095669","0.109948","0.334603"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","47","513","4202","100","513","0","0","1","513","0.980507","0.101618","0.110662","0.099952","0.105188","0.321276"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","48","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.115183","0.099476","0.105188","0.326273"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","49","513","4202","100","512","1","2","2","512","0.984375","0.101453","0.112884","0.099786","0.100738","0.321267"
"sign_tokens","real_series_d_513_all_lengths","edge_frame_shuffle","50","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.117801","0.095431","0.111138","0.321038"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","1","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.119943","0.173727","0.139695","0.387197"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","2","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.119943","0.173727","0.140885","0.376487"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","3","513","4202","100","511","1","3","3","511","0.990215","0.101287","0.120114","0.172307","0.142993","0.382507"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","4","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.119943","0.173727","0.133032","0.376249"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","5","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.119943","0.173727","0.139695","0.384817"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","6","513","4202","100","511","2","4","2","511","0.986301","0.101287","0.120114","0.173499","0.132745","0.374881"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","7","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.119943","0.173727","0.13565","0.393384"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","8","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.119943","0.173727","0.135412","0.386483"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","9","513","4202","100","512","1","2","2","512","0.994141","0.101453","0.120029","0.172422","0.136699","0.381758"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","10","513","4202","100","513","0","0","1","513","0.996101","0.101618","0.119943","0.173727","0.13684","0.383389"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","11","513","4202","100","513","0","0","1","513","0.982456","0.101618","0.119943","0.173727","0.143265","0.378391"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","12","513","4202","100","512","1","2","2","512","0.978516","0.101453","0.11979","0.173613","0.136461","0.380805"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","13","513","4202","100","512","1","2","2","512","0.992188","0.101239","0.111482","0.173654","0.134588","0.38304"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","14","513","4202","100","512","1","2","2","512","0.994141","0.101453","0.120029","0.173613","0.138128","0.389855"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","15","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.119943","0.173727","0.133746","0.386483"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","16","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.119943","0.173727","0.136364","0.383627"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","17","513","4202","100","512","1","2","2","512","0.990234","0.101453","0.120029","0.172422","0.129793","0.379614"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","18","513","4202","100","513","0","0","1","513","0.982456","0.101618","0.119943","0.173727","0.134936","0.385769"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","19","513","4202","100","512","1","2","2","512","0.990234","0.101453","0.120029","0.173613","0.137176","0.392951"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","20","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.119943","0.173727","0.135174","0.382199"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","21","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.119943","0.173727","0.133032","0.379105"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","22","513","4202","100","511","2","4","2","511","0.990215","0.101525","0.120114","0.173737","0.133937","0.38918"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","23","513","4202","100","513","0","0","1","513","0.994152","0.101618","0.119943","0.173727","0.137316","0.380533"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","24","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.119943","0.173727","0.13684","0.382913"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","25","513","4202","100","513","0","0","1","513","0.994152","0.101618","0.119943","0.173727","0.139219","0.379343"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","26","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.119943","0.173727","0.13446","0.376725"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","27","513","4202","100","512","1","2","2","512","0.986328","0.101691","0.11979","0.173851","0.1417","0.38914"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","28","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.119943","0.173727","0.128986","0.373156"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","29","513","4202","100","513","0","0","1","513","0.998051","0.101618","0.119943","0.173727","0.137792","0.378153"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","30","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.119943","0.173727","0.139457","0.380057"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","31","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.119943","0.173727","0.134698","0.375297"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","32","513","4202","100","512","1","2","2","512","0.992188","0.101453","0.120029","0.172422","0.137414","0.374137"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","33","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.119943","0.173727","0.13803","0.381961"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","34","513","4202","100","512","1","2","2","512","0.984375","0.101453","0.120029","0.173613","0.137652","0.38009"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","35","513","4202","100","512","1","2","2","512","0.996094","0.101453","0.120029","0.173613","0.135747","0.379614"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","36","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.119943","0.173727","0.141837","0.380295"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","37","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.119943","0.173727","0.143265","0.379819"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","38","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.119943","0.173727","0.137792","0.386007"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","39","513","4202","100","512","1","2","2","512","0.982422","0.101453","0.120029","0.173613","0.137414","0.372231"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","40","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.119943","0.173727","0.132556","0.377915"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","41","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.119943","0.173727","0.132318","0.375297"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","42","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.119943","0.173727","0.139933","0.376487"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","43","513","4202","100","513","0","0","1","513","0.988304","0.101618","0.119943","0.173727","0.131842","0.375059"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","44","513","4202","100","513","0","0","1","513","0.992203","0.101618","0.119943","0.173727","0.143027","0.377439"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","45","513","4202","100","513","0","0","1","513","0.986355","0.101618","0.119943","0.173727","0.133508","0.376011"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","46","513","4202","100","512","1","2","2","512","0.990234","0.101453","0.120029","0.173613","0.13527","0.38009"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","47","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.119943","0.173727","0.137316","0.383865"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","48","513","4202","100","512","1","2","2","512","0.992188","0.101453","0.120029","0.172422","0.144558","0.390569"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","49","513","4202","100","513","0","0","1","513","0.990253","0.101618","0.119943","0.173727","0.13565","0.373394"
"sign_tokens","real_series_d_513_all_lengths","position_slot_shuffle","50","513","4202","100","513","0","0","1","513","0.984405","0.101618","0.119943","0.173727","0.130414","0.371014"
"sign_tokens","real_series_d_513_ivc_p95_length_cap","observed","observed","299","1838","91","278","15","36","5","278","0.992806","0.120228","0.144729","0.156125","0.435897","0.698006"
"sign_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","1","299","1838","91","299","0","0","1","299","0.541806","0.124592","0.124592","0.091948","0.109358","0.274211"
"sign_tokens","real_series_d_513_ivc_p95_length_cap","length_frequency_shuffle","2","299","1838","91","299","0","0","1","299","0.461538","0.124592","0.124592","0.108814","0.10827","0.266594"
