"id","cisi","type","site","side_index","sides","direction","token_count","text","token_string","orientation_class","companion","order","unordered_pair","interpretation_status"
"1672.1","H-781","TAB:B","Harappa","1","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1674.2","H-783","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1676.1","H-785","TAB:B","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1679.2","H-788","TAB:B","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1680.2","H-789","TAB:B","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1681.2","H-790","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1682.2","H-791","TAB:B","Harappa","2","2","R/L","2","+550-233+","550;233","non_700_short_mark","","","233-550","orientation_audit_only_no_reading"
"1683.2","H-792","TAB:B","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1684.2","H-793","TAB:B","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1685.2","H-794","TAB:B","Harappa","2","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1686.1","H-795","TAB:B","Harappa","1","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1687.1","H-796","TAB:B","Harappa","1","2","R/L","2","+370-455+","370;455","non_700_short_mark","","","370-455","orientation_audit_only_no_reading"
"1687.2","H-796","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1689.2","H-798","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1690.2","H-799","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1691.2","H-800","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1692.1","H-801","TAB:B","Harappa","1","2","R/L","2","+700-036+","700;036","two_token_700_companion","036","700_first","036-700","orientation_audit_only_no_reading"
"1693.2","H-802","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1701.1","H-812","TAB:B","Harappa","1","2","R/L","2","+368-035+","368;035","non_700_short_mark","","","035-368","orientation_audit_only_no_reading"
"1701.2","H-812","TAB:B","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1702.2","H-813","TAB:B","Harappa","2","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1703.2","H-814","TAB:B","Harappa","2","2","L/R","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1704.1","H-815","TAB:B","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1705.2","H-816","TAB:B","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1706.2","H-817","TAB:B","Harappa","2","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1707.2","H-818","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1708.1","H-819","TAB:B","Harappa","1","2","R/L","2","+520-240+","520;240","non_700_short_mark","","","240-520","orientation_audit_only_no_reading"
"1708.2","H-819","TAB:B","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1710.1","H-821","TAB:B","Harappa","1","2","L/R","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1711.1","H-822","TAB:B","Harappa","1","2","L/R","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1712.1","H-823","TAB:B","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1715.1","H-825","TAB:B","Harappa","1","2","R/L","2","+368-817+","368;817","non_700_short_mark","","","368-817","orientation_audit_only_no_reading"
"1716.1","H-827","TAB:B","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1719.2","H-833","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1720.2","H-834","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1723.2","H-837","TAB:B","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1724.2","H-838","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1725.1","H-839","TAB:B","Harappa","1","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1725.2","H-839","TAB:B","Harappa","2","2","R/L","2","+400-140+","400;140","non_700_short_mark","","","140-400","orientation_audit_only_no_reading"
"1732.2","H-846","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1733.2","H-847","TAB:B","Harappa","2","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1734.2","H-848","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1735.2","H-849","TAB:B","Harappa","2","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1736.2","H-850","TAB:B","Harappa","2","2","R/L","2","+032-700+","032;700","two_token_700_companion","032","700_last","032-700","orientation_audit_only_no_reading"
"1738.1","H-852","TAB:B","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1739.2","H-853","TAB:B","Harappa","2","2","R/L","2","+034-700+","034;700","two_token_700_companion","034","700_last","034-700","orientation_audit_only_no_reading"
"1740.2","H-854","TAB:B","Harappa","2","2","L/R","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1741.2","H-857","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1759.2","H-876","TAB:B","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1760.2","H-877","TAB:B","Harappa","2","3","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1773.1","H-891","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1774.2","H-892","TAB:I","Harappa","2","2","R/L","2","+034-700+","034;700","two_token_700_companion","034","700_last","034-700","orientation_audit_only_no_reading"
"1775.2","H-893","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1776.2","H-894","TAB:I","Harappa","2","2","R/L","2","+700-125+","700;125","two_token_700_companion","125","700_first","125-700","orientation_audit_only_no_reading"
"1782.2","H-900","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1788.2","H-906","TAB:I","Harappa","2","2","R/L","2","+151-229+","151;229","non_700_short_mark","","","151-229","orientation_audit_only_no_reading"
"1792.2","H-910","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"310.2","H-911","TAB:I","Harappa","2","2","R/L","2","+033-255+","033;255","non_700_short_mark","","","033-255","orientation_audit_only_no_reading"
"1794.2","H-914","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1796.2","H-916","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1797.1","H-917","TAB:I","Harappa","1","2","R/L","2","+690-687+","690;687","non_700_short_mark","","","687-690","orientation_audit_only_no_reading"
"1798.1","H-918","TAB:I","Harappa","1","2","R/L","2","+692-687+","692;687","non_700_short_mark","","","687-692","orientation_audit_only_no_reading"
"1799.1","H-919","TAB:I","Harappa","1","2","R/L","2","+690-687+","690;687","non_700_short_mark","","","687-690","orientation_audit_only_no_reading"
"1801.1","H-921","TAB:I","Harappa","1","2","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"1802.1","H-922","TAB:I","Harappa","1","2","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"1802.2","H-922","TAB:I","Harappa","2","2","R/L","2","+520-031+","520;031","non_700_short_mark","","","031-520","orientation_audit_only_no_reading"
"1803.1","H-923","TAB:I","Harappa","1","2","R/L","2","+861-003+","861;003","non_700_short_mark","","","003-861","orientation_audit_only_no_reading"
"1803.2","H-923","TAB:I","Harappa","2","2","R/L","2","+520-031+","520;031","non_700_short_mark","","","031-520","orientation_audit_only_no_reading"
"1804.2","H-924","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1805.2","H-925","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1806.2","H-926","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1807.1","H-927","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1807.2","H-927","TAB:I","Harappa","2","2","R/L","2","+368-900+","368;900","non_700_short_mark","","","368-900","orientation_audit_only_no_reading"
"1808.1","H-928","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1808.2","H-928","TAB:I","Harappa","2","2","R/L","2","+368-900+","368;900","non_700_short_mark","","","368-900","orientation_audit_only_no_reading"
"1809.1","H-929","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1809.2","H-929","TAB:I","Harappa","2","2","R/L","2","+368-900+","368;900","non_700_short_mark","","","368-900","orientation_audit_only_no_reading"
"1810.2","H-930","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1811.2","H-931","TAB:I","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1813.1","H-933","TAB:I","Harappa","1","2","R/L","2","+034-700+","034;700","two_token_700_companion","034","700_last","034-700","orientation_audit_only_no_reading"
"1814.1","H-934","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1815.2","H-935","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1816.2","H-936","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1818.2","H-938","TAB:I","Harappa","2","2","R/L","2","+034-700+","034;700","two_token_700_companion","034","700_last","034-700","orientation_audit_only_no_reading"
"1819.1","H-939","TAB:I","Harappa","1","2","L/R","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1822.2","H-942","TAB:I","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1823.2","H-943","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1824.2","H-944","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1825.1","H-945","TAB:I","Harappa","1","2","R/L","2","+400-234+","400;234","non_700_short_mark","","","234-400","orientation_audit_only_no_reading"
"1825.2","H-945","TAB:I","Harappa","2","2","R/L","2","+034-700+","034;700","two_token_700_companion","034","700_last","034-700","orientation_audit_only_no_reading"
"1826.1","H-946","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1826.2","H-946","TAB:I","Harappa","2","2","R/L","2","+400-234+","400;234","non_700_short_mark","","","234-400","orientation_audit_only_no_reading"
"1827.1","H-947","TAB:I","Harappa","1","2","R/L","2","+400-236+","400;236","non_700_short_mark","","","236-400","orientation_audit_only_no_reading"
"1827.2","H-947","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1828.2","H-948","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1829.1","H-949","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1829.2","H-949","TAB:I","Harappa","2","2","R/L","2","+151-229+","151;229","non_700_short_mark","","","151-229","orientation_audit_only_no_reading"
"1830.2","H-950","TAB:I","Harappa","2","2","R/L","2","+033-700+","033;700","two_token_700_companion","033","700_last","033-700","orientation_audit_only_no_reading"
"1831.2","H-951","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1832.1","H-952","TAB:I","Harappa","1","2","R/L","2","+740-564+","740;564","non_700_short_mark","","","564-740","orientation_audit_only_no_reading"
"1832.2","H-952","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1833.1","H-953","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1836.2","H-959","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1837.1","H-960","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1838.2","H-961","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1839.2","H-962","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1840.2","H-963","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1842.2","H-965","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1843.2","H-966","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1845.1","H-968","TAB:I","Harappa","1","2","L/R","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1846.1","H-969","TAB:B","Harappa","1","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1852.2","H-975","TAB:I","Harappa","2","2","R/L","2","+700-032+","700;032","two_token_700_companion","032","700_first","032-700","orientation_audit_only_no_reading"
"1853.1","H-976","TAB:I","Harappa","1","2","R/L","2","+400-137+","400;137","non_700_short_mark","","","137-400","orientation_audit_only_no_reading"
"1853.2","H-976","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1855.2","H-978","TAB:I","Harappa","2","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1856.1","H-979","TAB:I","Harappa","1","2","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1859.2","H-983","TAB:I","Harappa","2","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1861.1","H-985","TAB:I","Harappa","1","2","R/L","2","+700-034+","700;034","two_token_700_companion","034","700_first","034-700","orientation_audit_only_no_reading"
"1862.2","H-986","TAB:I","Harappa","2","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
"1863.2","H-987","TAB:I","Harappa","2","3","R/L","2","+700-033+","700;033","two_token_700_companion","033","700_first","033-700","orientation_audit_only_no_reading"
