checked_date,object,row_id,site,type,text,token_index,prev2,prev1,next1,next2,zero_role,terminal_after_000,continuation_after_000
2026-05-31,TY-106,3886.1,Tepe Yahya,POT:T:s,+002-095-000[,2,002,095,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,-:3887.1,3887.1,Unknown,SEAL:C,+000-603-091-190+,0,<START>,<START>,603,091,no_002_context,false,603 091 190
2026-05-31,-:3888.1,3888.1,Unknown,SEAL:CY,+090-055-000-132-032+,2,090,055,132,032,no_002_context,false,132 032
2026-05-31,-:3899.1,3899.1,Ur,SEAL:C,+000-000-004-090-350+,0,<START>,<START>,000,004,no_002_context,false,000 004 090 350
2026-05-31,-:3899.1,3899.1,Ur,SEAL:C,+000-000-004-090-350+,1,<START>,000,004,090,no_002_context,false,004 090 350
2026-05-31,-:3902.2,3902.2,Kanmer,IMPL,+931-000+,1,<START>,931,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1998,3904.1,Mohenjo-daro,POT:T:s,+146-000+,1,<START>,146,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1733,3910.1,Harappa,POT:T:s,+000-604[,0,<START>,<START>,604,<END>,no_002_context,false,604
2026-05-31,H-1960,3914.1,Harappa,TAB:B,+712-000[,1,<START>,712,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1023,3917.1,Harappa,SEAL:S,+232-000-000[,1,<START>,232,000,<END>,no_002_context,false,000
2026-05-31,H-1023,3917.1,Harappa,SEAL:S,+232-000-000[,2,232,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1031,3919.1,Harappa,SEAL:S,]000-090-000[,0,<START>,<START>,090,000,no_002_context,false,090 000
2026-05-31,H-1031,3919.1,Harappa,SEAL:S,]000-090-000[,2,000,090,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1035,3920.1,Harappa,SEAL:S,+400-435-000-632+,2,400,435,632,<END>,no_002_context,false,632
2026-05-31,H-1037,3922.1,Harappa,SEAL:S,+740-904-032-002-000+,4,032,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,H-1044,3923.1,Harappa,SEAL:S,+740-615-920-000[,3,615,920,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1079,3931.1,Harappa,SEAL:R,+740-390-590-002-000[,4,590,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,H-2269,3939.1,Harappa,POT:T:g,]530-000-003+,1,<START>,530,003,<END>,no_002_context,false,003
2026-05-31,H-2274,3940.1,Harappa,POT:T:g,+700-999-000[,2,700,999,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-2342,3941.1,Harappa,POT:T:g,]000-832-832+,0,<START>,<START>,832,832,no_002_context,false,832 832
2026-05-31,H-2363,3942.1,Harappa,POT:T:g,]000-353+,0,<START>,<START>,353,<END>,no_002_context,false,353
2026-05-31,H-2375,3944.1,Harappa,POT:T:g,+825-000[,1,<START>,825,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-2557,3946.1,Harappa,MISC,]000-298+,0,<START>,<START>,298,<END>,no_002_context,false,298
2026-05-31,H-1103,3964.1,Harappa,TAB:B,+400-202-000-220-000+,2,400,202,220,000,no_002_context,false,220 000
2026-05-31,H-1103,3964.1,Harappa,TAB:B,+400-202-000-220-000+,4,000,220,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1120,3968.1,Harappa,TAB:B,+740-000-000-705+,1,<START>,740,000,705,no_002_context,false,000 705
2026-05-31,H-1120,3968.1,Harappa,TAB:B,+740-000-000-705+,2,740,000,705,<END>,no_002_context,false,705
2026-05-31,H-1132,3972.1,Harappa,TAB:B,+740-482-000[,2,740,482,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1144,3977.1,Harappa,TAB:B,+000-000-590-000-000+,0,<START>,<START>,000,590,no_002_context,false,000 590 000 000
2026-05-31,H-1144,3977.1,Harappa,TAB:B,+000-000-590-000-000+,1,<START>,000,590,000,no_002_context,false,590 000 000
2026-05-31,H-1144,3977.1,Harappa,TAB:B,+000-000-590-000-000+,3,000,590,000,<END>,no_002_context,false,000
2026-05-31,H-1144,3977.1,Harappa,TAB:B,+000-000-590-000-000+,4,590,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1788,3989.1,Mohenjo-daro,SEAL:S,+000-220-032-002-817+,0,<START>,<START>,220,032,prefix_before_002_frame,false,220 032 002 817
2026-05-31,M-1840,3994.1,Mohenjo-daro,SEAL:S,+000-000-033-033+,0,<START>,<START>,000,033,no_002_context,false,000 033 033
2026-05-31,M-1840,3994.1,Mohenjo-daro,SEAL:S,+000-000-033-033+,1,<START>,000,033,033,no_002_context,false,033 033
2026-05-31,M-1866,3998.1,Mohenjo-daro,SEAL:S,+000-233-743-000+,0,<START>,<START>,233,743,no_002_context,false,233 743 000
2026-05-31,M-1866,3998.1,Mohenjo-daro,SEAL:S,+000-233-743-000+,3,233,743,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1878,4000.1,Mohenjo-daro,SEAL:S,+740-000-031-000-820+,1,<START>,740,031,000,no_002_context,false,031 000 820
2026-05-31,M-1878,4000.1,Mohenjo-daro,SEAL:S,+740-000-031-000-820+,3,000,031,820,<END>,no_002_context,false,820
2026-05-31,M-1959,4006.1,Mohenjo-daro,SEAL:R,+740-100-000-002-820+,2,740,100,002,820,prefix_before_002_frame,false,002 820
2026-05-31,M-1991,4017.1,Mohenjo-daro,SEAL:R,+000-740-227-220-000[,0,<START>,<START>,740,227,no_002_context,false,740 227 220 000
2026-05-31,M-1991,4017.1,Mohenjo-daro,SEAL:R,+000-740-227-220-000[,4,227,220,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1995,4018.1,Mohenjo-daro,SEAL,]000-220-832-002-000-000[,0,<START>,<START>,220,832,prefix_before_002_frame,false,220 832 002 000 000
2026-05-31,M-1995,4018.1,Mohenjo-daro,SEAL,]000-220-832-002-000-000[,4,832,002,000,<END>,head_slot_after_002,false,000
2026-05-31,M-1995,4018.1,Mohenjo-daro,SEAL,]000-220-832-002-000-000[,5,002,000,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,M-2045,4024.1,Mohenjo-daro,TAB:C,+740-752-000-503+,2,740,752,503,<END>,no_002_context,false,503
2026-05-31,M-2047,4026.1,Mohenjo-daro,TAB:C,+420-000+,1,<START>,420,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-2048,4027.1,Mohenjo-daro,TAB:C,+407-061-845-000-000+,3,061,845,000,<END>,no_002_context,false,000
2026-05-31,M-2048,4027.1,Mohenjo-daro,TAB:C,+407-061-845-000-000+,4,845,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-2049,4028.1,Mohenjo-daro,TAB:C,+000-142-597-032-905+,0,<START>,<START>,142,597,no_002_context,false,142 597 032 905
2026-05-31,M-2087,4034.1,Mohenjo-daro,ROD,+820-000-032-740-904-002-861+,1,<START>,820,032,740,prefix_before_002_frame,false,032 740 904 002 861
2026-05-31,M-2096,4035.1,Mohenjo-daro,ROD,+000-035-032+,0,<START>,<START>,035,032,no_002_context,false,035 032
2026-05-31,M-2100,4038.1,Mohenjo-daro,ROD,+018-000+,1,<START>,018,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-2103,4041.1,Mohenjo-daro,ROD,+400-740-760-000-000+,3,740,760,000,<END>,no_002_context,false,000
2026-05-31,M-2103,4041.1,Mohenjo-daro,ROD,+400-740-760-000-000+,4,760,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-2111,4044.1,Mohenjo-daro,ROD,+400-000-220-415+,1,<START>,400,220,415,no_002_context,false,220 415
2026-05-31,M-2112,4045.1,Mohenjo-daro,ROD,+000-000-095-550-003-002-000+,0,<START>,<START>,000,095,prefix_before_002_frame,false,000 095 550 003 002 000
2026-05-31,M-2112,4045.1,Mohenjo-daro,ROD,+000-000-095-550-003-002-000+,1,<START>,000,095,550,prefix_before_002_frame,false,095 550 003 002 000
2026-05-31,M-2112,4045.1,Mohenjo-daro,ROD,+000-000-095-550-003-002-000+,6,003,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,H-1180,4053.1,Harappa,TAB:I,]000-255[,0,<START>,<START>,255,<END>,no_002_context,false,255
2026-05-31,H-1185,4055.2,Harappa,TAB:I,]171-000[,1,<START>,171,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1194,4057.1,Harappa,TAB:I,]617-000[,1,<START>,617,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1261,4063.1,Harappa,TAB:I,]000-840-000+,0,<START>,<START>,840,000,no_002_context,false,840 000
2026-05-31,H-1261,4063.1,Harappa,TAB:I,]000-840-000+,2,000,840,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1270,4066.1,Harappa,TAB:I,+368-000+,1,<START>,368,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1291,4071.1,Harappa,TAB:I,]000-390-590[,0,<START>,<START>,390,590,no_002_context,false,390 590
2026-05-31,H-1305,4078.1,Harappa,TAB:I,+400-000-705+,1,<START>,400,705,<END>,no_002_context,false,705
2026-05-31,H-1356,4091.1,Harappa,TAB:I,+740-690-000-000+,2,740,690,000,<END>,no_002_context,false,000
2026-05-31,H-1356,4091.1,Harappa,TAB:I,+740-690-000-000+,3,690,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1365,4095.1,Harappa,POT:T:g,+000-999-000-367-000[,0,<START>,<START>,999,000,no_002_context,false,999 000 367 000
2026-05-31,H-1365,4095.1,Harappa,POT:T:g,+000-999-000-367-000[,2,000,999,367,000,no_002_context,false,367 000
2026-05-31,H-1365,4095.1,Harappa,POT:T:g,+000-999-000-367-000[,4,000,367,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1366,4096.1,Harappa,POT:T:g,]140-000-999-405-090[,1,<START>,140,999,405,no_002_context,false,999 405 090
2026-05-31,H-1405,4110.1,Harappa,POT:T:g,]000-291-740[,0,<START>,<START>,291,740,no_002_context,false,291 740
2026-05-31,H-1409,4112.1,Harappa,POT:T:g,+740-406-000[,2,740,406,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1414,4114.1,Harappa,POT:T:g,+405-070-000[,2,405,070,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1444,4121.1,Harappa,POT:T:g,]000-407[,0,<START>,<START>,407,<END>,no_002_context,false,407
2026-05-31,H-1455,4123.1,Harappa,POT:T:g,+480-000[,1,<START>,480,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1520,4143.1,Harappa,IMPL,+000-000-368-999-645-003-900+,0,<START>,<START>,000,368,no_002_context,false,000 368 999 645 003 900
2026-05-31,H-1520,4143.1,Harappa,IMPL,+000-000-368-999-645-003-900+,1,<START>,000,368,999,no_002_context,false,368 999 645 003 900
2026-05-31,H-1503,4145.1,Harappa,MISC,+645-000[,1,<START>,645,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4148.1,4148.1,Rakhigarhi,SEAL:S,+740-690-435-255-002-267-000-033+,6,002,267,033,<END>,x_slot_after_002_head,false,033
2026-05-31,-:4150.1,4150.1,Dholavira,SEAL,+740-760-000-000[,2,740,760,000,<END>,no_002_context,false,000
2026-05-31,-:4150.1,4150.1,Dholavira,SEAL,+740-760-000-000[,3,760,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4151.1,4151.1,Dholavira,SEAL:S,+455-861-000-000-033+,2,455,861,000,033,no_002_context,false,000 033
2026-05-31,-:4151.1,4151.1,Dholavira,SEAL:S,+455-861-000-000-033+,3,861,000,033,<END>,no_002_context,false,033
2026-05-31,H-2589,4152.1,Harappa,MISC,+000-165-832-000+,0,<START>,<START>,165,832,no_002_context,false,165 832 000
2026-05-31,H-2589,4152.1,Harappa,MISC,+000-165-832-000+,3,165,832,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4314.1,4314.1,Dholavira,TAG,+520-000-002-820+,1,<START>,520,002,820,prefix_before_002_frame,false,002 820
2026-05-31,-:4157.1,4157.1,Dholavira,TAG,+326-000[,1,<START>,326,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4163.1,4163.1,Dholavira,SEAL:S,+400-125-000+,2,400,125,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4168.1,4168.1,Dholavira,SEAL:R,+840-527-002-000+,3,527,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,-:4169.1,4169.1,Dholavira,SEAL,+031-055-000[,2,031,055,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4170.1,4170.1,Dholavira,TAB:I,]000-520-220-032+,0,<START>,<START>,520,220,no_002_context,false,520 220 032
2026-05-31,-:4171.1,4171.1,Dholavira,SEAL:S,]000-000-000-032-840-000+,0,<START>,<START>,000,000,no_002_context,false,000 000 032 840 000
2026-05-31,-:4171.1,4171.1,Dholavira,SEAL:S,]000-000-000-032-840-000+,1,<START>,000,000,032,no_002_context,false,000 032 840 000
2026-05-31,-:4171.1,4171.1,Dholavira,SEAL:S,]000-000-000-032-840-000+,2,000,000,032,840,no_002_context,false,032 840 000
2026-05-31,-:4171.1,4171.1,Dholavira,SEAL:S,]000-000-000-032-840-000+,5,032,840,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4174.1,4174.1,Salut,TAG,+921-000[,1,<START>,921,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4176.1,4176.1,Dholavira,SEAL:S,+148-632-031-741-000+,4,031,741,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4177.1,4177.1,Dholavira,SEAL:S,+520-233-803-060-001-031-905-032-000+,8,905,032,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4180.1,4180.1,Dholavira,SEAL:S,+390-006-000[,2,390,006,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4185.1,4185.1,Dholavira,SEAL:S,+000-000-000-740-000+,0,<START>,<START>,000,000,no_002_context,false,000 000 740 000
2026-05-31,-:4185.1,4185.1,Dholavira,SEAL:S,+000-000-000-740-000+,1,<START>,000,000,740,no_002_context,false,000 740 000
2026-05-31,-:4185.1,4185.1,Dholavira,SEAL:S,+000-000-000-740-000+,2,000,000,740,000,no_002_context,false,740 000
2026-05-31,-:4185.1,4185.1,Dholavira,SEAL:S,+000-000-000-740-000+,4,000,740,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5248.1,5248.1,Lakhanjo-daro,POT:T:g,]000-861+,0,<START>,<START>,861,<END>,no_002_context,false,861
2026-05-31,-:4189.1,4189.1,Dholavira,SEAL:S,+400-392-631-000+,3,392,631,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4191.1,4191.1,Dholavira,SEAL,]740-760-382/000-740-220-000[,3,760,382,740,220,no_002_context,false,740 220 000
2026-05-31,-:4191.1,4191.1,Dholavira,SEAL,]740-760-382/000-740-220-000[,6,740,220,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4192.1,4192.1,Dholavira,SEAL:S,+740-000-000-235+,1,<START>,740,000,235,no_002_context,false,000 235
2026-05-31,-:4192.1,4192.1,Dholavira,SEAL:S,+740-000-000-235+,2,740,000,235,<END>,no_002_context,false,235
2026-05-31,-:4197.1,4197.1,Dholavira,SEAL:R,+001-000-000-832-904-002-817+,1,<START>,001,000,832,prefix_before_002_frame,false,000 832 904 002 817
2026-05-31,-:4197.1,4197.1,Dholavira,SEAL:R,+001-000-000-832-904-002-817+,2,001,000,832,904,prefix_before_002_frame,false,832 904 002 817
2026-05-31,-:4204.1,4204.1,Dholavira,SEAL,]611-000[,1,<START>,611,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4205.1,4205.1,Dholavira,SEAL:S,+740-740-000-742+,2,740,740,742,<END>,no_002_context,false,742
2026-05-31,-:4206.1,4206.1,Dholavira,SEAL,+595-134-000[,2,595,134,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4212.1,4212.1,Dholavira,SEAL:S,+001-111-000+,2,001,111,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4213.1,4213.1,Dholavira,SEAL:S,+151-740-000[,2,151,740,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4215.1,4215.1,Dholavira,SEAL:S,]267-125-000[,2,267,125,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4216.1,4216.1,Dholavira,SEAL:S,+520-000-235+,1,<START>,520,235,<END>,no_002_context,false,235
2026-05-31,-:4218.1,4218.1,Dholavira,SEAL:S,]000-350-125-812-033+,0,<START>,<START>,350,125,no_002_context,false,350 125 812 033
2026-05-31,-:4219.1,4219.1,Dholavira,SEAL:S,+032-820-000-900+,2,032,820,900,<END>,no_002_context,false,900
2026-05-31,-:4222.1,4222.1,Dholavira,SEAL:S,]000-615-000[,0,<START>,<START>,615,000,no_002_context,false,615 000
2026-05-31,-:4222.1,4222.1,Dholavira,SEAL:S,]000-615-000[,2,000,615,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4228.1,4228.1,Dholavira,SEAL:S,+740-000-000-000-590+,1,<START>,740,000,000,no_002_context,false,000 000 590
2026-05-31,-:4228.1,4228.1,Dholavira,SEAL:S,+740-000-000-000-590+,2,740,000,000,590,no_002_context,false,000 590
2026-05-31,-:4228.1,4228.1,Dholavira,SEAL:S,+740-000-000-000-590+,3,000,000,590,<END>,no_002_context,false,590
2026-05-31,-:4231.1,4231.1,Dholavira,SEAL:S,+000-798-701+,0,<START>,<START>,798,701,no_002_context,false,798 701
2026-05-31,-:4233.1,4233.1,Dholavira,SEAL:S,+423-003-031-005-130-090-000[,6,130,090,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4238.1,4238.1,Dholavira,SEAL:S,]000-000-032+,0,<START>,<START>,000,032,no_002_context,false,000 032
2026-05-31,-:4238.1,4238.1,Dholavira,SEAL:S,]000-000-032+,1,<START>,000,032,<END>,no_002_context,false,032
2026-05-31,-:4241.1,4241.1,Dholavira,SEAL,]000-740-798-000[,0,<START>,<START>,740,798,no_002_context,false,740 798 000
2026-05-31,-:4241.1,4241.1,Dholavira,SEAL,]000-740-798-000[,3,740,798,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4247.1,4247.1,Dholavira,SEAL:C,+806-091-001-368-255-000+,5,368,255,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4249.1,4249.1,Dholavira,SEAL:S,+705-000-000+,1,<START>,705,000,<END>,no_002_context,false,000
2026-05-31,-:4249.1,4249.1,Dholavira,SEAL:S,+705-000-000+,2,705,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4251.1,4251.1,Dholavira,SEAL:S,+255-014-000+,2,255,014,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4252.1,4252.1,Dholavira,SEAL:S,+740-760-175-002-000[,4,175,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,-:4253.1,4253.1,Dholavira,SEAL:S,]000-572-090+,0,<START>,<START>,572,090,no_002_context,false,572 090
2026-05-31,-:4256.1,4256.1,Dholavira,TAB:I,+236-231-000[,2,236,231,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4257.1,4257.1,Dholavira,SEAL:R,]000-091+,0,<START>,<START>,091,<END>,no_002_context,false,091
2026-05-31,-:4259.1,4259.1,Dholavira,SEAL,]000-625-000+,0,<START>,<START>,625,000,no_002_context,false,625 000
2026-05-31,-:4259.1,4259.1,Dholavira,SEAL,]000-625-000+,2,000,625,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4261.1,4261.1,Dholavira,TAB:I,]000-625+,0,<START>,<START>,625,<END>,no_002_context,false,625
2026-05-31,-:4263.1,4263.1,Dholavira,SEAL:R,+520-095-000[,2,520,095,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4264.1,4264.1,Dholavira,SEAL:R,]000-590-820-033+,0,<START>,<START>,590,820,no_002_context,false,590 820 033
2026-05-31,-:4265.1,4265.1,Dholavira,SEAL:R,]000-001-740-798-235+,0,<START>,<START>,001,740,no_002_context,false,001 740 798 235
2026-05-31,-:4271.1,4271.1,Dholavira,SEAL:R,+365-820-000[,2,365,820,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4280.1,4280.1,Dholavira,SEAL:R,]000-125-001-742+,0,<START>,<START>,125,001,no_002_context,false,125 001 742
2026-05-31,-:4281.1,4281.1,Dholavira,TAB:I,+032-820-000[,2,032,820,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4282.1,4282.1,Dholavira,TAB:I,]031-000-590+,1,<START>,031,590,<END>,no_002_context,false,590
2026-05-31,-:4288.1,4288.1,Dholavira,TAG,]000-892-000[,0,<START>,<START>,892,000,no_002_context,false,892 000
2026-05-31,-:4288.1,4288.1,Dholavira,TAG,]000-892-000[,2,000,892,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4289.1,4289.1,Dholavira,TAG,+000-000-000-220-240[,0,<START>,<START>,000,000,no_002_context,false,000 000 220 240
2026-05-31,-:4289.1,4289.1,Dholavira,TAG,+000-000-000-220-240[,1,<START>,000,000,220,no_002_context,false,000 220 240
2026-05-31,-:4289.1,4289.1,Dholavira,TAG,+000-000-000-220-240[,2,000,000,220,240,no_002_context,false,220 240
2026-05-31,-:4296.1,4296.1,Dholavira,TAG,]365-000[,1,<START>,365,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4298.1,4298.1,Dholavira,TAG,]220-000-002-000[,1,<START>,220,002,000,prefix_before_002_frame,false,002 000
2026-05-31,-:4298.1,4298.1,Dholavira,TAG,]220-000-002-000[,3,000,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,-:4299.1,4299.1,Dholavira,TAG,+368-900-000-741-000+,2,368,900,741,000,no_002_context,false,741 000
2026-05-31,-:4299.1,4299.1,Dholavira,TAG,+368-900-000-741-000+,4,000,741,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4304.1,4304.1,Dholavira,TAG,]000-840-552+,0,<START>,<START>,840,552,no_002_context,false,840 552
2026-05-31,-:4304.2,4304.2,Dholavira,TAG,+000-032-515+,0,<START>,<START>,032,515,no_002_context,false,032 515
2026-05-31,-:4307.1,4307.1,Dholavira,TAG,+000-000-700-617-740[,0,<START>,<START>,000,700,no_002_context,false,000 700 617 740
2026-05-31,-:4307.1,4307.1,Dholavira,TAG,+000-000-700-617-740[,1,<START>,000,700,617,no_002_context,false,700 617 740
2026-05-31,-:4312.1,4312.1,Dholavira,TAG,]000-229-705-906+,0,<START>,<START>,229,705,no_002_context,false,229 705 906
2026-05-31,-:4314.2,4314.2,Dholavira,TAG,+520-000-002-000+,1,<START>,520,002,000,prefix_before_002_frame,false,002 000
2026-05-31,-:4314.2,4314.2,Dholavira,TAG,+520-000-002-000+,3,000,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,-:4325.1,4325.1,Dholavira,SEAL:S,+520-000-000-000[,1,<START>,520,000,000,no_002_context,false,000 000
2026-05-31,-:4325.1,4325.1,Dholavira,SEAL:S,+520-000-000-000[,2,520,000,000,<END>,no_002_context,false,000
2026-05-31,-:4325.1,4325.1,Dholavira,SEAL:S,+520-000-000-000[,3,000,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4330.1,4330.1,Dholavira,TAG,]000-705-906-550+,0,<START>,<START>,705,906,no_002_context,false,705 906 550
2026-05-31,-:4331.1,4331.1,Dholavira,TAG,+090-740-055-000[,3,740,055,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4332.2,4332.2,Dholavira,TAG,+000-740-055-000[,0,<START>,<START>,740,055,no_002_context,false,740 055 000
2026-05-31,-:4332.2,4332.2,Dholavira,TAG,+000-740-055-000[,3,740,055,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4333.1,4333.1,Dholavira,TAG,+740-585-000[,2,740,585,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4335.2,4335.2,Dholavira,TAG:PC,+740-032-840-220-000[,4,840,220,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4342.1,4342.1,Dholavira,TAG,]000-000-700-000[,0,<START>,<START>,000,700,no_002_context,false,000 700 000
2026-05-31,-:4342.1,4342.1,Dholavira,TAG,]000-000-700-000[,1,<START>,000,700,000,no_002_context,false,700 000
2026-05-31,-:4342.1,4342.1,Dholavira,TAG,]000-000-700-000[,3,000,700,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4344.1,4344.1,Dholavira,TAG,]240-002-031-000[,3,002,031,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,-:4345.1,4345.1,Dholavira,TAG,+000-705-002-861+,0,<START>,<START>,705,002,prefix_before_002_frame,false,705 002 861
2026-05-31,-:4346.1,4346.1,Dholavira,TAG,]000-032-840-002-000+,0,<START>,<START>,032,840,prefix_before_002_frame,false,032 840 002 000
2026-05-31,-:4346.1,4346.1,Dholavira,TAG,]000-032-840-002-000+,4,840,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,-:4347.1,4347.1,Dholavira,TAG,]000-803-740-000[,0,<START>,<START>,803,740,no_002_context,false,803 740 000
2026-05-31,-:4347.1,4347.1,Dholavira,TAG,]000-803-740-000[,3,803,740,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4348.1,4348.1,Dholavira,TAG,]740-142-000-002-861-390[,2,740,142,002,861,prefix_before_002_frame,false,002 861 390
2026-05-31,-:4349.1,4349.1,Dholavira,TAG,]000-100-001-832[,0,<START>,<START>,100,001,no_002_context,false,100 001 832
2026-05-31,-:4354.1,4354.1,Dholavira,TAG,]000-741-000-000+,0,<START>,<START>,741,000,no_002_context,false,741 000 000
2026-05-31,-:4354.1,4354.1,Dholavira,TAG,]000-741-000-000+,2,000,741,000,<END>,no_002_context,false,000
2026-05-31,-:4354.1,4354.1,Dholavira,TAG,]000-741-000-000+,3,741,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4355.1,4355.1,Dholavira,TAG,]803-000[,1,<START>,803,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4356.1,4356.1,Dholavira,TAG,]630-000[,1,<START>,630,<END>,<END>,no_002_context,true,<END>
2026-05-31,L-176,5507.1,Lothal,TAG,+000-032-000[,0,<START>,<START>,032,000,no_002_context,false,032 000
2026-05-31,L-176,5507.1,Lothal,TAG,+000-032-000[,2,000,032,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:4358.1,4358.1,Dholavira,TAG,+000-575[,0,<START>,<START>,575,<END>,no_002_context,false,575
2026-05-31,-:4360.1,4360.1,Dholavira,TAG,]000-317-000+,0,<START>,<START>,317,000,no_002_context,false,317 000
2026-05-31,-:4360.1,4360.1,Dholavira,TAG,]000-317-000+,2,000,317,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-422,4435.1,Harappa,SEAL:S,]615-000-000+,1,<START>,615,000,<END>,no_002_context,false,000
2026-05-31,H-422,4435.1,Harappa,SEAL:S,]615-000-000+,2,615,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5554.1,5554.1,Shikarpur,POT:T:g,]000-590[,0,<START>,<START>,590,<END>,no_002_context,false,590
2026-05-31,H-1118,4524.1,Harappa,TAB:I,]000-105+,0,<START>,<START>,105,<END>,no_002_context,false,105
2026-05-31,H-1292,4575.1,Harappa,TAB:I,]740-000-390-520[,1,<START>,740,390,520,no_002_context,false,390 520
2026-05-31,M-689,4927.1,Mohenjo-daro,SEAL:S,]035-000[,1,<START>,035,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1487,5146.1,Mohenjo-daro,TAB:C,+000-000-033-000+,0,<START>,<START>,000,033,no_002_context,false,000 033 000
2026-05-31,M-1487,5146.1,Mohenjo-daro,TAB:C,+000-000-033-000+,1,<START>,000,033,000,no_002_context,false,033 000
2026-05-31,M-1487,5146.1,Mohenjo-daro,TAB:C,+000-000-033-000+,3,000,033,<END>,<END>,no_002_context,true,<END>
