"control","planted_structure","iteration","scope","coverage_fraction","rows","tokens","unique_signs","label_symmetry_log2_bits","context_equiv_log2_bits","context_equiv_class_count","context_equiv_signs","largest_context_equiv_class","profile_singleton_share","masked_tokens","masked_sampled","masked_top1_accuracy","masked_top5_accuracy","masked_mean_rank","masked_mrr","masked_mean_true_probability","masked_mean_entropy_bits","masked_mean_effective_candidates","masked_mean_mass90_candidates","context_equiv_examples"
"global_token_shuffle","pure_noise_matched_unigram_and_length","47","forger_null","0.5","899","4037","426","3112.09159589","2","2","4","2","0.990610329","1200","true","0.108333333","0.23","66.404166667","0.185436691","0.079687275","2.545964884","13.908164788","35.119166667","084 863; 094 791"
"global_token_shuffle","pure_noise_matched_unigram_and_length","48","forger_null","0.5","899","4037","426","3112.09159589","3","3","6","2","0.985915493","1200","true","0.1025","0.234166667","67.198333333","0.182800774","0.078441359","2.599805915","14.927855215","36.778333333","119 506; 734 862; 761 870"
"global_token_shuffle","pure_noise_matched_unigram_and_length","49","forger_null","0.5","899","4037","426","3112.09159589","4.584962501","3","7","3","0.983568075","1200","true","0.1","0.2125","66.993333333","0.175278532","0.071810054","2.620832885","14.563746327","35.523333333","411 474 843; 041 830; 082 678"
"global_token_shuffle","pure_noise_matched_unigram_and_length","50","forger_null","0.5","899","4037","426","3112.09159589","4","4","8","2","0.981220657","1200","true","0.090833333","0.22","73.748333333","0.168268143","0.067704659","2.637466631","14.498480263","36.224166667","094 635; 127 276; 179 570; 825 930"
"global_token_shuffle","pure_noise_matched_unigram_and_length","51","forger_null","0.5","899","4037","426","3112.09159589","7.584962501","6","13","3","0.969483568","1200","true","0.106666667","0.216666667","67.2475","0.177326932","0.077013828","2.569713248","15.135550636","36.096666667","084 422 678; 389 443; 410 863; 421 783; 474 627; 573 825"
"global_token_shuffle","pure_noise_matched_unigram_and_length","52","forger_null","0.5","899","4037","426","3112.09159589","4.584962501","3","7","3","0.983568075","1200","true","0.094166667","0.215","69.310833333","0.171117028","0.072686807","2.533473206","13.516908236","34.5125","012 473 767; 041 815; 363 825"
"global_token_shuffle","pure_noise_matched_unigram_and_length","53","forger_null","0.5","899","4037","426","3112.09159589","7.584962501","6","13","3","0.969483568","1200","true","0.108333333","0.225833333","65.424166667","0.184633518","0.07859599","2.706859147","15.922299336","39.348333333","363 392 914; 067 493; 127 744; 402 521; 422 620; 778 918"
"global_token_shuffle","pure_noise_matched_unigram_and_length","54","forger_null","0.5","899","4037","426","3112.09159589","2","2","4","2","0.990610329","1200","true","0.083333333","0.223333333","71.861666667","0.165305337","0.068906151","2.568027956","14.18791144","36.393333333","066 571; 192 443"
"global_token_shuffle","pure_noise_matched_unigram_and_length","55","forger_null","0.5","899","4037","426","3112.09159589","10.169925001","7","16","3","0.962441315","1200","true","0.104166667","0.221666667","71.520833333","0.179190358","0.077386512","2.574494326","14.439514657","37.189166667","066 870 879; 402 513 678; 025 922; 082 417; 127 136; 473 687"
"global_token_shuffle","pure_noise_matched_unigram_and_length","56","forger_null","0.5","899","4037","426","3112.09159589","9.169925001","4","11","4","0.974178404","1200","true","0.095833333","0.2125","68.369166667","0.171988712","0.071236446","2.548272999","13.933059487","34.465","506 693 718 825; 561 764 898; 597 833; 778 918"
"global_token_shuffle","pure_noise_matched_unigram_and_length","57","forger_null","0.5","899","4037","426","3112.09159589","7.584962501","6","13","3","0.969483568","1200","true","0.11","0.223333333","70.8325","0.183446339","0.07840785","2.591735213","14.649166866","37.285","192 423 767; 006 577; 127 678; 152 155; 304 643; 363 815"
"global_token_shuffle","pure_noise_matched_unigram_and_length","58","forger_null","0.5","899","4037","426","3112.09159589","5","5","10","2","0.976525822","1200","true","0.114166667","0.2275","70.788333333","0.185294191","0.086282847","2.566133083","15.25873024","35.966666667","025 940; 200 778; 412 862; 429 681; 764 901"
"global_token_shuffle","pure_noise_matched_unigram_and_length","59","forger_null","0.5","899","4037","426","3112.09159589","6","6","12","2","0.971830986","1200","true","0.104166667","0.225833333","72.384166667","0.180087476","0.072127505","2.678295372","16.674558398","39.686666667","096 506; 277 764; 402 830; 410 493; 474 601; 627 912"
"global_token_shuffle","pure_noise_matched_unigram_and_length","60","forger_null","0.5","899","4037","426","3112.09159589","3","3","6","2","0.985915493","1200","true","0.093333333","0.2125","72.386666667","0.16771746","0.068871591","2.564573764","14.178727611","36.728333333","200 560; 474 825; 601 797"
"global_token_shuffle","pure_noise_matched_unigram_and_length","61","forger_null","0.5","899","4037","426","3112.09159589","7.584962501","6","13","3","0.969483568","1200","true","0.100833333","0.218333333","69.978333333","0.173611768","0.073681381","2.668449102","16.400823998","40.820833333","179 712 930; 203 286; 266 291; 280 778; 474 862; 571 912"
"global_token_shuffle","pure_noise_matched_unigram_and_length","62","forger_null","0.5","899","4037","426","3112.09159589","3","3","6","2","0.985915493","1200","true","0.100833333","0.229166667","71.704166667","0.180857649","0.077461589","2.581069411","14.141443569","35.739166667","025 383; 192 914; 759 797"
"global_token_shuffle","pure_noise_matched_unigram_and_length","63","forger_null","0.5","899","4037","426","3112.09159589","3","3","6","2","0.985915493","1200","true","0.104166667","0.231666667","66.753333333","0.181893924","0.078248533","2.67809698","17.438531807","39.290833333","096 863; 152 578; 444 746"
"global_token_shuffle","pure_noise_matched_unigram_and_length","64","forger_null","0.5","899","4037","426","3112.09159589","6.584962501","5","11","3","0.974178404","1200","true","0.080833333","0.194166667","73.521666667","0.156635305","0.063271645","2.651000281","16.175063413","39.253333333","062 319 868; 067 443; 153 732; 375 791; 411 908"
"global_token_shuffle","pure_noise_matched_unigram_and_length","65","forger_null","0.5","899","4037","426","3112.09159589","3","3","6","2","0.985915493","1200","true","0.100833333","0.22","68.356666667","0.175687202","0.075369909","2.629806061","15.868319927","38.524166667","253 912; 560 694; 601 901"
"global_token_shuffle","pure_noise_matched_unigram_and_length","66","forger_null","0.5","899","4037","426","3112.09159589","2","2","4","2","0.990610329","1200","true","0.1025","0.210833333","71.035","0.171616666","0.073344144","2.594310864","14.052302607","36.2875","291 304; 412 601"
"global_token_shuffle","pure_noise_matched_unigram_and_length","67","forger_null","0.5","899","4037","426","3112.09159589","4","4","8","2","0.981220657","1200","true","0.12","0.219166667","65.38","0.190131365","0.086587124","2.537331553","14.398997362","36.13","119 890; 195 494; 268 901; 375 643"
"global_token_shuffle","pure_noise_matched_unigram_and_length","68","forger_null","0.5","899","4037","426","3112.09159589","5.584962501","4","9","3","0.978873239","1200","true","0.1025","0.216666667","74.059166667","0.174682266","0.075890042","2.64296991","14.622926906","36.9925","330 475 791; 351 863; 363 417; 521 868"
"global_token_shuffle","pure_noise_matched_unigram_and_length","69","forger_null","0.5","899","4037","426","3112.09159589","3","3","6","2","0.985915493","1200","true","0.106666667","0.223333333","71.323333333","0.180514074","0.079024603","2.628313125","15.036487768","37.659166667","028 940; 634 843; 795 815"
"global_token_shuffle","pure_noise_matched_unigram_and_length","70","forger_null","0.5","899","4037","426","3112.09159589","7","7","14","2","0.96713615","1200","true","0.099166667","0.2","73.6025","0.168268425","0.073820135","2.553144132","15.667914998","36.2625","066 596; 096 678; 155 761; 276 597; 286 627; 375 493"
"global_token_shuffle","pure_noise_matched_unigram_and_length","71","forger_null","0.5","899","4037","426","3112.09159589","6","6","12","2","0.971830986","1200","true","0.0875","0.205","69.6725","0.163584184","0.062365388","2.581517563","14.981026032","35.9875","006 443; 025 203; 067 389; 084 208; 155 410; 693 759"
"global_token_shuffle","pure_noise_matched_unigram_and_length","72","forger_null","0.5","899","4037","426","3112.09159589","7.169925001","4","10","3","0.976525822","1200","true","0.110833333","0.235833333","68.448333333","0.187185498","0.079635324","2.58560413","15.133893723","36.4925","253 429 795; 319 450 759; 179 195; 192 909"
"global_token_shuffle","pure_noise_matched_unigram_and_length","73","forger_null","0.5","899","4037","426","3112.09159589","5.584962501","2","6","4","0.985915493","1200","true","0.099166667","0.215833333","74.695833333","0.172779395","0.070571819","2.635170067","16.36640443","39.840833333","200 493 577 854; 443 825"
"global_token_shuffle","pure_noise_matched_unigram_and_length","74","forger_null","0.5","899","4037","426","3112.09159589","6.584962501","3","8","4","0.981220657","1200","true","0.096666667","0.226666667","67.325833333","0.175425877","0.073033956","2.587253104","14.836957869","35.875","136 277 422 863; 208 342; 363 410"
"global_token_shuffle","pure_noise_matched_unigram_and_length","75","forger_null","0.5","899","4037","426","3112.09159589","5","5","10","2","0.976525822","1200","true","0.096666667","0.211666667","72.145833333","0.170818945","0.071904894","2.567963225","14.562013442","35.675","069 132; 082 223; 098 890; 417 718; 707 822"
"global_token_shuffle","pure_noise_matched_unigram_and_length","76","forger_null","0.5","899","4037","426","3112.09159589","9.169925001","4","11","4","0.974178404","1200","true","0.111666667","0.234166667","71.125833333","0.182622019","0.077997124","2.615553292","16.36384139","39.913333333","243 336 689 759; 041 383 721; 308 635; 330 854"
"global_token_shuffle","pure_noise_matched_unigram_and_length","77","forger_null","0.5","899","4037","426","3112.09159589","6","6","12","2","0.971830986","1200","true","0.108333333","0.224166667","67.294166667","0.182087595","0.079441045","2.602061851","15.409830521","37.829166667","191 761; 243 573; 268 472; 308 389; 693 734; 868 902"
"global_token_shuffle","pure_noise_matched_unigram_and_length","78","forger_null","0.5","899","4037","426","3112.09159589","1","1","2","2","0.995305164","1200","true","0.098333333","0.213333333","69.941666667","0.173248925","0.072213001","2.644416197","13.504956573","35.59","042 389"
"global_token_shuffle","pure_noise_matched_unigram_and_length","79","forger_null","0.5","899","4037","426","3112.09159589","7","7","14","2","0.96713615","1200","true","0.094166667","0.214166667","69.991666667","0.172527204","0.065731041","2.590660874","13.346707053","34.280833333","082 830; 084 493; 096 570; 221 635; 253 678; 411 866"
"global_token_shuffle","pure_noise_matched_unigram_and_length","80","forger_null","0.5","899","4037","426","3112.09159589","2","2","4","2","0.990610329","1200","true","0.094166667","0.22","74.335833333","0.168157062","0.072993347","2.547552994","16.055203861","36.100833333","177 475; 577 640"
"global_token_shuffle","pure_noise_matched_unigram_and_length","81","forger_null","0.5","899","4037","426","3112.09159589","1","1","2","2","0.995305164","1200","true","0.105833333","0.209166667","73.150833333","0.175701476","0.074408444","2.634030711","16.536604006","39.590833333","570 956"
"global_token_shuffle","pure_noise_matched_unigram_and_length","82","forger_null","0.5","899","4037","426","3112.09159589","6","6","12","2","0.971830986","1200","true","0.1025","0.201666667","72.570833333","0.168458894","0.075990505","2.53147022","13.374183615","34.575","006 412; 027 203; 067 319; 116 493; 494 956; 560 876"
"global_token_shuffle","pure_noise_matched_unigram_and_length","83","forger_null","0.5","899","4037","426","3112.09159589","13.169925001","6","16","4","0.962441315","1200","true","0.099166667","0.2125","68.465833333","0.172561752","0.07291827","2.579722674","14.658026559","36.285833333","153 266 278 902; 521 596 627 863; 067 277; 082 136; 253 336; 513 597"
"global_token_shuffle","pure_noise_matched_unigram_and_length","84","forger_null","0.5","899","4037","426","3112.09159589","7.584962501","6","13","3","0.969483568","1200","true","0.114166667","0.210833333","70.135833333","0.18183307","0.082372832","2.621163574","15.94204474","38.804166667","116 243 909; 082 560; 122 319; 266 473; 291 866; 573 707"
"global_token_shuffle","pure_noise_matched_unigram_and_length","85","forger_null","0.5","899","4037","426","3112.09159589","4","4","8","2","0.981220657","1200","true","0.098333333","0.2225","72.770833333","0.175920587","0.074351217","2.623693331","15.742943602","38.905","025 764; 082 912; 421 732; 475 890"
"global_token_shuffle","pure_noise_matched_unigram_and_length","86","forger_null","0.5","899","4037","426","3112.09159589","13.339850003","7","18","3","0.957746479","1200","true","0.096666667","0.205833333","76.120833333","0.16622289","0.06668089","2.676348087","16.858297938","40.738333333","094 122 172; 203 208 866; 223 746 791; 600 863 879; 221 577; 253 479"
