"scope","leaveout_mode","block_policy","iteration","model","block_count","singleton_blocks","mutable_blocks","moved_labels","predictions","top1_accuracy","top2_accuracy","median_rank","subtype_032_top1","subtype_033_top1","subtype_034_top1","top1_gain_vs_frequency"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","123","dimensions","25","6","19","203","331","0.353474","0.734139","2","0.147059","0.448529","0.44086","-0.057402"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","123","side_context","25","6","19","203","331","0.383686","0.773414","2","0.117647","0.522059","0.473118","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","124","frequency","25","6","19","198","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","124","object","25","6","19","198","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","124","dimensions","25","6","19","198","331","0.407855","0.70997","2","0.205882","0.588235","0.365591","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","124","side_context","25","6","19","198","331","0.380665","0.767372","2","0.098039","0.492647","0.526882","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","125","frequency","25","6","19","209","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","125","object","25","6","19","209","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","125","dimensions","25","6","19","209","331","0.380665","0.770393","2","0.254902","0.477941","0.376344","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","125","side_context","25","6","19","209","331","0.356495","0.776435","2","0.098039","0.5","0.430108","-0.054381"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","126","frequency","25","6","19","187","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","126","object","25","6","19","187","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","126","dimensions","25","6","19","187","331","0.332326","0.649547","2","0.088235","0.433824","0.451613","-0.07855"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","126","side_context","25","6","19","187","331","0.374622","0.770393","2","0.078431","0.5","0.516129","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","127","frequency","25","6","19","189","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","127","object","25","6","19","189","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","127","dimensions","25","6","19","189","331","0.296073","0.755287","2","0.235294","0.316176","0.333333","-0.114804"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","127","side_context","25","6","19","189","331","0.36858","0.78852","2","0.078431","0.492647","0.505376","-0.042296"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","128","frequency","25","6","19","210","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","128","object","25","6","19","210","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","128","dimensions","25","6","19","210","331","0.389728","0.712991","2","0.323529","0.669118","0.053763","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","128","side_context","25","6","19","210","331","0.371601","0.770393","2","0.107843","0.507353","0.462366","-0.039275"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","129","frequency","25","6","19","200","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","129","object","25","6","19","200","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","129","dimensions","25","6","19","200","331","0.283988","0.661631","2","0.098039","0.551471","0.096774","-0.126888"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","129","side_context","25","6","19","200","331","0.383686","0.776435","2","0.098039","0.507353","0.516129","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","130","frequency","25","6","19","187","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","130","object","25","6","19","187","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","130","dimensions","25","6","19","187","331","0.36858","0.749245","2","0.254902","0.397059","0.451613","-0.042296"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","130","side_context","25","6","19","187","331","0.39577","0.76435","2","0.098039","0.507353","0.55914","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","131","frequency","25","6","19","193","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","131","object","25","6","19","193","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","131","dimensions","25","6","19","193","331","0.350453","0.728097","2","0.333333","0.463235","0.204301","-0.060423"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","131","side_context","25","6","19","193","331","0.401813","0.794562","2","0.078431","0.536765","0.55914","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","132","frequency","25","6","19","194","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","132","object","25","6","19","194","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","132","dimensions","25","6","19","194","331","0.401813","0.740181","2","0.176471","0.588235","0.376344","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","132","side_context","25","6","19","194","331","0.371601","0.767372","2","0.088235","0.492647","0.505376","-0.039275"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","133","frequency","25","6","19","191","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","133","object","25","6","19","191","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","133","dimensions","25","6","19","191","331","0.407855","0.758308","2","0.421569","0.308824","0.537634","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","133","side_context","25","6","19","191","331","0.383686","0.767372","2","0.088235","0.5","0.537634","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","134","frequency","25","6","19","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","134","object","25","6","19","208","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","134","dimensions","25","6","19","208","331","0.365559","0.722054","2","0.382353","0.492647","0.16129","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","134","side_context","25","6","19","208","331","0.374622","0.761329","2","0.068627","0.5","0.526882","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","135","frequency","25","6","19","207","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","135","object","25","6","19","207","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","135","dimensions","25","6","19","207","331","0.329305","0.63142","2","0.27451","0.529412","0.096774","-0.081571"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","135","side_context","25","6","19","207","331","0.365559","0.776435","2","0.127451","0.492647","0.44086","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","136","frequency","25","6","19","193","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","136","object","25","6","19","193","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","136","dimensions","25","6","19","193","331","0.380665","0.679758","2","0.303922","0.632353","0.096774","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","136","side_context","25","6","19","193","331","0.386707","0.76435","2","0.078431","0.5","0.55914","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","137","frequency","25","6","19","182","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","137","object","25","6","19","182","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","137","dimensions","25","6","19","182","331","0.407855","0.719033","2","0.431373","0.316176","0.516129","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","137","side_context","25","6","19","182","331","0.404834","0.78852","2","0.088235","0.544118","0.548387","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","138","frequency","25","6","19","204","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","138","object","25","6","19","204","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","138","dimensions","25","6","19","204","331","0.347432","0.691843","2","0.254902","0.352941","0.44086","-0.063444"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","138","side_context","25","6","19","204","331","0.386707","0.761329","2","0.068627","0.507353","0.55914","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","139","frequency","25","6","19","192","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","139","object","25","6","19","192","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","139","dimensions","25","6","19","192","331","0.435045","0.685801","2","0.137255","0.595588","0.526882","0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","139","side_context","25","6","19","192","331","0.386707","0.773414","2","0.088235","0.507353","0.537634","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","140","frequency","25","6","19","189","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","140","object","25","6","19","189","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","140","dimensions","25","6","19","189","331","0.468278","0.803625","2","0.401961","0.5","0.494624","0.057402"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","140","side_context","25","6","19","189","331","0.389728","0.776435","2","0.098039","0.514706","0.526882","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","141","frequency","25","6","19","207","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","141","object","25","6","19","207","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","141","dimensions","25","6","19","207","331","0.386707","0.722054","2","0.245098","0.617647","0.204301","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","141","side_context","25","6","19","207","331","0.380665","0.773414","2","0.088235","0.5","0.526882","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","142","frequency","25","6","19","192","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","142","object","25","6","19","192","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","142","dimensions","25","6","19","192","331","0.380665","0.706949","2","0.22549","0.470588","0.419355","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","142","side_context","25","6","19","192","331","0.380665","0.761329","2","0.098039","0.492647","0.526882","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","143","frequency","25","6","19","189","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","143","object","25","6","19","189","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","143","dimensions","25","6","19","189","331","0.377644","0.703927","2","0.45098","0.397059","0.268817","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","143","side_context","25","6","19","189","331","0.383686","0.767372","2","0.078431","0.507353","0.537634","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","144","frequency","25","6","19","194","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","144","object","25","6","19","194","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","144","dimensions","25","6","19","194","331","0.377644","0.712991","2","0.27451","0.477941","0.344086","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","144","side_context","25","6","19","194","331","0.377644","0.761329","2","0.098039","0.5","0.505376","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","145","frequency","25","6","19","181","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","145","object","25","6","19","181","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","145","dimensions","25","6","19","181","331","0.401813","0.740181","2","0.519608","0.426471","0.236559","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","145","side_context","25","6","19","181","331","0.383686","0.76435","2","0.107843","0.492647","0.526882","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","146","frequency","25","6","19","205","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","146","object","25","6","19","205","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","146","dimensions","25","6","19","205","331","0.356495","0.749245","2","0.303922","0.389706","0.365591","-0.054381"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","146","side_context","25","6","19","205","331","0.386707","0.770393","2","0.088235","0.507353","0.537634","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","147","frequency","25","6","19","179","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","147","object","25","6","19","179","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","147","dimensions","25","6","19","179","331","0.377644","0.722054","2","0.323529","0.345588","0.483871","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","147","side_context","25","6","19","179","331","0.422961","0.752266","2","0.205882","0.5","0.548387","0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","148","frequency","25","6","19","200","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","148","object","25","6","19","200","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","148","dimensions","25","6","19","200","331","0.356495","0.782477","2","0.372549","0.338235","0.365591","-0.054381"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","148","side_context","25","6","19","200","331","0.386707","0.776435","2","0.088235","0.507353","0.537634","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","149","frequency","25","6","19","199","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","149","object","25","6","19","199","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","149","dimensions","25","6","19","199","331","0.404834","0.734139","2","0.245098","0.514706","0.419355","-0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","149","side_context","25","6","19","199","331","0.398792","0.773414","2","0.098039","0.514706","0.55914","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","150","frequency","25","6","19","166","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","150","object","25","6","19","166","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","150","dimensions","25","6","19","166","331","0.39577","0.734139","2","0.147059","0.514706","0.494624","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","150","side_context","25","6","19","166","331","0.377644","0.770393","2","0.058824","0.507353","0.537634","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","151","frequency","25","6","19","204","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","151","object","25","6","19","204","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","151","dimensions","25","6","19","204","331","0.383686","0.779456","2","0.254902","0.485294","0.376344","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","151","side_context","25","6","19","204","331","0.383686","0.770393","2","0.107843","0.492647","0.526882","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","152","frequency","25","6","19","184","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","152","object","25","6","19","184","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","152","dimensions","25","6","19","184","331","0.359517","0.716012","2","0.215686","0.448529","0.387097","-0.05136"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","152","side_context","25","6","19","184","331","0.374622","0.761329","2","0.078431","0.5","0.516129","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","153","frequency","25","6","19","187","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","153","object","25","6","19","187","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","153","dimensions","25","6","19","187","331","0.36858","0.734139","2","0.45098","0.205882","0.516129","-0.042296"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","153","side_context","25","6","19","187","331","0.365559","0.767372","2","0.127451","0.5","0.430108","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","154","frequency","25","6","19","192","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","154","object","25","6","19","192","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","154","dimensions","25","6","19","192","331","0.314199","0.691843","2","0.186275","0.389706","0.344086","-0.096677"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","154","side_context","25","6","19","192","331","0.380665","0.773414","2","0.098039","0.492647","0.526882","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","155","frequency","25","6","19","205","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","155","object","25","6","19","205","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","155","dimensions","25","6","19","205","331","0.311178","0.703927","2","0.107843","0.544118","0.193548","-0.099698"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","155","side_context","25","6","19","205","331","0.380665","0.761329","2","0.078431","0.5","0.537634","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","156","frequency","25","6","19","195","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","156","object","25","6","19","195","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","156","dimensions","25","6","19","195","331","0.308157","0.752266","2","0.284314","0.301471","0.344086","-0.102719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","156","side_context","25","6","19","195","331","0.383686","0.755287","2","0.088235","0.5","0.537634","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","157","frequency","25","6","19","202","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","157","object","25","6","19","202","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","157","dimensions","25","6","19","202","331","0.314199","0.782477","2","0.323529","0.242647","0.408602","-0.096677"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","157","side_context","25","6","19","202","331","0.36858","0.770393","2","0.068627","0.5","0.505376","-0.042296"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","158","frequency","25","6","19","186","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","158","object","25","6","19","186","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","158","dimensions","25","6","19","186","331","0.389728","0.758308","2","0.372549","0.463235","0.301075","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","158","side_context","25","6","19","186","331","0.386707","0.770393","2","0.098039","0.5","0.537634","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","159","frequency","25","6","19","196","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","159","object","25","6","19","196","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","159","dimensions","25","6","19","196","331","0.389728","0.749245","2","0.264706","0.580882","0.247312","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","159","side_context","25","6","19","196","331","0.386707","0.767372","2","0.078431","0.507353","0.548387","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","160","frequency","25","6","19","183","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","160","object","25","6","19","183","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","160","dimensions","25","6","19","183","331","0.392749","0.685801","2","0.078431","0.610294","0.419355","-0.018127"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","160","side_context","25","6","19","183","331","0.386707","0.770393","2","0.088235","0.5","0.548387","-0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","161","frequency","25","6","19","198","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","161","object","25","6","19","198","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","161","dimensions","25","6","19","198","331","0.353474","0.73716","2","0.431373","0.375","0.236559","-0.057402"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","161","side_context","25","6","19","198","331","0.362538","0.767372","2","0.098039","0.5","0.451613","-0.048338"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","162","frequency","25","6","19","213","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","162","object","25","6","19","213","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","162","dimensions","25","6","19","213","331","0.398792","0.700906","2","0.156863","0.580882","0.397849","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","162","side_context","25","6","19","213","331","0.380665","0.770393","2","0.078431","0.507353","0.526882","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","163","frequency","25","6","19","197","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","163","object","25","6","19","197","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","163","dimensions","25","6","19","197","331","0.350453","0.776435","2","0.107843","0.551471","0.322581","-0.060423"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","163","side_context","25","6","19","197","331","0.365559","0.767372","2","0.088235","0.507353","0.462366","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","164","frequency","25","6","19","201","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","164","object","25","6","19","201","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","164","dimensions","25","6","19","201","331","0.39577","0.694864","2","0.176471","0.705882","0.182796","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","164","side_context","25","6","19","201","331","0.374622","0.767372","2","0.117647","0.5","0.473118","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","165","frequency","25","6","19","199","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","165","object","25","6","19","199","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","165","dimensions","25","6","19","199","331","0.356495","0.700906","2","0.156863","0.529412","0.322581","-0.054381"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","165","side_context","25","6","19","199","331","0.377644","0.770393","2","0.068627","0.514706","0.516129","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","166","frequency","25","6","19","186","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","166","object","25","6","19","186","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","166","dimensions","25","6","19","186","331","0.377644","0.70997","2","0.137255","0.514706","0.44086","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","166","side_context","25","6","19","186","331","0.416918","0.746224","2","0.215686","0.492647","0.526882","0.006042"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","167","frequency","25","6","19","195","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","167","object","25","6","19","195","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","167","dimensions","25","6","19","195","331","0.338369","0.779456","2","0.382353","0.301471","0.344086","-0.072508"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","167","side_context","25","6","19","195","331","0.377644","0.76435","2","0.078431","0.492647","0.537634","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","168","frequency","25","6","19","194","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","168","object","25","6","19","194","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","168","dimensions","25","6","19","194","331","0.335347","0.749245","2","0.392157","0.205882","0.462366","-0.075529"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","168","side_context","25","6","19","194","331","0.377644","0.770393","2","0.078431","0.5","0.526882","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","169","frequency","25","6","19","201","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","169","object","25","6","19","201","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","169","dimensions","25","6","19","201","331","0.377644","0.746224","2","0.313725","0.323529","0.526882","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","169","side_context","25","6","19","201","331","0.383686","0.758308","2","0.098039","0.492647","0.537634","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context_relation","170","frequency","25","6","19","186","331","0.410876","0.719033","2","0","1","0","0"
