query_id,query_text,lead_label,query_role,artifact_p,artifact_id,designation,museum_no,provenience,period,dates_referenced,query_line_count,meluhha_line_count,min_query_to_meluhha_distance,has_meluhha_anywhere,query_line_same_as_meluhha,query_line_adjacent_to_meluhha,inscription_hash,source_url,query_lines,meluhha_lines
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P130026,130026,SNAT 266,BM 017802,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.05.10.00,2,0,,false,false,false,bc095eb2adb65c768d3953cffc4b79cebca3aa81de047d89f9d89bfbb3a315c6,https://cdli.earth/P130026,2. 2(disz)# u8 2(disz)! sila4 a-ru-a lugal-du10 gudu4 NE#?-bar-ra | 8. a-ru-a lugal-siskur2-re,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P130259,130259,SNAT 499,BM 106204,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.04.09.00,1,0,,false,false,false,bd0c8af798d30270ca1a0b33709ba8aca7511092b0bc1a4afdbafc32ca178bf0,https://cdli.earth/P130259,6. a-ru-a lugal-iti-da,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P130356,130356,STA 06,PUL Ex 0179,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.04.00.00,1,0,,false,false,false,26ddf48ece34091821d479d4f5fb1dd057e6a9a8ee442d48dc0efd001df4555f,https://cdli.earth/P130356,3'. a-ru-a lugal-asila3,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P130360,130360,STA 10,PUL Ex 0852,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,2,0,,false,false,false,75027c8bc7191cf48578148334cbfc67d3ebd3cc74bb7cb5c0bbe0b3a1e8b00f,https://cdli.earth/P130360,15'. a-ru-a lugal-{d}utu ugula usz-bar | 17'. a-ru-a lugal-me-lam2 nu-banda3 ma2 gal-gal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P131523,131523,"SAT 1, 419",BM 019992,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,fbdac33e9f4b9ba9d3cec3c4d2ea8e4aa59586b781a3d48454949974b034ddee,https://cdli.earth/P131523,13'. a-ru-a lugal-[...] uru4-da,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P131639,131639,"TCL 02, 5550",AO 05550,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.06.12.23,1,0,,false,false,false,39561d867bf0f9002604946cc9c7a918a2b14824ad29f0410dfd237d3a59991c,https://cdli.earth/P131639,3. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P132786,132786,"TCTI 2, 03571",Ist L 03571,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.09.00,1,0,,false,false,false,e3bf24a00891b73efa47e51d44184706d3c730622b09d6bf5aa15359b0a2c916,https://cdli.earth/P132786,1. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P133756,133756,TÉL 241,Ist L — ?,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,f437cc9679a0b0eb151b8bc17a58fbf08a68a71c01e196dc943fccb5419b2182,https://cdli.earth/P133756,10. a-ru-a lugal-nam2-mah,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P135732,135732,TUT 159,VAT 02330,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.01.05.00,1,0,,false,false,false,e51a1491de3ccac5d5c844dca80bf5178138d0dc30d5d6d916fc81a1329856ff,https://cdli.earth/P135732,23. a-ru-a lugal-[x]-PA dumu# [...],
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P135735,135735,TUT 162,VAT 02328,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.01.01.00,1,0,,false,false,false,43f9336677d11f5b985849bd9feed81ddfb15044307d678669e66224d4c92632,https://cdli.earth/P135735,17'. a-ru-a lugal-iri-da,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P135736,135736,TUT 163,VAT 02469,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,bf27b24c69d1913db6248f0ae9264ed0b754fecc62cff47868f3541d6d21d2c5,https://cdli.earth/P135736,14'. a-ru-a lugal-nu-kusz2,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P136409,136409,"UET 3, 0092",UM 47-29-020,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,Ibbi-Suen.02.08.00,1,0,,false,false,false,e0f14fe7020db01729c929d1ae04d8db25c62bcb8a561776de77f73255073ce7,https://cdli.earth/P136409,4. a-ru-a lugal e2 da-da gala-ta,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P136418,136418,"UET 3, 0101",IM —,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,Ibbi-Suen.04.10.00,1,0,,false,false,false,10e7ca67f8a6ce0bc64b5fff07c8b5b27a5334306880b83be9b7022d400aa135,https://cdli.earth/P136418,3. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P136700,136700,"UET 3, 0378",IM —,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,Ibbi-Suen.05.12.00,1,0,,false,false,false,5012086f54f1d5b06bb32327a3a4274c258ce05315c645ee57c53bd59d6f1981,https://cdli.earth/P136700,2. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P137043,137043,"UET 3, 0719",UM 47-29-135,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,4db2b1b843494a0329801a8a32e7c938f6b5289f32cfa5c202993d0caa936d5c,https://cdli.earth/P137043,5'. a-ru-a lugal-i3-di3 szabra {d}gu-la,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P137431,137431,"UET 3, 1106",IM —,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,af70c78ce5249328369536cb85401bd3f1067efe4f884ca7c18c534c30c30556,https://cdli.earth/P137431,16'. a-ru-a lugal e2-du6-la da-da gala,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P137687,137687,"UET 3, 1362",BM 130426,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,"Šū-Suen.08.11.00, Šū-Suen.09.01.00",1,0,,false,false,false,9b134f396029454f603118ea2185110638bdfbeabc1ec053985760e479b13e6e,https://cdli.earth/P137687,16. a-ru-a lugal-me,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P137830,137830,"UET 3, 1504",IM —,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,Ibbi-Suen.01.00.00,1,0,,false,false,false,47634fe6c41601105d5c263314fe9983d646768684df7670eec5f21cb2f375da,https://cdli.earth/P137830,2. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P137831,137831,"UET 3, 1505",UM 47-29-229,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,"Šū-Suen.09.00.00, Ibbi-Suen.01.00.00 ?",1,0,,false,false,false,5bb8b7dbd41663c45a86e77ba4d4c02dedea61325ecc9f2beb4bbc11e54964b8,https://cdli.earth/P137831,32. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P137870,137870,"UET 3, 1544",IM —,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,Ibbi-Suen.02.09.00 (us2 year),1,0,,false,false,false,74cb241e28471bd1a0c91c7b9c29823b8aa805633e9b5e602d871677517681f0,https://cdli.earth/P137870,2. a-ru-a lugal-inim-gi-na,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P139237,139237,"UET 9, 1107",IM — ?,"{""id"":21,""provenience"":""Ur (mod. Tell Muqayyar)"",""location_id"":568,""place_id"":143,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,ba62fbbbc023e29b0cc473a415f2c81c24eab54f65e16d6442e49556280b3b1a,https://cdli.earth/P139237,7'. a-ru-a lugal-ku3-zu 1(bur'u) [n GAN2],
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P139863,139863,"UTI 3, 1844",Ist Um 1844,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.04.12.00,1,0,,false,false,false,c93f774e868915d0d1ab39d36decef2a71c02c6592b21240231954abb150b1b3,https://cdli.earth/P139863,5. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P141796,141796,"UTI 6, 3800",Ist Um 3800,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,--.--.00.00,1,0,,false,false,false,eb0a3d08bb82c5a28a3f87ca23b06aed78a885803086425aca8af3f0e6a0f130,https://cdli.earth/P141796,7'. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P144477,144477,"SAT 3, 1277",YBC 00271,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.02.05.00,0,0,,false,false,false,300128f25800ab17270d7c3cf49261ffa474f3fefb1e0b97283dc4401f92ddbd,https://cdli.earth/P144477,,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P203945,203945,BM 019023,BM 019023,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šulgi.48.01.00,1,0,,false,false,false,bd40cf02d147160202271fb65ad9563382ca6666e74dd46ba37eb76d32efd1d0,https://cdli.earth/P203945,6. a-ru-a lugal-sukkal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P208520,208520,"Nisaba 06, 27",BM 106043,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šulgi.32.05.00,4,0,,false,false,false,9d4c602799b18b74df5ec60f6388453b7d5962535a7e4950d70f7956f5ee3179,https://cdli.earth/P208520,24. a-ru-a lugal-[ha]-ma-[ti] | 43. a-ru-a lugal-nesag-e | 46. a-ru-a lugal-ur2-ra-ni | 16. a-ru-a lugal-ba-ta-e3,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P209255,209255,"Nisaba 06, 12",BM 106051,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,"00.00.01.00, --.--.--.--",3,0,,false,false,false,ebb3d68e1dfb21ca3b5b3149483686aecd3ae5e72e2573b3a1f8bb1fa328081e,https://cdli.earth/P209255,25. a-ru-a lugal-ba-ta-e3 | 29. a-ru-a lugal-zi-mu | 14. a-ru-a lugal-nig2-lagar-e,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P212348,212348,CDLJ 2002/1 §08,CMAA 002-C0012,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Amar-Suen.07.06.00,1,0,,false,false,false,c97014476d96a0c9d5844e474dbf940c83a1b717d9aaa7f0f1846ff5bfeedc6c,https://cdli.earth/P212348,5. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P248908,248908,"AAICAB 1/2, pl. 155, 1971-396",Ashm 1971-0396,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.06.09.00,1,0,,false,false,false,d2c98b16cc45f1881aaf2136a44e7bd2ec6febbe61e9458dd8fa685ff42ae19f,https://cdli.earth/P248908,3. a-ru-a lugal-me,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P250546,250546,"CUSAS 39, 126",MS 1884,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,"--.--.05.00, --.--.06.00, --.--.07.00, --.--.08.00, --.--.09.00, --.--.10.00, --.--.11.00, --.--.12.00",2,0,,false,false,false,221751cbfaad21a3b0e6bf2954c2f0f8d1ff81b8d58d2aa6ee1fa2c26b1b1d72,https://cdli.earth/P250546,43. a-ru-a lugal-gesz-hur-e | 45. a-ru-a lugal-TAR,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P250589,250589,"CUSAS 39, 135",MS 1908,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Amar-Suen.06.05.00,3,0,,false,false,false,15f46033fc6f05bed2368c46239cfcd342ac7e25fbe294900f0e0e935992b8e3,https://cdli.earth/P250589,39. a-ru-a lugal-{gesz}gigir-re | 42. a-ru-a lugal-gesz-hur-e | 44. a-ru-a lugal-tar,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P253405,253405,"CUSAS 39, 140",MS 4332,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Ur III,Šū-Suen.09.00.00,3,0,,false,false,false,b0b12bd3198e794ee1b063c52ffa2fa517eb06ef421f95931b46fc6e7f602e65,https://cdli.earth/P253405,18'. 1(asz) 2(ban2) 2(disz) lugal-ezem a-ru-a lugal-{gesz}gigir-re | 21'. a-ru-a lugal-gesz-hur-e | 23'. a-ru-a lugal-tar,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P255075,255075,"Nisaba 15, 0510",Anonymous 255075,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Šū-Suen.09.06.00,1,0,,false,false,false,2311bbad17ad20b2ba4d8712b6222b76847b5def89c2ba8f455246e46d84807e,https://cdli.earth/P255075,5. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P272541,272541,LoC 014,LoC 014,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,--.--.10.00,1,0,,false,false,false,77b083cdff87e456a86ef3054cef12907d2b2f9a91bb54e85316cd0d41832ae3,https://cdli.earth/P272541,3. a-ru-a lugal uri5{ki}-sze3,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P290836,290836,"BPOA 07, 2041",NBC 03124,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.01.00.00,1,0,,false,false,false,8c775cf7b7dfe131a56b2a864e7dc464a86c491ed78c15d37677deb861d59994,https://cdli.earth/P290836,7. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P292100,292100,"BPOA 07, 1802",NBC 02822,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.01.00.00,1,0,,false,false,false,908afd0a604161612a1a191bf394cc5e582c223b3e9552adea7c2fb74a1f6545,https://cdli.earth/P292100,3. sag-gu4 a-ru-a lugal-da gen-na,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P318560,318560,"PPAC 5, 0334",BM 019061,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,e994fa745dffb45a116dc71d171dc919432ee0a7cd6a9d58a1e4eb12c5e7f384,https://cdli.earth/P318560,6. a-ru-a lugal-inim-gi-<na> nu-banda3-gu4,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P333702,333702,"Nisaba 15, 0795",ILAJ IV 062,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Ibbi-Suen.02.06.00,1,0,,false,false,false,89b98a8559d3b062343c4489b82d20ea1c78634ccf8647c65079e41c7c98d718,https://cdli.earth/P333702,4. i3-ba SIG7-a u3 geme2 kikken2 a-ru-a lugal?,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P340089,340089,"BPOA 01, 1434",BM 107788,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,00.00.00.00,1,0,,false,false,false,724be1c8cea48afa2abb3fd72220d411655ef89d574f8095395fceafa469fbab,https://cdli.earth/P340089,2. a-ru-a lugal-iti-da,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P340881,340881,"BPOA 02, 2228",BM 111973,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,Šū-Suen.02.00.00,1,0,,false,false,false,a218d3a0ecb7fb1f56e0200221f29e573f1e766a0b40956d740a58f4cf182091,https://cdli.earth/P340881,2. a-ru-a lugal-iti-da,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P361738,361738,CDLJ 2015/3 §2.23,DUROM N 2458,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Amar-Suen.04.--.-- ?,7,0,,false,false,false,d9fcbda88f514641d42a0060daf215336cdf64f1a7687c1d4082857b5c55de82,https://cdli.earth/P361738,13. a-ru-a lugal-ti | 1. a-ru#-a lugal#?-bi | 4. a-ru-a lugal-ti-da | 10. a-ru-a lugal-sa6-ga | 23. a#-ru#-a lugal-dub-la2 | 25. a-ru-a lugal-nu#-kusz2# | 27. a-ru#-a lugal-nam2#-mah#,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P379939,379939,"PPAC 5, 1427",BM 093246,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Ur III,Šū-Suen.08.04.00,1,0,,false,false,false,1b89d3de5248ab6fb0bd171d6300b8896137caa76d333160fdbcc836fc2e3705,https://cdli.earth/P379939,4. {ansze}kunga2 a-ru-a lugal-da-ba-<<da>>-an kikken2,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P387934,387934,"Nisaba 15, 0757",Anonymous 387934,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,"Ibbi-Suen.02.02.00, Ibbi-Suen.02.04.00",1,0,,false,false,false,ded4dd5ff0b03eec10358d6bed68eeda744526817a3bd5459bf21a22b4d41fd6,https://cdli.earth/P387934,13. aga3#-us2# a-ru-a lugal#-me,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P390806,390806,"BPOA 06, 0202",YBC 13754,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Ur III,"Šū-Suen.05.02.00 (us2 year), Šū-Suen.05.05.00 (us2 year)",1,0,,false,false,false,8309e9e536dff85cfd403f5b5929ebc8862067546a5d31ccc5abf57c08d233f3,https://cdli.earth/P390806,4. usz2 2(ban2) geme2-{d}szara2 a-ru-a lugal-ni2-te-na,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P390876,390876,"BPOA 06, 0316",YBC 13965,"{""id"":160,""provenience"":""Puzriš-Dagan (mod. Drehem)"",""location_id"":126,""place_id"":47,""region_id"":8}",Ur III,Šū-Suen.04.02.00,1,0,,false,false,false,6379369dd7098bed08b3eaf4021258420db15b9eb6e7849ab014f05977318d55,https://cdli.earth/P390876,2. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P453760,453760,"Nisaba 15, 0311",Anonymous 453760,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Šū-Suen.06.02.00 (us2-us2 year),1,0,,false,false,false,f230cdfc6b24b6ba762dde94e4d8eab58b98ea6717385ae1ae87fed65ac75639,https://cdli.earth/P453760,5. geme2 a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P453801,453801,"Nisaba 15, 0371",Anonymous 453801,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Šū-Suen.06.12.00,1,1,1,true,false,true,f7543637cf65efe0c9227a9d16f4cfdd344c8930faab1efcecedae4a85a23001,https://cdli.earth/P453801,1. a-ru-a lugal,5. i3-ba lu2 me-luh-ha{ki}-me
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P453949,453949,"Nisaba 15, 0604",Anonymous 453949,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Ibbi-Suen.01.06.00,1,0,,false,false,false,5f4a530d97e91b63d3ab1160df37b0da738a5a9f54ccf3b89e33a42abde37a34,https://cdli.earth/P453949,5. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P453965,453965,"Nisaba 15, 0623",Anonymous 453965,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Ibbi-Suen.01.08.00,1,0,,false,false,false,9740e1703f1fdbdf8a20e7dc1d1ea92b4db99eb06b8458b35b3dfc87d6b2a0b4,https://cdli.earth/P453965,6. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P454099,454099,"Nisaba 15, 0882",Anonymous 454099,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Ibbi-Suen.02.12.00,1,0,,false,false,false,094175b7f16d0419815ac6c75d26ac9f0ac0d10bbd0063226653350a8ff86f3c,https://cdli.earth/P454099,4. u4 x-ne nam-ra-ak a-ru-a lugal? e2-gal-ta im-gen-na-a,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P454137,454137,"Nisaba 15, 0951",Anonymous 454137,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,"Ibbi-Suen.03.07.00, Ibbi-Suen.03.08.00",2,1,5,true,false,false,2c555ff18a318c75512383db41ad6eb48d69698d93cea08181dd630db7ada781,https://cdli.earth/P454137,14. sza3-gu4 a-ru-a lugal | 22. unu3 sipa a-ru-a lugal,4. 1(asz) 1(ban2) gur lu2 me-luh-ha-me
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P454223,454223,"Nisaba 15, 1089",Anonymous 454223,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Ibbi-Suen.01.09.00,1,0,,false,false,false,5d03dfdf1e4c6ace72cf400b8f82632062b4f5e5dfe2d6ec0b4bdbbbf58de372,https://cdli.earth/P454223,4. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P454263,454263,"Nisaba 15, 1157",Anonymous 454263,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Ibbi-Suen.01.09.00,1,0,,false,false,false,f66a241b44ffc441d0df8ad9846360645fdfef671efa0748a970ed43a0393101,https://cdli.earth/P454263,5. a-ru-a lugal,
mn_b66c600e7368d16b,a-ru-a lugal,Irisagrig Meluhha ration group,diagnostic,P514819,514819,"CUSAS 40, 0035",IM —,"{""id"":48,""provenience"":""Irisagrig (mod. uncertain)"",""location_id"":229,""place_id"":69,""region_id"":8}",Ur III,Šū-Suen.07.02.00 ,1,0,,false,false,false,b91e560ac14153578b6da9fb7caf8aa4c196866a4014746d2f87238a6ab1e88e,https://cdli.earth/P514819,6. ARAD2 nam-ra-ak a-ru-a lugal,
