manuscript_id,name,date,place,language,dynasty,details_url,table_url
210,Moderne Gujarati (Taylor),1908,Ahmadabad,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/210,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/210
32,Adhyātmarāmāyaṇa,1921,Srinagar,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/32,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/32
212,Modernes Singhalesisch (Geiger),1938,Colombo,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/212,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/212
26,Moderne Kannada (Spencer),1959,Bangalore,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/26,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/26
271,Moderne Telugu,1959,Haidarabad,Telugu,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/271,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/271
126,Moderne Tamil (Hart),1992,Madras,Sanskrit,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/126,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/126
112,Modi (2),2000,Pune,Marathi,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/112,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/112
132,Moderne Gurmukhi (2),2000,Amritsar,Panjabi,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/132,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/132
178,Śārada,2000,Jammu,Kaschmiri,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/178,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/178
258,Moderne Malayamalam (2),2000,Thiruvanantapuram,Malayalam,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/258,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/258
337,Moderne Oriya (2),2000,Bhuvaneśvar,Oriya,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/337,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/337
91,Moderne Kutila,2000,Kathmandu,Nevari,,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/91,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/91
