sign_id,orientation_policy,iteration,impostor_modal_label,impostor_modal_count,impostor_mean_modal_distance,impostor_ge_observed,sample_token_ids
407,visual_ltr_catalog_order,2,ra,4,0.197551,true,tok_ae8dc0e9ef6868ad|tok_2a34dad78181bd15|tok_f9e363882655387e|tok_101f870f53ed235e|tok_317f91e465a76357|tok_6a264ada97f1af9c|tok_265c9e52cfb53b4d|tok_251650f99d03c919|tok_740b33754305c815|tok_0b122b300e107f95|tok_b9e6b8d9258a48bc|tok_c3231ea0d4fee217|tok_9a7466d1872e457f
407,visual_ltr_catalog_order,3,ra,4,0.258375,true,tok_1916a8b225232dc5|tok_3f819cd5a1d1bb2e|tok_24e453b1b084b9ba|tok_d41f8eae1d570659|tok_711ea1ef26d4690c|tok_68d37e58f17944cf|tok_54e8f65818042846|tok_0b122b300e107f95|tok_5890e22e4c13646c|tok_14466b2e7cf2daf9|tok_a976dc97b15c8860|tok_3531756192e87294|tok_03a15bc144893786
407,visual_ltr_catalog_order,4,ra,3,0.259609,false,tok_fdb86aa4d7d44d95|tok_ab5cb8d1d28984b4|tok_c1955e93f4423bf8|tok_6b0e37fb2b0021f4|tok_270dcf3bb0b32241|tok_d65a10587f260f78|tok_07da929ce5c7f7e8|tok_265c9e52cfb53b4d|tok_8bc656fb43f14a0f|tok_1ff2fa6a3d31a0a2|tok_93939ed8c85ec9ae|tok_d41f8eae1d570659|tok_03a15bc144893786
407,visual_ltr_catalog_order,5,ra,4,0.176041,true,tok_3c9e3558f2705319|tok_8556d2cd0b4ce26c|tok_d41f8eae1d570659|tok_c1858e3f23d1a914|tok_68d37e58f17944cf|tok_c1955e93f4423bf8|tok_9a7466d1872e457f|tok_68c15d0e7958e4cb|tok_d65a10587f260f78|tok_ab5cb8d1d28984b4|tok_6b0e37fb2b0021f4|tok_b9e6b8d9258a48bc|tok_265c9e52cfb53b4d
407,visual_ltr_catalog_order,6,ca,3,0.170310,false,tok_b9e6b8d9258a48bc|tok_990fb5383d425b81|tok_ae8dc0e9ef6868ad|tok_bd6f820b427dd145|tok_251650f99d03c919|tok_404e91c1a3cf18d6|tok_a672c935a58ef854|tok_d9819ce577422986|tok_c3231ea0d4fee217|tok_9a7466d1872e457f|tok_5531b3d91d1d5d30|tok_33268e80607fed6e|tok_6b0e37fb2b0021f4
407,visual_ltr_catalog_order,7,ra,4,0.213871,true,tok_bc7caff9ec3cf7c3|tok_68c15d0e7958e4cb|tok_2a34dad78181bd15|tok_265c9e52cfb53b4d|tok_03a15bc144893786|tok_f9e363882655387e|tok_b8d29be98281b379|tok_f5226003cd1cb153|tok_dc07d5ed76abb711|tok_bd6f820b427dd145|tok_d0b65846e90e30f4|tok_711ea1ef26d4690c|tok_9022d26033de4511
407,visual_ltr_catalog_order,8,ja,3,0.307600,false,tok_251650f99d03c919|tok_1dcd5bf4456c29a6|tok_3f819cd5a1d1bb2e|tok_03a15bc144893786|tok_3bbdf9f6032549ed|tok_6b0e37fb2b0021f4|tok_e88036706c770a1d|tok_3ac5467d31348bd9|tok_c1858e3f23d1a914|tok_fdb86aa4d7d44d95|tok_404e91c1a3cf18d6|tok_71f7a3d109fe4387|tok_2cbe657cd7b258cf
407,visual_ltr_catalog_order,9,ra,5,0.226522,true,tok_4aef1c1af3dcce58|tok_1dcd5bf4456c29a6|tok_83d14cf20f6804b2|tok_c1858e3f23d1a914|tok_265c9e52cfb53b4d|tok_24e453b1b084b9ba|tok_bae6736d0dc36940|tok_9a7466d1872e457f|tok_07da929ce5c7f7e8|tok_9022d26033de4511|tok_f9e363882655387e|tok_14466b2e7cf2daf9|tok_3531756192e87294
407,visual_ltr_catalog_order,10,ra,3,0.260209,false,tok_990fb5383d425b81|tok_251650f99d03c919|tok_1dcd5bf4456c29a6|tok_03a15bc144893786|tok_f8c77237760a8c90|tok_5531b3d91d1d5d30|tok_ae8dc0e9ef6868ad|tok_d900f3b4ab36b5eb|tok_9022d26033de4511|tok_bd6f820b427dd145|tok_711ea1ef26d4690c|tok_f9e363882655387e|tok_5890e22e4c13646c
407,visual_ltr_catalog_order,11,kha,2,0.170199,false,tok_b8d29be98281b379|tok_83d14cf20f6804b2|tok_740b33754305c815|tok_b9e6b8d9258a48bc|tok_711ea1ef26d4690c|tok_990fb5383d425b81|tok_f5226003cd1cb153|tok_76fcfaa9625ca19f|tok_9f3194df275374db|tok_2a34dad78181bd15|tok_e88036706c770a1d|tok_1ff2fa6a3d31a0a2|tok_2cbe657cd7b258cf
407,visual_ltr_catalog_order,12,ra,4,0.213223,true,tok_dc07d5ed76abb711|tok_f8c77237760a8c90|tok_3531756192e87294|tok_740b33754305c815|tok_265c9e52cfb53b4d|tok_2b3290d7f5342e9e|tok_95b6dbcf4661a824|tok_03a15bc144893786|tok_251650f99d03c919|tok_317f91e465a76357|tok_2a34dad78181bd15|tok_93939ed8c85ec9ae|tok_b8d29be98281b379
407,visual_ltr_catalog_order,13,o,3,0.293906,false,tok_68d37e58f17944cf|tok_2cbe657cd7b258cf|tok_83d14cf20f6804b2|tok_152b3bc4a3d12773|tok_1916a8b225232dc5|tok_dc07d5ed76abb711|tok_71f7a3d109fe4387|tok_1ff2fa6a3d31a0a2|tok_ae8dc0e9ef6868ad|tok_93939ed8c85ec9ae|tok_24e453b1b084b9ba|tok_9f3194df275374db|tok_54e8f65818042846
407,visual_ltr_catalog_order,14,ra,3,0.206824,false,tok_2a34dad78181bd15|tok_bc7caff9ec3cf7c3|tok_c3231ea0d4fee217|tok_5890e22e4c13646c|tok_e88036706c770a1d|tok_251650f99d03c919|tok_a976dc97b15c8860|tok_4aef1c1af3dcce58|tok_68c15d0e7958e4cb|tok_3bbdf9f6032549ed|tok_f9e363882655387e|tok_93939ed8c85ec9ae|tok_9a7466d1872e457f
407,visual_ltr_catalog_order,15,kha,3,0.170199,false,tok_a672c935a58ef854|tok_6a264ada97f1af9c|tok_a976dc97b15c8860|tok_e12db96eaaf6f4ec|tok_bd6f820b427dd145|tok_e88036706c770a1d|tok_1dcd5bf4456c29a6|tok_33268e80607fed6e|tok_1ff2fa6a3d31a0a2|tok_f8c77237760a8c90|tok_dc07d5ed76abb711|tok_270dcf3bb0b32241|tok_f9e363882655387e
407,visual_ltr_catalog_order,16,dha,2,0.267907,false,tok_e371f8a2986380f7|tok_24e453b1b084b9ba|tok_83d14cf20f6804b2|tok_f8c77237760a8c90|tok_1ff2fa6a3d31a0a2|tok_c1858e3f23d1a914|tok_d9819ce577422986|tok_f5226003cd1cb153|tok_e12db96eaaf6f4ec|tok_5890e22e4c13646c|tok_b9e6b8d9258a48bc|tok_fdb86aa4d7d44d95|tok_3c9e3558f2705319
407,visual_ltr_catalog_order,17,ra,3,0.260038,false,tok_d65a10587f260f78|tok_e88036706c770a1d|tok_54e8f65818042846|tok_404e91c1a3cf18d6|tok_4aef1c1af3dcce58|tok_8bc656fb43f14a0f|tok_9022d26033de4511|tok_0b122b300e107f95|tok_1916a8b225232dc5|tok_68d37e58f17944cf|tok_a672c935a58ef854|tok_03a15bc144893786|tok_1ff2fa6a3d31a0a2
407,visual_ltr_catalog_order,18,ra,3,0.243518,false,tok_93939ed8c85ec9ae|tok_3c2fc092ce7482f4|tok_03a15bc144893786|tok_6b0e37fb2b0021f4|tok_e88036706c770a1d|tok_740b33754305c815|tok_d65a10587f260f78|tok_54e8f65818042846|tok_76fcfaa9625ca19f|tok_fdb86aa4d7d44d95|tok_f8c77237760a8c90|tok_ab5cb8d1d28984b4|tok_95b6dbcf4661a824
407,visual_ltr_catalog_order,19,dha,3,0.327822,false,tok_e371f8a2986380f7|tok_71f7a3d109fe4387|tok_1dcd5bf4456c29a6|tok_d65a10587f260f78|tok_a672c935a58ef854|tok_9a7466d1872e457f|tok_c1858e3f23d1a914|tok_3ac5467d31348bd9|tok_fdb86aa4d7d44d95|tok_6b0e37fb2b0021f4|tok_d41f8eae1d570659|tok_c1955e93f4423bf8|tok_ab5cb8d1d28984b4
407,visual_ltr_catalog_order,20,ra,3,0.245297,false,tok_33268e80607fed6e|tok_3f819cd5a1d1bb2e|tok_1dcd5bf4456c29a6|tok_f9e363882655387e|tok_14466b2e7cf2daf9|tok_2b3290d7f5342e9e|tok_68d37e58f17944cf|tok_54e8f65818042846|tok_4aef1c1af3dcce58|tok_f5226003cd1cb153|tok_251650f99d03c919|tok_5531b3d91d1d5d30|tok_bc7caff9ec3cf7c3
407,visual_ltr_catalog_order,21,ra,4,0.211101,true,tok_bd6f820b427dd145|tok_ab5cb8d1d28984b4|tok_5890e22e4c13646c|tok_d65a10587f260f78|tok_24e453b1b084b9ba|tok_e12db96eaaf6f4ec|tok_4aef1c1af3dcce58|tok_b8d29be98281b379|tok_68c15d0e7958e4cb|tok_33268e80607fed6e|tok_3c9e3558f2705319|tok_03a15bc144893786|tok_9022d26033de4511
407,visual_ltr_catalog_order,22,ra,6,0.211861,true,tok_3c2fc092ce7482f4|tok_101f870f53ed235e|tok_4aef1c1af3dcce58|tok_2bfefeec77b619fc|tok_990fb5383d425b81|tok_c1858e3f23d1a914|tok_1916a8b225232dc5|tok_2cbe657cd7b258cf|tok_9a7466d1872e457f|tok_3c9e3558f2705319|tok_c1955e93f4423bf8|tok_d41f8eae1d570659|tok_251650f99d03c919
407,visual_ltr_catalog_order,23,o,4,0.262188,true,tok_8bc656fb43f14a0f|tok_3bbdf9f6032549ed|tok_2cbe657cd7b258cf|tok_1ff2fa6a3d31a0a2|tok_68c15d0e7958e4cb|tok_a976dc97b15c8860|tok_1dcd5bf4456c29a6|tok_b8d29be98281b379|tok_f8c77237760a8c90|tok_d65a10587f260f78|tok_101f870f53ed235e|tok_6a264ada97f1af9c|tok_68d37e58f17944cf
407,visual_ltr_catalog_order,24,ra,4,0.221427,true,tok_3bbdf9f6032549ed|tok_ae8dc0e9ef6868ad|tok_9f3194df275374db|tok_0b122b300e107f95|tok_dc07d5ed76abb711|tok_e371f8a2986380f7|tok_3ac5467d31348bd9|tok_fdb86aa4d7d44d95|tok_68d37e58f17944cf|tok_5890e22e4c13646c|tok_bae6736d0dc36940|tok_3c2fc092ce7482f4|tok_f8c77237760a8c90
240,visual_ltr_catalog_reverse,0,ra,2,0.253039,false,tok_9118296159b04964|tok_9eb8d4c35deed422|tok_aea867e8965efb63|tok_dc2b4766f2c8852c|tok_4051e3f9af4b353c|tok_94425176b3572d64|tok_5f690fa13950780b|tok_c407a3095641bf61|tok_9e82d9b162a99a7f|tok_eb29edb16f3728c6|tok_fcac247d550ea990
240,visual_ltr_catalog_reverse,1,na,1,0.142407,false,tok_9eb8d4c35deed422|tok_dbdcc5e9f7902442|tok_a1133808ff7fc3f8|tok_bf57cbd2fa9f66f7|tok_42f8a23d7da42a46|tok_9a56dd8f6b2d7e2e|tok_a088ccb1ff93f17a|tok_541fa78d8a222dfd|tok_9e82d9b162a99a7f|tok_bc4c731374c03f60|tok_26ba60d5ad4f9e01
240,visual_ltr_catalog_reverse,2,dha,2,0.338493,false,tok_438e3d1197f8392f|tok_edeef2e8d05e7a79|tok_ab93b979b82ab975|tok_9118296159b04964|tok_5186e787f800451a|tok_eb29edb16f3728c6|tok_d37f41750e9e2cac|tok_94be92ae3d3da631|tok_34a0f7fe36d6f4a9|tok_bf57cbd2fa9f66f7|tok_dbdcc5e9f7902442
240,visual_ltr_catalog_reverse,3,kha,3,0.174787,false,tok_bf57cbd2fa9f66f7|tok_86f9bfe97511450f|tok_ab93b979b82ab975|tok_fbc053b2ebbbf1a9|tok_c407a3095641bf61|tok_780698a4cc6d2639|tok_f2ccfc75c0209be8|tok_a088ccb1ff93f17a|tok_9a56dd8f6b2d7e2e|tok_d37f41750e9e2cac|tok_46cac46babb29392
240,visual_ltr_catalog_reverse,4,na,2,0.204503,false,tok_34a0f7fe36d6f4a9|tok_b2cb4293f800470b|tok_9d895186a997704c|tok_9118296159b04964|tok_d729fc749e701d9e|tok_5186e787f800451a|tok_96bb683aae78deae|tok_aea867e8965efb63|tok_c407a3095641bf61|tok_ab93b979b82ab975|tok_e6359d5c66d5e5f8
240,visual_ltr_catalog_reverse,5,ja,2,0.345478,false,tok_5186e787f800451a|tok_a1133808ff7fc3f8|tok_8193995ed44a5c6f|tok_49834c9d497a2556|tok_d729fc749e701d9e|tok_9118296159b04964|tok_c407a3095641bf61|tok_9dffcd12e55ccab2|tok_f2ccfc75c0209be8|tok_5f690fa13950780b|tok_4051e3f9af4b353c
240,visual_ltr_catalog_reverse,6,kha,2,0.172385,false,tok_c07c545b8177f43c|tok_9eb8d4c35deed422|tok_5186e787f800451a|tok_a1133808ff7fc3f8|tok_541fa78d8a222dfd|tok_a088ccb1ff93f17a|tok_dc2b4766f2c8852c|tok_86f9bfe97511450f|tok_9a56dd8f6b2d7e2e|tok_5f690fa13950780b|tok_d729fc749e701d9e
240,visual_ltr_catalog_reverse,7,kha,2,0.172708,false,tok_541fa78d8a222dfd|tok_34a0f7fe36d6f4a9|tok_46cac46babb29392|tok_438e3d1197f8392f|tok_5f690fa13950780b|tok_42f8a23d7da42a46|tok_e6359d5c66d5e5f8|tok_18fa48233d5e8d50|tok_49834c9d497a2556|tok_94be92ae3d3da631|tok_780698a4cc6d2639
240,visual_ltr_catalog_reverse,8,sya,3,0.387295,false,tok_5f690fa13950780b|tok_aea867e8965efb63|tok_9e82d9b162a99a7f|tok_a1133808ff7fc3f8|tok_86f9bfe97511450f|tok_d37f41750e9e2cac|tok_c07c545b8177f43c|tok_94425176b3572d64|tok_9a56dd8f6b2d7e2e|tok_eb29edb16f3728c6|tok_8193995ed44a5c6f
240,visual_ltr_catalog_reverse,9,kha,2,0.172385,false,tok_e5055774c0dcfc45|tok_fcac247d550ea990|tok_ab93b979b82ab975|tok_f2ccfc75c0209be8|tok_121f9f7e289b744e|tok_9eb8d4c35deed422|tok_b2cb4293f800470b|tok_9e82d9b162a99a7f|tok_fbc053b2ebbbf1a9|tok_4051e3f9af4b353c|tok_9a56dd8f6b2d7e2e
240,visual_ltr_catalog_reverse,10,ṇa,2,0.295682,false,tok_8193995ed44a5c6f|tok_dc2b4766f2c8852c|tok_ab93b979b82ab975|tok_34a0f7fe36d6f4a9|tok_3670042ed0afe3a8|tok_9d895186a997704c|tok_d37f41750e9e2cac|tok_4051e3f9af4b353c|tok_541fa78d8a222dfd|tok_5f690fa13950780b|tok_780698a4cc6d2639
240,visual_ltr_catalog_reverse,11,bha,2,0.318605,false,tok_d729fc749e701d9e|tok_dbdcc5e9f7902442|tok_4051e3f9af4b353c|tok_541fa78d8a222dfd|tok_0f3aae7653e58d20|tok_eb29edb16f3728c6|tok_94be92ae3d3da631|tok_9a56dd8f6b2d7e2e|tok_34a0f7fe36d6f4a9|tok_49834c9d497a2556|tok_438e3d1197f8392f
240,visual_ltr_catalog_reverse,12,kha,3,0.170199,false,tok_ab93b979b82ab975|tok_541fa78d8a222dfd|tok_e6359d5c66d5e5f8|tok_dc2b4766f2c8852c|tok_49834c9d497a2556|tok_3851867d241533d0|tok_bc4c731374c03f60|tok_94be92ae3d3da631|tok_c79d4823ee262a52|tok_42f8a23d7da42a46|tok_c07c545b8177f43c
240,visual_ltr_catalog_reverse,13,sya,4,0.384155,true,tok_9a56dd8f6b2d7e2e|tok_86f9bfe97511450f|tok_9e82d9b162a99a7f|tok_9d895186a997704c|tok_4051e3f9af4b353c|tok_8193995ed44a5c6f|tok_e5055774c0dcfc45|tok_dbdcc5e9f7902442|tok_aea867e8965efb63|tok_fcac247d550ea990|tok_c407a3095641bf61
240,visual_ltr_catalog_reverse,14,sya,3,0.387295,false,tok_8193995ed44a5c6f|tok_46cac46babb29392|tok_94425176b3572d64|tok_26ba60d5ad4f9e01|tok_d729fc749e701d9e|tok_d37f41750e9e2cac|tok_9dffcd12e55ccab2|tok_fcac247d550ea990|tok_9e82d9b162a99a7f|tok_18fa48233d5e8d50|tok_9a56dd8f6b2d7e2e
240,visual_ltr_catalog_reverse,15,kha,3,0.171872,false,tok_aea867e8965efb63|tok_fbc053b2ebbbf1a9|tok_3670042ed0afe3a8|tok_dc2b4766f2c8852c|tok_121f9f7e289b744e|tok_438e3d1197f8392f|tok_a1133808ff7fc3f8|tok_46cac46babb29392|tok_9a56dd8f6b2d7e2e|tok_d729fc749e701d9e|tok_c79d4823ee262a52
240,visual_ltr_catalog_reverse,16,ja,3,0.357285,false,tok_c79d4823ee262a52|tok_fbc053b2ebbbf1a9|tok_5186e787f800451a|tok_42f8a23d7da42a46|tok_a1133808ff7fc3f8|tok_18fa48233d5e8d50|tok_94425176b3572d64|tok_8193995ed44a5c6f|tok_4051e3f9af4b353c|tok_b2cb4293f800470b|tok_e5055774c0dcfc45
240,visual_ltr_catalog_reverse,17,kha,3,0.171872,false,tok_5186e787f800451a|tok_fbc053b2ebbbf1a9|tok_edeef2e8d05e7a79|tok_5f690fa13950780b|tok_46cac46babb29392|tok_18fa48233d5e8d50|tok_eb29edb16f3728c6|tok_dc2b4766f2c8852c|tok_e6359d5c66d5e5f8|tok_ab93b979b82ab975|tok_94425176b3572d64
240,visual_ltr_catalog_reverse,18,sya,3,0.387295,false,tok_438e3d1197f8392f|tok_96bb683aae78deae|tok_9a56dd8f6b2d7e2e|tok_aea867e8965efb63|tok_e5055774c0dcfc45|tok_c407a3095641bf61|tok_b2cb4293f800470b|tok_94be92ae3d3da631|tok_bf57cbd2fa9f66f7|tok_34a0f7fe36d6f4a9|tok_46cac46babb29392
240,visual_ltr_catalog_reverse,19,sya,3,0.378115,false,tok_438e3d1197f8392f|tok_0f3aae7653e58d20|tok_aea867e8965efb63|tok_3670042ed0afe3a8|tok_dc2b4766f2c8852c|tok_18fa48233d5e8d50|tok_c407a3095641bf61|tok_49834c9d497a2556|tok_8193995ed44a5c6f|tok_dbdcc5e9f7902442|tok_94be92ae3d3da631
240,visual_ltr_catalog_reverse,20,kha,2,0.170199,false,tok_780698a4cc6d2639|tok_aea867e8965efb63|tok_121f9f7e289b744e|tok_541fa78d8a222dfd|tok_e5055774c0dcfc45|tok_94425176b3572d64|tok_9eb8d4c35deed422|tok_a088ccb1ff93f17a|tok_5186e787f800451a|tok_bc4c731374c03f60|tok_fbc053b2ebbbf1a9
240,visual_ltr_catalog_reverse,21,ca,2,0.168873,false,tok_438e3d1197f8392f|tok_3851867d241533d0|tok_8193995ed44a5c6f|tok_86f9bfe97511450f|tok_9118296159b04964|tok_42f8a23d7da42a46|tok_eb29edb16f3728c6|tok_fcac247d550ea990|tok_9eb8d4c35deed422|tok_94be92ae3d3da631|tok_ab93b979b82ab975
240,visual_ltr_catalog_reverse,22,ca,2,0.168873,false,tok_ab93b979b82ab975|tok_438e3d1197f8392f|tok_d37f41750e9e2cac|tok_94be92ae3d3da631|tok_86f9bfe97511450f|tok_dc2b4766f2c8852c|tok_9a56dd8f6b2d7e2e|tok_3851867d241533d0|tok_4051e3f9af4b353c|tok_b2cb4293f800470b|tok_a1133808ff7fc3f8
240,visual_ltr_catalog_reverse,23,ja,3,0.380900,false,tok_c79d4823ee262a52|tok_aea867e8965efb63|tok_3851867d241533d0|tok_d729fc749e701d9e|tok_a1133808ff7fc3f8|tok_438e3d1197f8392f|tok_e5055774c0dcfc45|tok_96bb683aae78deae|tok_e6359d5c66d5e5f8|tok_9118296159b04964|tok_86f9bfe97511450f
240,visual_ltr_catalog_reverse,24,kha,3,0.171657,false,tok_121f9f7e289b744e|tok_dc2b4766f2c8852c|tok_9118296159b04964|tok_3851867d241533d0|tok_96bb683aae78deae|tok_86f9bfe97511450f|tok_a088ccb1ff93f17a|tok_fbc053b2ebbbf1a9|tok_42f8a23d7da42a46|tok_c07c545b8177f43c|tok_9dffcd12e55ccab2
226,visual_ltr_catalog_reverse,0,e,4,0.322649,true,tok_acf6ca27a5bf8824|tok_f196a3700947c69e|tok_ebb7df75d223bf18|tok_bb53bf7e35da980d|tok_aa325a205fe58fdd|tok_f6f9db61cb7da91e|tok_ba002fadeb14f1c3|tok_cfc6a57926408f9c
226,visual_ltr_catalog_reverse,1,e,4,0.322649,true,tok_f196a3700947c69e|tok_ba002fadeb14f1c3|tok_f6f9db61cb7da91e|tok_ebb7df75d223bf18|tok_bb53bf7e35da980d|tok_acf6ca27a5bf8824|tok_cfc6a57926408f9c|tok_aa325a205fe58fdd
226,visual_ltr_catalog_reverse,2,e,4,0.322649,true,tok_aa325a205fe58fdd|tok_bb53bf7e35da980d|tok_f196a3700947c69e|tok_cfc6a57926408f9c|tok_acf6ca27a5bf8824|tok_ebb7df75d223bf18|tok_f6f9db61cb7da91e|tok_ba002fadeb14f1c3
226,visual_ltr_catalog_reverse,3,e,4,0.322649,true,tok_acf6ca27a5bf8824|tok_bb53bf7e35da980d|tok_f196a3700947c69e|tok_ebb7df75d223bf18|tok_ba002fadeb14f1c3|tok_f6f9db61cb7da91e|tok_aa325a205fe58fdd|tok_cfc6a57926408f9c
226,visual_ltr_catalog_reverse,4,e,4,0.322649,true,tok_bb53bf7e35da980d|tok_ba002fadeb14f1c3|tok_f196a3700947c69e|tok_cfc6a57926408f9c|tok_acf6ca27a5bf8824|tok_ebb7df75d223bf18|tok_aa325a205fe58fdd|tok_f6f9db61cb7da91e
226,visual_ltr_catalog_reverse,5,e,4,0.322649,true,tok_acf6ca27a5bf8824|tok_bb53bf7e35da980d|tok_ba002fadeb14f1c3|tok_f6f9db61cb7da91e|tok_aa325a205fe58fdd|tok_cfc6a57926408f9c|tok_ebb7df75d223bf18|tok_f196a3700947c69e
226,visual_ltr_catalog_reverse,6,e,4,0.322649,true,tok_acf6ca27a5bf8824|tok_f6f9db61cb7da91e|tok_aa325a205fe58fdd|tok_f196a3700947c69e|tok_bb53bf7e35da980d|tok_ba002fadeb14f1c3|tok_ebb7df75d223bf18|tok_cfc6a57926408f9c
226,visual_ltr_catalog_reverse,7,e,4,0.322649,true,tok_ba002fadeb14f1c3|tok_cfc6a57926408f9c|tok_bb53bf7e35da980d|tok_ebb7df75d223bf18|tok_aa325a205fe58fdd|tok_acf6ca27a5bf8824|tok_f196a3700947c69e|tok_f6f9db61cb7da91e
226,visual_ltr_catalog_reverse,8,e,4,0.322649,true,tok_f6f9db61cb7da91e|tok_f196a3700947c69e|tok_bb53bf7e35da980d|tok_aa325a205fe58fdd|tok_ebb7df75d223bf18|tok_acf6ca27a5bf8824|tok_ba002fadeb14f1c3|tok_cfc6a57926408f9c
226,visual_ltr_catalog_reverse,9,e,4,0.322649,true,tok_ba002fadeb14f1c3|tok_f6f9db61cb7da91e|tok_bb53bf7e35da980d|tok_f196a3700947c69e|tok_ebb7df75d223bf18|tok_cfc6a57926408f9c|tok_acf6ca27a5bf8824|tok_aa325a205fe58fdd
226,visual_ltr_catalog_reverse,10,e,4,0.322649,true,tok_bb53bf7e35da980d|tok_aa325a205fe58fdd|tok_cfc6a57926408f9c|tok_ebb7df75d223bf18|tok_f196a3700947c69e|tok_acf6ca27a5bf8824|tok_f6f9db61cb7da91e|tok_ba002fadeb14f1c3
226,visual_ltr_catalog_reverse,11,e,4,0.322649,true,tok_ebb7df75d223bf18|tok_acf6ca27a5bf8824|tok_aa325a205fe58fdd|tok_f196a3700947c69e|tok_f6f9db61cb7da91e|tok_cfc6a57926408f9c|tok_ba002fadeb14f1c3|tok_bb53bf7e35da980d
226,visual_ltr_catalog_reverse,12,e,4,0.322649,true,tok_f6f9db61cb7da91e|tok_cfc6a57926408f9c|tok_aa325a205fe58fdd|tok_bb53bf7e35da980d|tok_acf6ca27a5bf8824|tok_f196a3700947c69e|tok_ba002fadeb14f1c3|tok_ebb7df75d223bf18
226,visual_ltr_catalog_reverse,13,e,4,0.322649,true,tok_ba002fadeb14f1c3|tok_ebb7df75d223bf18|tok_acf6ca27a5bf8824|tok_bb53bf7e35da980d|tok_aa325a205fe58fdd|tok_cfc6a57926408f9c|tok_f196a3700947c69e|tok_f6f9db61cb7da91e
226,visual_ltr_catalog_reverse,14,e,4,0.322649,true,tok_f6f9db61cb7da91e|tok_bb53bf7e35da980d|tok_ba002fadeb14f1c3|tok_aa325a205fe58fdd|tok_ebb7df75d223bf18|tok_cfc6a57926408f9c|tok_acf6ca27a5bf8824|tok_f196a3700947c69e
226,visual_ltr_catalog_reverse,15,e,4,0.322649,true,tok_f6f9db61cb7da91e|tok_cfc6a57926408f9c|tok_f196a3700947c69e|tok_bb53bf7e35da980d|tok_ba002fadeb14f1c3|tok_acf6ca27a5bf8824|tok_aa325a205fe58fdd|tok_ebb7df75d223bf18
226,visual_ltr_catalog_reverse,16,e,4,0.322649,true,tok_acf6ca27a5bf8824|tok_f6f9db61cb7da91e|tok_f196a3700947c69e|tok_ebb7df75d223bf18|tok_aa325a205fe58fdd|tok_bb53bf7e35da980d|tok_cfc6a57926408f9c|tok_ba002fadeb14f1c3
226,visual_ltr_catalog_reverse,17,e,4,0.322649,true,tok_cfc6a57926408f9c|tok_f6f9db61cb7da91e|tok_ebb7df75d223bf18|tok_ba002fadeb14f1c3|tok_f196a3700947c69e|tok_acf6ca27a5bf8824|tok_bb53bf7e35da980d|tok_aa325a205fe58fdd
226,visual_ltr_catalog_reverse,18,e,4,0.322649,true,tok_cfc6a57926408f9c|tok_acf6ca27a5bf8824|tok_ebb7df75d223bf18|tok_aa325a205fe58fdd|tok_ba002fadeb14f1c3|tok_f6f9db61cb7da91e|tok_f196a3700947c69e|tok_bb53bf7e35da980d
226,visual_ltr_catalog_reverse,19,e,4,0.322649,true,tok_f6f9db61cb7da91e|tok_acf6ca27a5bf8824|tok_bb53bf7e35da980d|tok_f196a3700947c69e|tok_cfc6a57926408f9c|tok_ba002fadeb14f1c3|tok_ebb7df75d223bf18|tok_aa325a205fe58fdd
226,visual_ltr_catalog_reverse,20,e,4,0.322649,true,tok_f6f9db61cb7da91e|tok_f196a3700947c69e|tok_acf6ca27a5bf8824|tok_cfc6a57926408f9c|tok_ba002fadeb14f1c3|tok_ebb7df75d223bf18|tok_bb53bf7e35da980d|tok_aa325a205fe58fdd
226,visual_ltr_catalog_reverse,21,e,4,0.322649,true,tok_ba002fadeb14f1c3|tok_f196a3700947c69e|tok_acf6ca27a5bf8824|tok_aa325a205fe58fdd|tok_f6f9db61cb7da91e|tok_cfc6a57926408f9c|tok_bb53bf7e35da980d|tok_ebb7df75d223bf18
226,visual_ltr_catalog_reverse,22,e,4,0.322649,true,tok_bb53bf7e35da980d|tok_acf6ca27a5bf8824|tok_ba002fadeb14f1c3|tok_cfc6a57926408f9c|tok_f6f9db61cb7da91e|tok_f196a3700947c69e|tok_aa325a205fe58fdd|tok_ebb7df75d223bf18
226,visual_ltr_catalog_reverse,23,e,4,0.322649,true,tok_bb53bf7e35da980d|tok_f6f9db61cb7da91e|tok_acf6ca27a5bf8824|tok_aa325a205fe58fdd|tok_cfc6a57926408f9c|tok_f196a3700947c69e|tok_ba002fadeb14f1c3|tok_ebb7df75d223bf18
226,visual_ltr_catalog_reverse,24,e,4,0.322649,true,tok_ba002fadeb14f1c3|tok_f6f9db61cb7da91e|tok_aa325a205fe58fdd|tok_bb53bf7e35da980d|tok_f196a3700947c69e|tok_ebb7df75d223bf18|tok_cfc6a57926408f9c|tok_acf6ca27a5bf8824
806,visual_ltr_catalog_reverse,0,e,2,0.289697,false,tok_9ce2e4b24e789c05|tok_20da988626f4c436|tok_8c8e3b29b27e1ddb|tok_78f55419ff077be5|tok_cfc6a57926408f9c|tok_acf6ca27a5bf8824|tok_1da2955f70ff1acf
806,visual_ltr_catalog_reverse,1,ba,4,0.375164,false,tok_fbb888837d864ebc|tok_64ebb894c3474d62|tok_7d5e67922e2f6596|tok_07c85dbeb337f2d7|tok_d66f4c7ccd3ea8f9|tok_6526b8eaceb88131|tok_016f46edbe849a43
