family_id,sign_id,orientation_policy,token_id,iteration,modal_brahmi_label,nearest_label,nearest_distance,modal_distance,observed_family_mean_modal_distance,modal_distance_le_observed_mean
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,3,kha,u,0.634739,0.749156,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,4,kha,ra,0.357606,0.453482,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,5,kha,ja,0.790587,0.823518,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,6,kha,o,0.548175,0.661214,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,7,kha,dra,0.702203,0.749075,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,8,kha,aṃ,0.757344,0.815285,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,9,kha,ra,0.570901,0.709497,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,10,kha,ḍa,0.460889,0.688060,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,11,kha,i,0.735416,0.839209,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,12,kha,sva,0.434358,0.584122,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,13,kha,khya,0.785445,0.793208,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,14,kha,o,0.537936,0.709267,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,15,kha,sa,0.466398,0.647397,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,16,kha,bha,0.748358,0.835209,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,17,kha,ḍa,0.595013,0.740983,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,18,kha,ca,0.426214,0.442091,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_081e92ed44ffc103,19,kha,ra,0.514063,0.641400,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,0,kha,gha,0.241679,0.294968,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,1,kha,dha,0.367204,0.433089,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,2,kha,bha,0.249083,0.386122,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,3,kha,gha,0.273540,0.299571,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,4,kha,naṃ,0.335921,0.484982,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,5,kha,ca,0.193683,0.300099,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,6,kha,dha,0.305438,0.326944,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,7,kha,a,0.133760,0.239089,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,8,kha,kha,0.192875,0.192875,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,9,kha,bha,0.336206,0.480160,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,10,kha,gha,0.253771,0.265160,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,11,kha,va,0.312012,0.398448,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,12,kha,ṭa,0.220215,0.314360,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,13,kha,ḍa,0.298106,0.458683,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,14,kha,dha,0.295741,0.307582,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,15,kha,kha,0.242923,0.242923,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,16,kha,ā,0.421270,0.487922,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,17,kha,ca,0.329301,0.464574,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,18,kha,la,0.235428,0.260618,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_2c633891cb809657,19,kha,na,0.382755,0.537266,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,0,kha,aṃ,0.271931,0.486728,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,1,kha,ḍa,0.376755,0.589377,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,2,kha,ḍa,0.307117,0.473298,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,3,kha,ca,0.262526,0.373587,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,4,kha,u,0.309740,0.434777,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,5,kha,kha,0.313035,0.313035,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,6,kha,ta,0.337983,0.409418,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,7,kha,ga,0.422343,0.502535,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,8,kha,ta,0.295938,0.447910,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,9,kha,tva,0.255114,0.374646,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,10,kha,e,0.375404,0.426215,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,11,kha,ca,0.296084,0.312689,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,12,kha,da,0.354583,0.401922,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,13,kha,ta,0.335992,0.546078,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,14,kha,vaṃ,0.301687,0.386769,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,15,kha,kha,0.206269,0.206269,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,16,kha,a,0.232983,0.269427,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,17,kha,aṃ,0.289769,0.454785,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,18,kha,tva,0.290783,0.308590,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_9c5745069fe92d95,19,kha,kha,0.243785,0.243785,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,0,kha,e,0.463854,0.681609,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,1,kha,la,0.253905,0.288103,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,2,kha,e,0.367616,0.607072,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,3,kha,e,0.308282,0.554529,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,4,kha,e,0.337860,0.570862,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,5,kha,ba,0.556914,0.720210,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,6,kha,naṃ,0.390759,0.543386,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,7,kha,e,0.393107,0.740381,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,8,kha,e,0.476667,0.696932,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,9,kha,ra,0.228300,0.312759,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,10,kha,e,0.441592,0.746896,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,11,kha,e,0.584804,0.770364,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,12,kha,e,0.378569,0.567466,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,13,kha,ṭha,0.315465,0.467155,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,14,kha,naṃ,0.302311,0.520930,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,15,kha,ba,0.564634,0.676547,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,16,kha,ca,0.195119,0.227764,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,17,kha,tha,0.232952,0.430531,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,18,kha,ba,0.555585,0.709815,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_c04ab9cbf8d1c194,19,kha,da,0.307027,0.358366,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,0,kha,la,0.391798,0.566911,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,1,kha,tha,0.266929,0.470177,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,2,kha,tha,0.426968,0.553022,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,3,kha,la,0.450894,0.585202,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,4,kha,la,0.358556,0.432278,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,5,kha,e,0.432237,0.707292,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,6,kha,la,0.475626,0.644981,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,7,kha,tha,0.283457,0.399673,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,8,kha,e,0.395388,0.477633,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,9,kha,naṃ,0.508959,0.607682,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,10,kha,e,0.294587,0.414630,0.414872,True
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,11,kha,tha,0.276842,0.479500,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,12,kha,e,0.397399,0.657175,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,13,kha,ṭha,0.417348,0.528034,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,14,kha,a,0.263250,0.502675,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,15,kha,e,0.359973,0.602752,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,16,kha,e,0.345284,0.568449,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,17,kha,e,0.346797,0.533897,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,18,kha,e,0.292480,0.507474,0.414872,False
family_d7d6cd39a80f97b8,235,visual_ltr_catalog_order,tok_57fb825e098505e6,19,kha,e,0.327765,0.579677,0.414872,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,0,ja,ḍa,0.589831,0.690739,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,1,ja,i,0.691167,0.841733,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,2,ja,ta,0.635250,0.813137,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,3,ja,ā,0.569530,0.625748,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,4,ja,kha,0.431878,0.634004,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,5,ja,dra,0.668145,0.768225,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,6,ja,u,0.524812,0.621807,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,7,ja,ta,0.425729,0.557853,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,8,ja,ra,0.403132,0.566890,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,9,ja,ta,0.448153,0.594200,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,10,ja,ta,0.682191,0.766445,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,11,ja,ḍa,0.471750,0.605662,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,12,ja,ha,0.470261,0.542094,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,13,ja,u,0.574455,0.625677,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,14,ja,kha,0.449582,0.628805,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,15,ja,da,0.672624,0.759808,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,16,ja,na,0.534340,0.645854,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,17,ja,ka,0.473960,0.562958,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,18,ja,kha,0.443565,0.671398,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_64c941848c4be25e,19,ja,sta,0.737139,0.769264,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,0,ja,i,0.562950,0.657982,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,1,ja,jaṃ,0.766303,0.813615,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,2,ja,ḍa,0.641295,0.803221,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,3,ja,raṃ,0.462140,0.554137,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,4,ja,ra,0.677903,0.738565,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,5,ja,da,0.738079,0.796419,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,6,ja,u,0.760877,0.814506,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,7,ja,naṃ,0.666106,0.901202,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,8,ja,pa,0.616296,0.685488,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,9,ja,sa,0.568453,0.751910,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,10,ja,ḍa,0.806562,0.847063,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,11,ja,u,0.748495,0.807346,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,12,ja,ṭa,0.658345,0.685318,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,13,ja,ḍa,0.637818,0.741572,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,14,ja,da,0.737923,0.820583,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,15,ja,pa,0.511797,0.576013,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,16,ja,ra,0.773082,0.846439,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,17,ja,ra,0.740822,0.799967,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,18,ja,ra,0.642199,0.701728,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_c58c978793e877c3,19,ja,ra,0.517689,0.620530,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,0,ja,ā,0.233814,0.246114,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,1,ja,ā,0.234643,0.308752,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,2,ja,sva,0.333983,0.346252,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,3,ja,bha,0.373272,0.529087,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,4,ja,ā,0.334712,0.348262,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,5,ja,ṭa,0.400957,0.476530,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,6,ja,ga,0.434852,0.457606,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,7,ja,a,0.350729,0.454036,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,8,ja,o,0.368789,0.437435,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,9,ja,a,0.312569,0.438086,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,10,ja,e,0.364128,0.439936,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,11,ja,ka,0.344550,0.382464,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,12,ja,ba,0.415112,0.479685,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,13,ja,jaṃ,0.265350,0.328441,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,14,ja,aṃ,0.320309,0.435994,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,15,ja,ā,0.338540,0.350375,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,16,ja,tha,0.305018,0.365961,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,17,ja,ḍaṃ,0.555216,0.646437,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,18,ja,ā,0.355395,0.388075,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_dce3fb7a5fc48409,19,ja,ṭa,0.359403,0.413155,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,0,ja,ṇa,0.447008,0.511963,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,1,ja,kha,0.458329,0.572830,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,2,ja,a,0.336813,0.360705,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,3,ja,kha,0.374088,0.459185,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,4,ja,jaṃ,0.365323,0.440085,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,5,ja,e,0.404815,0.472618,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,6,ja,a,0.328813,0.372649,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,7,ja,sa,0.289100,0.392372,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,8,ja,ja,0.345775,0.345775,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,9,ja,a,0.383244,0.537818,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,10,ja,bha,0.347699,0.485935,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,11,ja,tha,0.366389,0.410364,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,12,ja,tha,0.362257,0.406227,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,13,ja,ba,0.451415,0.599158,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,14,ja,o,0.444853,0.460283,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,15,ja,ja,0.417778,0.417778,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,16,ja,ga,0.410640,0.507217,0.479484,False
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,17,ja,ṭa,0.314110,0.334320,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,18,ja,a,0.354502,0.397096,0.479484,True
family_b9934969cb7cd772,692,visual_ltr_catalog_reverse,tok_09eef723f9c36c8a,19,ja,ja,0.377948,0.377948,0.479484,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,0,ra,e,0.208521,0.518854,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,1,ra,tha,0.289065,0.639612,0.630761,False
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,2,ra,e,0.364625,0.545910,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,3,ra,ṭha,0.323191,0.674705,0.630761,False
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,4,ra,ṭha,0.180662,0.549374,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,5,ra,e,0.179164,0.571952,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,6,ra,tha,0.128101,0.575101,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,7,ra,ṭha,0.195145,0.568453,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,8,ra,ja,0.194918,0.509435,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,9,ra,ba,0.287343,0.670788,0.630761,False
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,10,ra,ṭha,0.222846,0.590122,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,11,ra,tha,0.249584,0.591336,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,12,ra,ṇa,0.403404,0.541541,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,13,ra,naṃ,0.210120,0.526767,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,14,ra,tha,0.152353,0.595239,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,15,ra,tha,0.246014,0.665818,0.630761,False
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,16,ra,tha,0.315845,0.606745,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,17,ra,ṭha,0.210577,0.663067,0.630761,False
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,18,ra,ṭha,0.246861,0.655504,0.630761,False
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_6cfad7658dd88d38,19,ra,tha,0.347639,0.653008,0.630761,False
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_69cd7cb99c039f0d,0,ra,aṃ,0.398065,0.625872,0.630761,True
family_1abbcb1b7eda0517,692,visual_ltr_catalog_order,tok_69cd7cb99c039f0d,1,ra,ṭa,0.228355,0.533346,0.630761,True
