token_id,sign_id,orientation_policy,cisi,token_crop,rank,distance,brahmi_label,brahmi_record_id,brahmi_letter_image_id,brahmi_manuscript_id,brahmi_manuscript_name,brahmi_date,brahmi_place,brahmi_image_url,brahmi_local_image_path
tok_35fdd182482be755,555,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_4_dd7b410536e4c69c.png,8,0.253754,tha,brahmi_v2_391_109992_93100c5229486ab6,109992,391,"Aśoka, Lumbini pillar",-250,Lumbini,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/109992.png,data/brahmi/indoskript_letter_images_v2/109992.png
tok_35fdd182482be755,555,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_4_dd7b410536e4c69c.png,9,0.254595,tha,brahmi_v2_418_86582_93100c5229486ab6,86582,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/86582.png,data/brahmi/indoskript_letter_images_v2/86582.png
tok_35fdd182482be755,555,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_4_dd7b410536e4c69c.png,10,0.259776,tha,brahmi_v2_418_149140_97bac293aad95230,149140,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/149140.png,data/brahmi/indoskript_letter_images_v2/149140.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,1,0.245348,a,brahmi_v2_603_43366_af832875d9e4f268,43366,603,"Aśoka, SepE-1 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/43366.png,data/brahmi/indoskript_letter_images_v2/43366.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,2,0.253391,ja,brahmi_v2_623_48994_9e27e5fde0cebc98,48994,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/48994.png,data/brahmi/indoskript_letter_images_v2/48994.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,3,0.255157,ma,brahmi_v2_90_123785_75a7f82d16b287af,123785,90,"Aśoka, SepE-2 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123785.png,data/brahmi/indoskript_letter_images_v2/123785.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,4,0.255649,ṭa,brahmi_v2_623_14212_7f77d3de6a098cb2,14212,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/14212.png,data/brahmi/indoskript_letter_images_v2/14212.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,5,0.264333,a,brahmi_v2_423_170768_ead093828c7dc35f,170768,423,"Aśoka, RE Jaugaḍa",-252,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/170768.png,data/brahmi/indoskript_letter_images_v2/170768.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,6,0.273127,ja,brahmi_v2_423_105973_9e27e5fde0cebc98,105973,423,"Aśoka, RE Jaugaḍa",-252,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/105973.png,data/brahmi/indoskript_letter_images_v2/105973.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,7,0.273164,tha,brahmi_v2_623_146323_93100c5229486ab6,146323,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/146323.png,data/brahmi/indoskript_letter_images_v2/146323.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,8,0.276246,ja,brahmi_v2_292_54817_9e27e5fde0cebc98,54817,292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54817.png,data/brahmi/indoskript_letter_images_v2/54817.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,9,0.280070,ma,brahmi_v2_370_14706_e9ddf4ac297274f7,14706,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/14706.png,data/brahmi/indoskript_letter_images_v2/14706.png
tok_7774d8306de8c7b5,798,visual_ltr_catalog_order,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,10,0.281689,ṭha,brahmi_v2_623_155731_64c31fff6c542999,155731,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/155731.png,data/brahmi/indoskript_letter_images_v2/155731.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,1,0.245348,a,brahmi_v2_603_43366_af832875d9e4f268,43366,603,"Aśoka, SepE-1 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/43366.png,data/brahmi/indoskript_letter_images_v2/43366.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,2,0.253391,ja,brahmi_v2_623_48994_9e27e5fde0cebc98,48994,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/48994.png,data/brahmi/indoskript_letter_images_v2/48994.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,3,0.255157,ma,brahmi_v2_90_123785_75a7f82d16b287af,123785,90,"Aśoka, SepE-2 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123785.png,data/brahmi/indoskript_letter_images_v2/123785.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,4,0.255649,ṭa,brahmi_v2_623_14212_7f77d3de6a098cb2,14212,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/14212.png,data/brahmi/indoskript_letter_images_v2/14212.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,5,0.264333,a,brahmi_v2_423_170768_ead093828c7dc35f,170768,423,"Aśoka, RE Jaugaḍa",-252,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/170768.png,data/brahmi/indoskript_letter_images_v2/170768.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,6,0.273127,ja,brahmi_v2_423_105973_9e27e5fde0cebc98,105973,423,"Aśoka, RE Jaugaḍa",-252,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/105973.png,data/brahmi/indoskript_letter_images_v2/105973.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,7,0.273164,tha,brahmi_v2_623_146323_93100c5229486ab6,146323,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/146323.png,data/brahmi/indoskript_letter_images_v2/146323.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,8,0.276246,ja,brahmi_v2_292_54817_9e27e5fde0cebc98,54817,292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54817.png,data/brahmi/indoskript_letter_images_v2/54817.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,9,0.280070,ma,brahmi_v2_370_14706_e9ddf4ac297274f7,14706,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/14706.png,data/brahmi/indoskript_letter_images_v2/14706.png
tok_78f55419ff077be5,527,visual_ltr_catalog_reverse,M-1320,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,10,0.281689,ṭha,brahmi_v2_623_155731_64c31fff6c542999,155731,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/155731.png,data/brahmi/indoskript_letter_images_v2/155731.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,1,0.260038,ra,brahmi_v2_742_54146_f6ce60d83cbc17ee,54146,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54146.png,data/brahmi/indoskript_letter_images_v2/54146.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,2,0.298697,va,brahmi_v2_370_114021_3759193986399817,114021,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/114021.png,data/brahmi/indoskript_letter_images_v2/114021.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,3,0.299382,ra,brahmi_v2_187_175320_f6ce60d83cbc17ee,175320,187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175320.png,data/brahmi/indoskript_letter_images_v2/175320.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,4,0.301362,va,brahmi_v2_630_119818_e116feba2a64246f,119818,630,Aśoka MRE Ahraurā,-256,Ahraura,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/119818.png,data/brahmi/indoskript_letter_images_v2/119818.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,5,0.301434,na,brahmi_v2_562_28032_a64607e89b4b8601,28032,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28032.png,data/brahmi/indoskript_letter_images_v2/28032.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,6,0.312478,o,brahmi_v2_85_136301_7b7ab9f864719c89,136301,85,"Aśoka, PE 1-6 Delhi-Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/136301.png,data/brahmi/indoskript_letter_images_v2/136301.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,7,0.315553,na,brahmi_v2_742_8256_a64607e89b4b8601,8256,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8256.png,data/brahmi/indoskript_letter_images_v2/8256.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,8,0.317359,ka,brahmi_v2_292_101741_8f4ed3e9db3eaa7e,101741,292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101741.png,data/brahmi/indoskript_letter_images_v2/101741.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,9,0.321230,na,brahmi_v2_603_163522_a64607e89b4b8601,163522,603,"Aśoka, SepE-1 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/163522.png,data/brahmi/indoskript_letter_images_v2/163522.png
tok_4aef1c1af3dcce58,740,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,10,0.321540,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,1,0.260038,ra,brahmi_v2_742_54146_f6ce60d83cbc17ee,54146,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54146.png,data/brahmi/indoskript_letter_images_v2/54146.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,2,0.298697,va,brahmi_v2_370_114021_3759193986399817,114021,370,Aśoka MRE Brahmagiri,-256,Brahmagiri,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/114021.png,data/brahmi/indoskript_letter_images_v2/114021.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,3,0.299382,ra,brahmi_v2_187_175320_f6ce60d83cbc17ee,175320,187,"Aśoka, RE 8-9 Sopārā",-252,Sopara,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175320.png,data/brahmi/indoskript_letter_images_v2/175320.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,4,0.301362,va,brahmi_v2_630_119818_e116feba2a64246f,119818,630,Aśoka MRE Ahraurā,-256,Ahraura,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/119818.png,data/brahmi/indoskript_letter_images_v2/119818.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,5,0.301434,na,brahmi_v2_562_28032_a64607e89b4b8601,28032,562,"Aśoka, Nigali Sagar pillar inscription",-250,Nigliva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28032.png,data/brahmi/indoskript_letter_images_v2/28032.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,6,0.312478,o,brahmi_v2_85_136301_7b7ab9f864719c89,136301,85,"Aśoka, PE 1-6 Delhi-Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/136301.png,data/brahmi/indoskript_letter_images_v2/136301.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,7,0.315553,na,brahmi_v2_742_8256_a64607e89b4b8601,8256,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8256.png,data/brahmi/indoskript_letter_images_v2/8256.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,8,0.317359,ka,brahmi_v2_292_101741_8f4ed3e9db3eaa7e,101741,292,"Aśoka, RE 10-14 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101741.png,data/brahmi/indoskript_letter_images_v2/101741.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,9,0.321230,na,brahmi_v2_603_163522_a64607e89b4b8601,163522,603,"Aśoka, SepE-1 Dhauli",-250,Dhauli,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/163522.png,data/brahmi/indoskript_letter_images_v2/163522.png
tok_2ea77f2c93711d9b,820,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,10,0.321540,ra,brahmi_v2_411_112102_bd74411f476e4563,112102,411,"Aśoka, RE Girnār",-252,Girnar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112102.png,data/brahmi/indoskript_letter_images_v2/112102.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,1,0.378115,sya,brahmi_v2_153_22726_ccadbfe63b40b44e,22726,153,"Aśoka, PE Lauriyā Nandangaṟh",-239,Lauriya Nandangarh,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/22726.png,data/brahmi/indoskript_letter_images_v2/22726.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,2,0.399256,sya,brahmi_v2_418_24936_c4fd26e9dad683ab,24936,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/24936.png,data/brahmi/indoskript_letter_images_v2/24936.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,3,0.406758,da,brahmi_v2_450_74333_7c22ee3dbe48122a,74333,450,"Aśoka, Barabar Hill  Cave-Inscriptions, 1",-254,Barabar hill,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/74333.png,data/brahmi/indoskript_letter_images_v2/74333.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,4,0.410084,khya,brahmi_v2_403_13951_c01a6583abd5702c,13951,403,"Aśoka, PE Delhi-Mirath",-239,Mirath,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/13951.png,data/brahmi/indoskript_letter_images_v2/13951.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,5,0.418207,khya,brahmi_v2_418_11415_c01a6583abd5702c,11415,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/11415.png,data/brahmi/indoskript_letter_images_v2/11415.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,6,0.423433,da,brahmi_v2_623_75024_8fff68a8989f4d36,75024,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/75024.png,data/brahmi/indoskript_letter_images_v2/75024.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,7,0.433756,o,brahmi_v2_616_39748_7b7ab9f864719c89,39748,616,"Aśoka, PE Rāmpūrvā",-239,Rampurva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/39748.png,data/brahmi/indoskript_letter_images_v2/39748.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,8,0.435763,dha,brahmi_v2_264_123547_656f0d5e8cfa554a,123547,264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123547.png,data/brahmi/indoskript_letter_images_v2/123547.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,9,0.436676,sva,brahmi_v2_418_144179_e6dc84889ffd1142,144179,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144179.png,data/brahmi/indoskript_letter_images_v2/144179.png
tok_a976dc97b15c8860,055,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,10,0.438375,o,brahmi_v2_5_71081_7b7ab9f864719c89,71081,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/71081.png,data/brahmi/indoskript_letter_images_v2/71081.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,1,0.378115,sya,brahmi_v2_153_22726_ccadbfe63b40b44e,22726,153,"Aśoka, PE Lauriyā Nandangaṟh",-239,Lauriya Nandangarh,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/22726.png,data/brahmi/indoskript_letter_images_v2/22726.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,2,0.399256,sya,brahmi_v2_418_24936_c4fd26e9dad683ab,24936,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/24936.png,data/brahmi/indoskript_letter_images_v2/24936.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,3,0.406758,da,brahmi_v2_450_74333_7c22ee3dbe48122a,74333,450,"Aśoka, Barabar Hill  Cave-Inscriptions, 1",-254,Barabar hill,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/74333.png,data/brahmi/indoskript_letter_images_v2/74333.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,4,0.410084,khya,brahmi_v2_403_13951_c01a6583abd5702c,13951,403,"Aśoka, PE Delhi-Mirath",-239,Mirath,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/13951.png,data/brahmi/indoskript_letter_images_v2/13951.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,5,0.418207,khya,brahmi_v2_418_11415_c01a6583abd5702c,11415,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/11415.png,data/brahmi/indoskript_letter_images_v2/11415.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,6,0.423433,da,brahmi_v2_623_75024_8fff68a8989f4d36,75024,623,"Aśoka, RE 1-9 Kālsī",-252,Kalsi,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/75024.png,data/brahmi/indoskript_letter_images_v2/75024.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,7,0.433756,o,brahmi_v2_616_39748_7b7ab9f864719c89,39748,616,"Aśoka, PE Rāmpūrvā",-239,Rampurva,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/39748.png,data/brahmi/indoskript_letter_images_v2/39748.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,8,0.435763,dha,brahmi_v2_264_123547_656f0d5e8cfa554a,123547,264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123547.png,data/brahmi/indoskript_letter_images_v2/123547.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,9,0.436676,sva,brahmi_v2_418_144179_e6dc84889ffd1142,144179,418,"Aśoka, PE Lauriya-Araraj",-239,Lauriya Araraj,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144179.png,data/brahmi/indoskript_letter_images_v2/144179.png
tok_94be92ae3d3da631,002,visual_ltr_catalog_reverse,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,10,0.438375,o,brahmi_v2_5_71081_7b7ab9f864719c89,71081,5,"Aśoka, PE 7 Delhi Topra",-239,Delhi (Topra),https://www.indoskript.phil.uni-wuerzburg.de/img/letters/71081.png,data/brahmi/indoskript_letter_images_v2/71081.png
tok_7166688aa3ffc969,220,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_3_b3dc7327f7c4692e.png,1,0.450763,ra,brahmi_v2_365_93692_f6ce60d83cbc17ee,93692,365,Besnagar Garuḍa-Pillar Inscription,-105,Besnagar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/93692.png,data/brahmi/indoskript_letter_images_v2/93692.png
tok_7166688aa3ffc969,220,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_3_b3dc7327f7c4692e.png,2,0.483640,ra,brahmi_v2_192_29106_f6ce60d83cbc17ee,29106,192,Deorkothar,-100,Deorkothar,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/29106.png,data/brahmi/indoskript_letter_images_v2/29106.png
tok_7166688aa3ffc969,220,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_3_b3dc7327f7c4692e.png,3,0.519226,ra,brahmi_v2_622_172720_f6ce60d83cbc17ee,172720,622,Aśoka MRE Siddapur,-256,Siddapura,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172720.png,data/brahmi/indoskript_letter_images_v2/172720.png
tok_7166688aa3ffc969,220,visual_ltr_catalog_order,M-381,data/brahmi/source_token_crops_v2/M_381_D2_006_3_b3dc7327f7c4692e.png,4,0.525371,ra,brahmi_v2_742_54146_f6ce60d83cbc17ee,54146,742,"Aśoka, Sannati, Sep. Edikte I und II",-250,Sannati,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54146.png,data/brahmi/indoskript_letter_images_v2/54146.png
