edge_id,from_sign_uid,to_sign_uid,mapping_state,evidence_types,support_count,counterexample_count,aligned_positions,top_share,example_witnesses,counterexample_witnesses,confidence,review_status,accepted_for_analysis
edge_00831,mayig_p:P270,mayig_wells_w:W638,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00832,mayig_p:P270,mayig_wells_w:W639,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00833,mayig_p:P270,mayig_mahadevan_m:M244,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00834,mayig_p:P272,mayig_parpola_v:V318,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00835,mayig_p:P272,mayig_parpola_v:V290,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00836,mayig_p:P272,mayig_wells_w:W362,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00837,mayig_p:P272,mayig_mahadevan_m:M201,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00838,mayig_p:P275,mayig_parpola_v:V072,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00839,mayig_p:P275,mayig_parpola_v:V073,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00840,mayig_p:P275,mayig_parpola_v:V074,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00841,mayig_p:P275,mayig_parpola_v:V317,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00842,mayig_p:P275,mayig_parpola_v:V783,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00843,mayig_p:P275,mayig_wells_w:W510,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00844,mayig_p:P275,mayig_wells_w:W511,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00845,mayig_p:P275,mayig_wells_w:W512,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00846,mayig_p:P275,mayig_wells_w:W513,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00847,mayig_p:P275,mayig_mahadevan_m:M253,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00848,mayig_p:P276,mayig_parpola_v:V027,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00849,mayig_p:P276,mayig_parpola_v:V491,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00850,mayig_p:P276,mayig_wells_w:W590,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00851,mayig_p:P276,mayig_mahadevan_m:M249,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00852,mayig_p:P280,mayig_parpola_v:V028,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00853,mayig_p:P280,mayig_parpola_v:V256,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00854,mayig_p:P280,mayig_wells_w:W595,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00855,mayig_p:P280,mayig_mahadevan_m:M252,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00856,mayig_p:P281,mayig_parpola_v:V358,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00857,mayig_p:P281,mayig_wells_w:W611,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00858,mayig_p:P281,mayig_mahadevan_m:M256,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00859,mayig_p:P283,mayig_parpola_v:V031,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00860,mayig_p:P283,mayig_parpola_v:V502,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00861,mayig_p:P283,mayig_wells_w:W440,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00862,mayig_p:P283,mayig_mahadevan_m:M127,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00863,mayig_p:P285,mayig_parpola_v:V049,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00864,mayig_p:P285,mayig_wells_w:W572,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00865,mayig_p:P285,mayig_mahadevan_m:M195,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00866,mayig_p:P288,mayig_parpola_v:V050,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00867,mayig_p:P288,mayig_parpola_v:V683,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00868,mayig_p:P288,mayig_mahadevan_m:M194,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00869,mayig_p:P289,mayig_parpola_v:V030,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00870,mayig_p:P289,mayig_parpola_v:V261,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00871,mayig_p:P289,mayig_wells_w:W575,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00872,mayig_p:P289,mayig_mahadevan_m:M197,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00873,mayig_p:P290,mayig_parpola_v:V436,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00874,mayig_p:P290,mayig_wells_w:W578,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00875,mayig_p:P290,mayig_wells_w:W579,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00876,mayig_p:P290,mayig_mahadevan_m:M198,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00877,mayig_p:P293,mayig_parpola_v:V057,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00878,mayig_p:P293,mayig_parpola_v:V055,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00879,mayig_p:P293,mayig_parpola_v:V447,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00880,mayig_p:P293,mayig_wells_w:W315,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00881,mayig_p:P293,mayig_wells_w:W360,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00882,mayig_p:P293,mayig_mahadevan_m:M199,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00883,mayig_p:P294,mayig_parpola_v:V334,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00884,mayig_p:P294,mayig_wells_w:W361,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00885,mayig_p:P294,mayig_mahadevan_m:M203,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00886,mayig_p:P296,mayig_parpola_v:V056,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00887,mayig_p:P296,mayig_parpola_v:V686,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00888,mayig_p:P296,mayig_wells_w:W317,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00889,mayig_p:P296,mayig_mahadevan_m:M186,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00890,mayig_p:P300,mayig_parpola_v:V270,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00891,mayig_p:P300,mayig_parpola_v:V333,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00892,mayig_p:P300,mayig_mahadevan_m:M187,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00893,mayig_p:P301,mayig_parpola_v:V041,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00894,mayig_p:P301,mayig_parpola_v:V479,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00895,mayig_p:P301,mayig_wells_w:W526,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00896,mayig_p:P301,mayig_wells_w:W527,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00897,mayig_p:P301,mayig_mahadevan_m:M254,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00898,mayig_p:P303,mayig_parpola_v:V275,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00899,mayig_p:P303,mayig_parpola_v:V519,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00900,mayig_p:P303,mayig_wells_w:W322,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00901,mayig_p:P303,mayig_wells_w:W323,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00902,mayig_p:P303,mayig_wells_w:W324,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00903,mayig_p:P303,mayig_wells_w:W325,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00904,mayig_p:P303,mayig_mahadevan_m:M182,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00905,mayig_p:P307,mayig_parpola_v:V362,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00906,mayig_p:P307,mayig_wells_w:W329,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00907,mayig_p:P307,mayig_mahadevan_m:M191,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00908,mayig_p:P309,mayig_parpola_v:V076,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00909,mayig_p:P309,mayig_wells_w:W336,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00910,mayig_p:P309,mayig_wells_w:W337,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00911,mayig_p:P309,mayig_wells_w:W338,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00912,mayig_p:P309,mayig_mahadevan_m:M193,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00913,mayig_p:P310,mayig_parpola_v:V246,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00914,mayig_p:P310,mayig_parpola_v:V548,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00915,mayig_p:P310,mayig_wells_w:W700,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00916,mayig_p:P310,mayig_mahadevan_m:M328,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00917,mayig_p:P311,mayig_parpola_v:V201,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00918,mayig_p:P311,mayig_parpola_v:V720,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00919,mayig_p:P311,mayig_wells_w:W701,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00920,mayig_p:P311,mayig_mahadevan_m:M329,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00921,mayig_p:P313,mayig_parpola_v:V359,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00922,mayig_p:P313,mayig_parpola_v:V267,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00923,mayig_p:P313,mayig_wells_w:W732,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00924,mayig_p:P313,mayig_wells_w:W734,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00925,mayig_p:P313,mayig_mahadevan_m:M332,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00926,mayig_p:P316,mayig_parpola_v:V197,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00927,mayig_p:P316,mayig_parpola_v:V398,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00928,mayig_p:P316,mayig_parpola_v:V532,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00929,mayig_p:P316,mayig_wells_w:W704,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00930,mayig_p:P316,mayig_wells_w:W705,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00931,mayig_p:P316,mayig_wells_w:W706,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00932,mayig_p:P316,mayig_wells_w:W707,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00933,mayig_p:P316,mayig_mahadevan_m:M336,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00934,mayig_p:P320,mayig_parpola_v:V203,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00935,mayig_p:P320,mayig_parpola_v:V484,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00936,mayig_p:P320,mayig_wells_w:W716,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00937,mayig_p:P320,mayig_wells_w:W717,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00938,mayig_p:P320,mayig_mahadevan_m:M341,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00939,mayig_p:P324,mayig_parpola_v:V204,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00940,mayig_p:P324,mayig_parpola_v:V526,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00941,mayig_p:P324,mayig_wells_w:W740,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00942,mayig_p:P324,mayig_mahadevan_m:M342,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00943,mayig_p:P325,mayig_parpola_v:V205,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00944,mayig_p:P325,mayig_parpola_v:V209,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00945,mayig_p:P325,mayig_wells_w:W741,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00946,mayig_p:P325,mayig_mahadevan_m:M343,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00947,mayig_p:P326,mayig_parpola_v:V206,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00948,mayig_p:P326,mayig_parpola_v:V413,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00949,mayig_p:P326,mayig_wells_w:W742,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00950,mayig_p:P326,mayig_wells_w:W743,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00951,mayig_p:P326,mayig_wells_w:W744,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00952,mayig_p:P326,mayig_mahadevan_m:M344,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00953,mayig_p:P327,mayig_parpola_v:V208,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00954,mayig_p:P327,mayig_parpola_v:V207,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00955,mayig_p:P327,mayig_parpola_v:V414,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00956,mayig_p:P327,mayig_parpola_v:V706,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00957,mayig_p:P327,mayig_wells_w:W745,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00958,mayig_p:P327,mayig_wells_w:W746,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00959,mayig_p:P327,mayig_wells_w:W747,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00960,mayig_p:P327,mayig_mahadevan_m:M345,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00961,mayig_p:P332,mayig_parpola_v:V248,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00962,mayig_p:P332,mayig_parpola_v:V210,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00963,mayig_p:P332,mayig_parpola_v:V211,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00964,mayig_p:P332,mayig_parpola_v:V276,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00965,mayig_p:P332,mayig_parpola_v:V395,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00966,mayig_p:P332,mayig_parpola_v:V428,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00967,mayig_p:P332,mayig_parpola_v:V480,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00968,mayig_p:P332,mayig_wells_w:W752,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00969,mayig_p:P332,mayig_wells_w:W760,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00970,mayig_p:P332,mayig_mahadevan_m:M347,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00971,mayig_p:P332,mayig_mahadevan_m:M358,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00972,mayig_p:P335,mayig_parpola_v:V448,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00973,mayig_p:P335,mayig_wells_w:W765,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00974,mayig_p:P335,mayig_mahadevan_m:M349,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00975,mayig_p:P341,mayig_parpola_v:V089,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00976,mayig_p:P341,mayig_wells_w:W932,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00977,mayig_p:P341,mayig_mahadevan_m:M318,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00978,mayig_p:P342,mayig_parpola_v:V165,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00979,mayig_p:P342,mayig_parpola_v:V726,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00980,mayig_p:P342,mayig_wells_w:W165,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00981,mayig_p:P342,mayig_mahadevan_m:M319,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00982,mayig_p:P346,mayig_parpola_v:V192,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00983,mayig_p:P346,mayig_parpola_v:V785,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00984,mayig_p:P346,mayig_wells_w:W171,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00985,mayig_p:P346,mayig_mahadevan_m:M409,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00986,mayig_p:P349,mayig_parpola_v:V169,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00987,mayig_p:P349,mayig_parpola_v:V533,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00988,mayig_p:P349,mayig_wells_w:W840,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00989,mayig_p:P349,mayig_mahadevan_m:M403,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00990,mayig_p:P350,mayig_parpola_v:V506,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00991,mayig_p:P350,mayig_mahadevan_m:M404,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00992,mayig_p:P352,mayig_parpola_v:V170,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00993,mayig_p:P352,mayig_parpola_v:V309,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00994,mayig_p:P352,mayig_wells_w:W845,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_00995,mayig_p:P352,mayig_mahadevan_m:M407,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_00996,mayig_p:P353,mayig_parpola_v:V196,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00997,mayig_p:P353,mayig_parpola_v:V296,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00998,mayig_p:P353,mayig_parpola_v:V694,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_00999,mayig_p:P353,mayig_wells_w:W215,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01000,mayig_p:P353,mayig_wells_w:W216,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01001,mayig_p:P353,mayig_mahadevan_m:M415,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01002,mayig_p:P353,mayig_mahadevan_m:M417,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01003,mayig_p:P355,mayig_parpola_v:V381,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01004,mayig_p:P355,mayig_parpola_v:V098,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01005,mayig_p:P355,mayig_parpola_v:V111,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01006,mayig_p:P355,mayig_parpola_v:V157,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01007,mayig_p:P355,mayig_parpola_v:V387,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01008,mayig_p:P355,mayig_parpola_v:V415,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01009,mayig_p:P355,mayig_parpola_v:V684,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01010,mayig_p:P355,mayig_wells_w:W790,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01011,mayig_p:P355,mayig_wells_w:W850,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01012,mayig_p:P355,mayig_mahadevan_m:M261,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
